noc,cbo,rfc,lcom,ca,ce,npm,loc,dam,mfa,ic,cbm,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
2,7,16,0,2,5,1,66,1.0,0.0,0,0,1,False,True,0.5011559875390242,False,0.5,True,0.5948632840946457,RandomForest,AdaBoost,True,0.5948632840946457
0,16,22,0,11,6,6,100,1.0,0.6315789470000001,2,2,4,True,True,0.6679456820894104,True,0.7,True,0.7467372447924505,AdaBoost,AdaBoost,True,0.7467372447924505
2,4,21,13,2,2,3,185,0.75,0.583333333,1,2,1,True,True,0.5398339878530982,True,0.7,False,0.4680689620492204,AdaBoost,AdaBoost,False,0.4680689620492204
0,36,2,0,36,0,1,5,0.0,1.0,0,0,0,False,True,0.9529401130466476,True,0.7,False,0.4437667863277747,AdaBoost,AdaBoost,False,0.4437667863277747
0,9,33,34,0,9,5,453,1.0,0.885057471,1,5,3,False,True,0.6117780273700768,True,0.8,True,0.7343165807112197,AdaBoost,AdaBoost,True,0.7343165807112197
0,16,6,6,15,3,3,15,0.0,0.0,0,0,1,False,True,0.5115019174507847,True,0.7,True,0.6367059620063696,AdaBoost,AdaBoost,True,0.6367059620063696
0,4,17,5,1,4,5,109,1.0,0.0,0,0,2,True,False,0.4813538338494034,False,0.5,True,0.5136776930515408,AdaBoost,AdaBoost,True,0.5136776930515408
2,11,6,10,8,4,2,8,0.0,0.0,0,0,1,False,False,0.1567612950325491,False,0.2,False,0.4153981822916527,AdaBoost,AdaBoost,False,0.4153981822916527
3,57,36,176,52,5,19,193,0.5,0.0,0,0,1,True,True,0.9995477372557896,True,1.0,True,0.9234119454686824,AdaBoost,AdaBoost,True,0.9234119454686824
2,10,47,108,3,8,15,817,0.333333333,0.24,0,0,2,True,True,0.9544884682751772,True,0.9,True,0.7249277867944773,AdaBoost,AdaBoost,True,0.7249277867944773
5,10,6,4,9,1,5,19,1.0,0.0,0,0,1,True,True,0.5421522826323503,True,0.6,False,0.4429884774830838,AdaBoost,AdaBoost,False,0.4429884774830838
0,4,14,4,1,3,2,74,0.0,0.7777777779999999,1,2,1,False,False,0.14371770273974893,False,0.1,False,0.2822673627696076,AdaBoost,AdaBoost,False,0.2822673627696076
0,4,10,15,1,3,6,31,0.0,0.615384615,1,3,1,True,False,0.4901442025613334,True,0.7,True,0.5267896404801609,AdaBoost,AdaBoost,True,0.5267896404801609
0,9,20,5,2,8,3,191,0.0,0.28571428600000004,0,0,8,False,False,0.488263936573909,False,0.4,False,0.4950813920347765,AdaBoost,AdaBoost,False,0.4950813920347765
0,5,6,3,1,4,3,18,0.0,0.5,0,0,1,False,False,0.4374197400693093,False,0.5,False,0.4155012607358515,AdaBoost,AdaBoost,False,0.4264605004025804
0,14,2,0,11,3,0,11,0.0,1.0,0,0,0,False,False,0.13190240486529967,False,0.2,False,0.4006213374410772,AdaBoost,AdaBoost,False,0.4006213374410772
1,13,46,0,2,12,7,357,1.0,0.0,0,0,1,True,False,0.2995167166786766,True,0.9,True,0.7358103087429985,AdaBoost,AdaBoost,True,0.7358103087429985
0,30,39,0,28,3,17,432,0.833333333,0.0,0,0,5,False,True,0.9819537366140736,True,0.9,True,0.7735917136545422,AdaBoost,AdaBoost,True,0.7735917136545422
0,3,12,66,3,0,12,12,0.0,0.0,0,0,1,True,False,0.4686834644729253,False,0.3,True,0.6473574328716307,AdaBoost,AdaBoost,True,0.6473574328716307
0,5,12,0,4,1,0,95,0.0,0.0,0,0,1,False,False,0.08430913889082405,False,0.3,False,0.3803085036796232,AdaBoost,AdaBoost,False,0.3803085036796232
0,8,20,0,2,6,0,389,1.0,0.833333333,1,1,5,True,True,0.5602060887553514,False,0.5,True,0.5458117533446473,AdaBoost,AdaBoost,True,0.5458117533446473
0,31,57,203,25,6,18,565,0.222222222,0.0,0,0,3,True,True,0.9836203250784308,True,1.0,True,0.7191365038061709,AdaBoost,AdaBoost,True,0.7191365038061709
0,19,1,0,18,1,1,1,0.0,0.0,0,0,1,False,False,0.4917610284505526,True,0.8,True,0.7840017320387334,Voting,AdaBoost,True,0.637881380244643
0,9,51,14,3,6,5,414,0.75,0.0,0,0,4,False,False,0.2093249980945163,True,0.6,True,0.6278257119382026,Voting,AdaBoost,True,0.41857535501635945
0,12,12,1,1,11,6,173,1.0,0.9215686270000001,0,0,6,False,False,0.2304563512698544,True,0.6,False,0.4991383334679729,AdaBoost,AdaBoost,False,0.4991383334679729
0,16,103,317,3,16,28,865,0.8888888890000001,0.688679245,1,10,3,True,True,0.9863219241593048,True,1.0,True,0.8655204191677964,AdaBoost,AdaBoost,True,0.8655204191677964
0,2,23,26,0,2,6,155,0.0,0.9137931029999999,0,0,1,True,False,0.11267069327196155,True,0.6,False,0.4073257752510787,RandomForest,AdaBoost,False,0.5036628876255393
0,5,5,0,1,5,2,31,0.0,0.0,0,0,1,False,False,0.4407574516375205,False,0.5,True,0.5177581297260931,AdaBoost,AdaBoost,True,0.5177581297260931
0,11,37,3,3,10,6,281,0.0,0.4,0,0,5,False,False,0.2128484899422334,True,0.6,True,0.5417465064991618,Voting,AdaBoost,True,0.3772974982206976
1,8,6,10,6,3,0,8,0.0,0.0,0,0,1,False,False,0.1132719236559048,False,0.1,False,0.017100951519562584,AdaBoost,AdaBoost,False,0.017100951519562584
0,10,26,0,3,8,8,143,0.0,0.6,2,4,5,True,True,0.6040679141886072,True,0.8,True,0.6761466089931654,AdaBoost,AdaBoost,True,0.6761466089931654
0,7,21,9,2,6,6,120,0.333333333,0.705882353,2,3,6,True,True,0.5934549961009439,True,1.0,True,0.9284328185844496,AdaBoost,AdaBoost,True,0.9284328185844496
2,5,4,3,4,2,1,6,0.0,0.0,0,0,1,False,False,0.10769608408145508,False,0.1,False,0.2402424137767097,AdaBoost,AdaBoost,False,0.2402424137767097
0,9,39,0,1,8,11,480,1.0,0.545454545,2,2,13,True,True,0.7456247802633177,True,1.0,True,0.9463660956707988,AdaBoost,AdaBoost,True,0.9463660956707988
0,5,29,53,1,4,6,514,1.0,0.541666667,1,4,14,True,True,0.5400750352897387,True,0.6,True,0.6847150809779049,AdaBoost,AdaBoost,True,0.6847150809779049
5,19,19,13,18,1,5,119,0.333333333,0.0,0,0,1,True,True,0.9117809595768656,True,0.8,True,0.6293802907230753,AdaBoost,AdaBoost,True,0.6293802907230753
0,14,30,0,2,13,4,136,0.0,0.5,0,0,1,False,True,0.5465116277116003,True,0.8,True,0.6032667874206763,AdaBoost,AdaBoost,True,0.6032667874206763
0,7,31,0,1,7,12,182,1.0,0.566666667,2,2,6,True,True,0.6534215413804929,True,1.0,True,0.9586705155230694,AdaBoost,AdaBoost,True,0.9586705155230694
1,14,4,0,13,1,3,25,0.333333333,0.0,0,0,1,True,False,0.4978216650469063,True,0.8,True,0.5158551054318015,AdaBoost,AdaBoost,True,0.5158551054318015
0,11,13,1,1,10,3,88,1.0,0.666666667,1,3,3,True,False,0.2281864263393713,True,0.9,True,0.6915607314784002,AdaBoost,AdaBoost,True,0.6915607314784002
6,28,5,3,25,3,3,15,0.0,0.0,0,0,1,True,True,0.6025435490285777,True,0.7,True,0.5610216736570324,AdaBoost,AdaBoost,True,0.5610216736570324
0,17,14,78,11,8,12,20,0.0,0.0,0,0,1,True,True,0.6750919914463966,True,0.7,True,0.6969279246528809,AdaBoost,AdaBoost,True,0.6969279246528809
7,40,22,147,40,0,17,314,1.0,0.0,0,0,1,True,True,0.9946833449651044,True,0.9,True,0.8940187358299588,AdaBoost,AdaBoost,True,0.8940187358299588
6,16,19,70,15,1,11,121,1.0,0.0,0,0,2,True,True,0.9502203417736318,True,0.9,True,0.7243480777154043,AdaBoost,AdaBoost,True,0.7243480777154043
0,8,9,1,2,6,0,64,0.0,0.9523809520000001,1,1,1,True,True,0.5040618156693203,True,0.7,True,0.5451443523873998,AdaBoost,AdaBoost,True,0.5451443523873998
0,4,6,0,2,3,3,44,0.0,0.5,0,0,3,False,False,0.436216441166034,False,0.4,False,0.245085320367994,AdaBoost,AdaBoost,False,0.245085320367994
1,23,29,67,10,22,12,199,0.333333333,0.0,0,0,1,True,True,0.6541430311893622,True,0.8,True,0.6681003991407184,AdaBoost,AdaBoost,True,0.7340501995703592
0,2,3,1,0,2,2,7,0.0,0.0,0,0,1,False,False,0.07827729987484924,False,0.2,False,0.0696965625417076,AdaBoost,AdaBoost,False,0.0696965625417076
0,23,77,92,18,5,8,1568,0.523809524,0.0,1,1,4,True,True,0.9860964402858526,True,1.0,True,0.6794576876185561,AdaBoost,AdaBoost,True,0.6794576876185561
2,4,33,42,3,1,10,478,0.625,0.548387097,1,5,8,False,True,0.5109987188423037,True,0.6,True,0.5354715223655159,AdaBoost,AdaBoost,True,0.5354715223655159
0,2,8,8,2,0,3,90,0.0,0.7142857140000001,1,2,3,False,False,0.4672234268469189,False,0.1,False,0.4517458091457324,AdaBoost,AdaBoost,False,0.4517458091457324
0,13,58,0,0,13,22,719,1.0,0.0,0,0,2,True,True,0.9610200458054852,True,0.9,True,0.5945768402812487,AdaBoost,AdaBoost,True,0.5945768402812487
0,3,19,0,1,2,5,100,0.0,0.5,1,2,1,False,False,0.4835864014586174,False,0.5,False,0.4103837815350921,AdaBoost,AdaBoost,False,0.4103837815350921
3,11,4,3,10,1,0,6,0.0,0.0,0,0,1,False,False,0.14552379237210475,False,0.2,False,0.23386295125066145,AdaBoost,AdaBoost,False,0.23386295125066145
0,18,11,55,6,12,11,11,0.0,0.0,0,0,1,True,True,0.6616839615632087,True,0.7,True,0.578030820198944,AdaBoost,AdaBoost,True,0.578030820198944
0,4,5,0,1,3,3,65,0.666666667,0.7777777779999999,0,0,4,False,False,0.1150762274699218,False,0.1,False,0.4577172860825683,AdaBoost,AdaBoost,False,0.4577172860825683
3,29,25,167,26,3,18,343,1.0,0.0,0,0,1,True,True,0.9937652442169088,True,0.7,True,0.7860361783806314,AdaBoost,AdaBoost,True,0.7860361783806314
0,9,46,102,2,8,16,454,1.0,0.413793103,2,4,7,True,True,0.9891278553926928,True,1.0,True,0.6107494658499351,AdaBoost,AdaBoost,True,0.6107494658499351
0,2,17,6,2,0,4,147,0.0,0.0,0,0,1,True,False,0.41925234820628976,False,0.4,False,0.3202824195918109,AdaBoost,AdaBoost,False,0.3202824195918109
0,6,4,1,4,2,0,39,0.0,0.923076923,1,3,4,True,False,0.1236319992995281,False,0.2,False,0.3328151018897532,AdaBoost,AdaBoost,False,0.3328151018897532
0,3,18,7,1,2,4,112,0.5,0.7,1,2,1,True,True,0.50523182174264,True,0.6,True,0.5866697428835091,AdaBoost,AdaBoost,True,0.5866697428835091
0,8,22,38,5,3,10,447,0.0,0.607142857,1,4,8,False,True,0.5567825336618596,True,1.0,True,0.5754708680306077,AdaBoost,AdaBoost,True,0.5754708680306077
0,7,30,0,1,6,6,303,1.0,0.0,0,0,4,False,True,0.5074046368089123,True,0.6,True,0.5814246740817514,AdaBoost,AdaBoost,True,0.5814246740817514
0,14,6,15,14,0,6,6,0.0,0.0,0,0,1,True,False,0.4707237252729888,True,0.8,True,0.6557848969900275,AdaBoost,AdaBoost,True,0.6557848969900275
3,9,8,21,6,4,0,15,0.0,0.0,0,0,1,False,False,0.16966959417652328,False,0.0,False,0.04637229939193483,AdaBoost,AdaBoost,False,0.04637229939193483
1,2,12,17,1,1,8,185,0.75,0.653846154,1,5,1,False,True,0.5315880148999924,False,0.3,False,0.3970590468952791,AdaBoost,AdaBoost,False,0.3970590468952791
0,5,10,4,5,0,0,298,0.0,0.0,0,0,4,False,False,0.08357126148688761,False,0.3,False,0.3850457658307081,AdaBoost,AdaBoost,False,0.3850457658307081
0,30,97,553,22,10,28,729,0.41176470600000004,0.686956522,1,2,6,True,True,0.9999140338874696,True,1.0,True,0.8165607828156111,AdaBoost,AdaBoost,True,0.8165607828156111
0,8,28,0,2,6,17,482,0.0,0.709677419,1,6,4,True,True,0.8792908801225107,True,0.8,True,0.6250207666601538,AdaBoost,AdaBoost,True,0.6250207666601538
1,3,16,0,1,2,0,178,1.0,0.0,0,0,3,True,False,0.12571490626017648,False,0.3,False,0.2760919741160801,AdaBoost,AdaBoost,False,0.2760919741160801
0,10,23,6,1,10,2,185,0.0,0.4,0,0,1,True,False,0.15010888985953466,False,0.0,False,0.3626087983670694,AdaBoost,AdaBoost,False,0.3626087983670694
0,8,2,1,8,0,2,2,0.0,0.0,0,0,1,False,False,0.4226203443990176,False,0.3,True,0.5603398491686045,AdaBoost,AdaBoost,True,0.5603398491686045
1,2,4,1,1,1,1,9,0.0,0.923076923,1,1,1,False,False,0.4834211412702223,True,0.7,True,0.8202887353289552,Voting,Voting,False,0.4834211412702223
0,7,14,15,3,5,5,57,0.0,0.705882353,2,3,3,True,True,0.5884940708160084,True,0.6,True,0.6658621427494011,AdaBoost,AdaBoost,True,0.6658621427494011
0,12,21,24,2,12,5,167,0.0,0.363636364,0,0,6,False,False,0.19598251392492808,False,0.5,False,0.4826782567985042,AdaBoost,AdaBoost,False,0.4826782567985042
0,10,43,0,4,7,11,292,1.0,0.607142857,2,2,7,True,True,0.6907607806768491,True,1.0,True,0.9366200870892208,AdaBoost,AdaBoost,True,0.9366200870892208
1,7,6,10,5,2,0,8,0.0,0.0,0,0,1,False,False,0.1041811822847248,False,0.1,False,0.13435551790825698,AdaBoost,AdaBoost,False,0.13435551790825698
0,17,7,1,17,0,2,21,0.0,0.0,0,0,2,True,False,0.4511008327606978,True,0.8,True,0.6758322169389742,AdaBoost,AdaBoost,True,0.6758322169389742
0,8,12,4,1,7,3,55,1.0,0.857142857,1,1,2,True,True,0.5639948406725936,True,0.8,True,0.6814032739931971,AdaBoost,AdaBoost,True,0.6814032739931971
0,3,35,196,2,2,10,729,0.707317073,0.0,0,0,3,False,True,0.6241192229906862,True,0.8,True,0.6508670821823118,AdaBoost,AdaBoost,True,0.6508670821823118
0,7,53,38,3,6,9,725,0.857142857,0.0,0,0,6,True,True,0.6834737983894624,True,0.9,True,0.617087624196999,AdaBoost,AdaBoost,True,0.617087624196999
0,2,25,0,1,1,11,98,0.0,0.62962963,1,5,1,False,False,0.1382575635098335,False,0.4,False,0.3425917266621588,AdaBoost,AdaBoost,False,0.3425917266621588
0,1,25,22,1,0,6,126,1.0,0.0,0,0,5,True,False,0.4421667070931368,True,0.7,True,0.6019494944707805,AdaBoost,AdaBoost,True,0.6019494944707805
0,4,3,1,3,1,2,16,0.0,0.0,0,0,0,True,False,0.08271242807210588,False,0.0,False,0.2286185778751324,AdaBoost,AdaBoost,False,0.2286185778751324
0,2,19,15,2,0,4,184,0.0,0.8125,1,1,14,True,False,0.1341425420810173,True,0.6,True,0.5618289486322918,AdaBoost,AdaBoost,True,0.5618289486322918
1,6,4,3,5,1,0,6,0.0,0.0,0,0,1,False,False,0.08756730063301815,False,0.0,False,0.04813389493594737,AdaBoost,AdaBoost,False,0.04813389493594737
0,31,128,39,4,30,0,1901,0.884615385,0.0,0,0,6,True,True,0.9899510893549528,True,0.9,True,0.913096386444612,AdaBoost,AdaBoost,True,0.913096386444612
0,3,23,0,1,2,8,143,0.5,0.538461538,2,2,2,False,False,0.273925659269576,True,0.6,False,0.498288839450515,AdaBoost,AdaBoost,False,0.498288839450515
0,53,185,1998,18,46,0,2835,0.409836066,0.0,0,0,23,True,True,0.9999965663571744,True,0.7,True,0.6452992142809105,AdaBoost,AdaBoost,True,0.6452992142809105
0,4,21,8,0,4,7,116,1.0,0.3,2,2,2,True,True,0.6248117711522039,True,1.0,True,0.7479353841545294,AdaBoost,AdaBoost,True,0.7479353841545294
0,1,7,1,0,1,2,37,0.0,0.0,0,0,3,False,False,0.06858549832086451,False,0.0,False,0.11436830542379875,AdaBoost,AdaBoost,False,0.11436830542379875
4,10,6,0,9,1,2,22,1.0,0.7142857140000001,0,0,1,True,True,0.6032957869865047,True,0.7,True,0.8649821631238822,AdaBoost,AdaBoost,True,0.8649821631238822
0,0,8,3,0,0,1,27,0.0,0.0,0,0,2,False,False,0.05670079135009173,False,0.1,False,0.1553480798544605,AdaBoost,AdaBoost,False,0.1553480798544605
2,12,2,0,12,0,0,8,0.0,0.0,0,0,0,False,False,0.1200158861146123,False,0.2,False,0.4893493140521354,AdaBoost,AdaBoost,False,0.4893493140521354
0,11,18,9,10,1,5,65,1.0,0.7333333329999999,1,1,3,True,False,0.2291204197215174,True,0.7,True,0.5691295098291724,AdaBoost,AdaBoost,True,0.5691295098291724
0,4,19,2,1,3,6,116,1.0,0.0,0,0,2,False,False,0.480153814065307,True,0.7,True,0.6538865071497291,Voting,Voting,False,0.480153814065307
5,5,18,5,5,0,1,88,0.5,0.0,0,0,1,False,False,0.460282856272151,True,0.8,True,0.5341547968952655,Voting,Voting,False,0.460282856272151
0,6,54,98,3,6,9,509,1.0,0.0,0,0,3,True,True,0.8690412066278559,True,0.7,True,0.7649603872567189,AdaBoost,AdaBoost,True,0.7649603872567189
0,20,24,276,19,1,24,24,0.0,0.0,0,0,1,True,True,0.9721023048741584,True,0.8,True,0.7320175945636073,AdaBoost,AdaBoost,True,0.7320175945636073
0,1,5,1,1,0,0,44,0.0,0.0,0,0,0,True,False,0.05879688722468559,False,0.0,False,0.04731475256868165,AdaBoost,AdaBoost,False,0.04731475256868165
2,10,27,1,2,8,6,136,1.0,0.666666667,2,3,5,True,True,0.6937027105773339,True,1.0,True,0.9630559649448178,AdaBoost,AdaBoost,True,0.9630559649448178
0,4,8,19,4,0,7,49,0.0,0.0,0,0,2,True,False,0.10748462534196444,False,0.1,False,0.44156923293767,AdaBoost,AdaBoost,False,0.44156923293767
0,4,7,3,0,4,3,20,0.0,0.7777777779999999,2,3,1,False,False,0.2406916000221528,True,0.8,True,0.5828621073346629,Voting,Voting,False,0.2406916000221528
0,3,12,3,0,3,6,69,1.0,0.5555555560000001,0,0,1,False,False,0.1447899393444647,False,0.5,False,0.4907871588833676,AdaBoost,AdaBoost,False,0.4907871588833676
0,16,33,3,1,16,6,297,1.0,0.88372093,2,3,1,True,True,0.9653018286551543,True,0.8,True,0.8633647064261013,AdaBoost,AdaBoost,True,0.8633647064261013
1,6,21,2,3,4,7,278,1.0,0.533333333,1,3,1,True,True,0.5712817218343461,True,1.0,True,0.8114937717124936,AdaBoost,AdaBoost,True,0.8114937717124936
0,1,10,21,1,0,7,155,0.0,0.0,0,0,4,False,False,0.09972103046328194,False,0.1,False,0.3395028629823011,AdaBoost,AdaBoost,False,0.3395028629823011
0,3,32,1,1,2,6,346,1.0,0.444444444,1,2,2,False,False,0.2053566010308476,True,0.6,True,0.5732986918664769,Voting,Voting,False,0.2053566010308476
0,12,77,64,3,10,5,1021,0.818181818,0.0,0,0,2,True,True,0.5792956286311579,False,0.1,False,0.489638197028083,Voting,Voting,True,0.5792956286311579
0,17,58,37,4,17,4,751,0.0,0.35,0,0,5,True,True,0.9138882585860741,True,0.9,True,0.7107830485472172,AdaBoost,AdaBoost,True,0.7107830485472172
0,14,45,79,2,12,6,629,1.0,0.0,0,0,4,True,True,0.9164140990293368,True,0.7,True,0.7030485818612948,AdaBoost,AdaBoost,True,0.7030485818612948
0,13,24,69,0,13,12,723,0.571428571,0.454545455,0,0,1,False,True,0.9296386951277592,True,0.7,True,0.7145834554576109,AdaBoost,AdaBoost,True,0.7145834554576109
0,6,22,1,0,6,2,172,0.0,0.0,0,0,1,False,False,0.4494005910176945,True,0.7,False,0.3685502439949579,AdaBoost,AdaBoost,False,0.3685502439949579
1,6,9,21,2,5,1,15,0.0,0.0,0,0,1,True,False,0.44882895747813256,False,0.3,False,0.42586374067470656,AdaBoost,AdaBoost,False,0.42586374067470656
0,8,8,15,2,8,1,30,0.0,0.444444444,0,0,1,False,False,0.12467098352726508,False,0.4,False,0.4261729791428164,AdaBoost,AdaBoost,False,0.4261729791428164
0,4,7,3,2,2,3,28,0.0,0.0,0,0,2,False,False,0.42204401557935295,False,0.3,False,0.4001261427710626,AdaBoost,AdaBoost,False,0.4001261427710626
3,16,3,1,15,1,2,5,0.0,0.0,0,0,1,True,False,0.4934305109158721,True,0.8,True,0.6047183070553026,AdaBoost,AdaBoost,True,0.6047183070553026
0,2,2,0,1,1,0,18,0.0,0.0,0,0,0,False,False,0.061899101768952886,False,0.5,False,0.4663827378872121,AdaBoost,AdaBoost,False,0.4663827378872121
0,2,4,0,0,2,2,33,1.0,0.0,0,0,3,False,False,0.11295934397916425,False,0.2,False,0.39249431467679796,AdaBoost,AdaBoost,False,0.39249431467679796
1,41,21,64,41,0,11,197,1.0,0.0,0,0,4,True,True,0.9757113876062236,True,0.8,True,0.6810240629787826,AdaBoost,AdaBoost,True,0.6810240629787826
0,17,5,10,17,0,5,5,0.0,0.0,0,0,1,True,False,0.4738190862899057,False,0.5,True,0.5716407738301423,AdaBoost,AdaBoost,True,0.5716407738301423
0,7,14,0,3,4,0,108,0.333333333,0.0,0,0,5,True,False,0.11766424314563685,True,0.7,True,0.5535586920233636,AdaBoost,AdaBoost,True,0.5535586920233636
0,2,10,5,1,2,5,1311,1.0,0.428571429,0,0,5,True,False,0.41826444596657736,False,0.5,False,0.4365161355985252,AdaBoost,AdaBoost,False,0.4365161355985252
0,5,12,0,4,1,5,387,0.2,0.0,0,0,4,False,False,0.10256692022795937,False,0.1,False,0.4196844676796659,AdaBoost,AdaBoost,False,0.4196844676796659
0,0,25,3,0,0,2,165,0.0,0.0,0,0,1,False,False,0.08158888532680783,True,0.8,False,0.40529365618985946,AdaBoost,AdaBoost,False,0.40529365618985946
0,1,15,4,0,1,6,240,0.5,0.0,0,0,8,False,False,0.4539793532567253,False,0.4,False,0.3703361307570128,AdaBoost,AdaBoost,False,0.3703361307570128
0,9,40,70,2,7,16,267,1.0,0.575757576,1,5,1,False,True,0.9530206373222262,True,0.8,True,0.6863474423931935,AdaBoost,AdaBoost,True,0.6863474423931935
0,14,52,0,3,14,5,584,0.333333333,0.352941176,0,0,20,False,True,0.6043176851936221,True,0.7,True,0.5400346922340813,AdaBoost,AdaBoost,True,0.5400346922340813
0,7,6,0,7,0,2,83,0.125,0.0,1,1,5,True,False,0.15478293158875034,False,0.3,False,0.4177701655250561,AdaBoost,AdaBoost,False,0.4177701655250561
0,10,20,0,3,9,6,84,1.0,0.28571428600000004,2,2,2,True,False,0.3035834326820375,True,0.7,True,0.6095771270382668,AdaBoost,AdaBoost,True,0.6095771270382668
0,9,18,0,2,8,7,228,0.5,0.7142857140000001,1,2,1,True,True,0.5625441135238568,True,0.7,True,0.5798012263921737,AdaBoost,AdaBoost,True,0.5798012263921737
0,3,15,11,0,3,6,110,1.0,0.5555555560000001,0,0,4,False,False,0.15909437554066388,False,0.3,False,0.4782073240976496,AdaBoost,AdaBoost,False,0.4782073240976496
0,4,15,0,1,3,6,113,1.0,0.615384615,1,3,1,True,False,0.1949915598265848,True,0.8,True,0.8808302738071602,AdaBoost,AdaBoost,True,0.8808302738071602
0,12,66,99,3,9,2,1164,0.470588235,0.0,0,0,2,False,True,0.9088627906989551,True,0.9,True,0.8856613941580133,AdaBoost,AdaBoost,True,0.8856613941580133
0,0,18,0,0,0,3,127,0.5,0.0,0,0,6,True,False,0.4368318642050459,True,0.8,False,0.3873137422134353,RandomForest,RandomForest,True,0.8
0,4,22,32,3,1,10,135,0.8,0.0,1,1,7,False,True,0.5799759178829296,False,0.3,False,0.3637473145778841,AdaBoost,AdaBoost,False,0.3637473145778841
0,3,15,2,0,3,3,708,0.5,0.7,1,2,79,False,True,0.9447144379156496,False,0.5,True,0.5128586241316903,RandomForest,RandomForest,False,0.5
0,7,63,208,2,7,11,531,0.7692307690000001,0.08,0,0,4,True,True,0.9673385650000884,True,1.0,True,0.7322749604600148,AdaBoost,AdaBoost,True,0.7322749604600148
