dit,noc,cbo,lcom,ca,npm,cam,ic,cbm,amc,avg_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
4,0,5,1,2,1,0.666666667,1,1,11.0,0.5,True,False,0.4879709575630893,False,0.2,False,0.281054512467448,AdaBoost,AdaBoost,False,0.2833186993744993
1,0,9,0,4,1,1.0,0,0,0.0,1.0,False,False,0.11605616031205615,False,0.0,False,0.08610326924974737,AdaBoost,AdaBoost,False,0.08590730988520374
1,0,4,0,1,4,0.583333333,0,0,8.5,0.75,True,False,0.15164655927133674,False,0.1,False,0.2701397563407301,AdaBoost,AdaBoost,False,0.26691152754108755
3,13,22,30,15,10,0.226190476,1,3,8.333333332999999,0.8333,False,True,0.9018747372633792,False,0.5,True,0.5561400437680799,RandomForest,AdaBoost,True,0.5604605643541558
3,0,21,59,9,13,0.261538462,1,3,13.64285714,1.1429,False,False,0.1437256412991553,False,0.1,False,0.3944638178752192,AdaBoost,AdaBoost,False,0.38785084330291114
4,8,13,0,11,3,0.625,0,0,8.25,0.5,True,True,0.586623481917646,False,0.1,False,0.3870411486407659,Voting,AdaBoost,False,0.38869800833326595
4,0,8,3,0,1,0.666666667,2,2,15.33333333,0.6667,False,False,0.11587353081669953,False,0.0,False,0.19388396789609133,AdaBoost,AdaBoost,False,0.1914440741776827
1,0,7,0,7,1,1.0,0,0,0.0,1.0,False,False,0.1252178252778696,False,0.0,False,0.08831549716215065,AdaBoost,AdaBoost,False,0.08818877445664704
1,1,3,0,1,1,0.75,1,1,20.0,1.0,False,False,0.11286174276980565,False,0.4,False,0.3641745313799357,AdaBoost,AdaBoost,False,0.36128694115391485
0,0,21,9,2,3,0.457142857,0,0,50.33333333,1.6667,False,False,0.14304535649682207,False,0.2,False,0.34922077852070943,AdaBoost,AdaBoost,False,0.3454739750803643
1,0,2,0,1,1,1.0,0,0,6.0,0.0,False,False,0.08464441366270478,False,0.0,False,0.1131861107279952,AdaBoost,AdaBoost,False,0.1118396760475174
2,0,8,15,2,7,0.35714285700000004,1,20,5.0,0.8571,False,False,0.000265802330786768,False,0.0,False,0.046643709730499576,AdaBoost,AdaBoost,False,0.045395056694930463
1,0,9,0,2,2,0.666666667,0,0,18.66666667,0.3333,False,False,0.12258333441412055,False,0.2,False,0.4580588354899436,AdaBoost,AdaBoost,False,0.45147884046714054
1,1,15,45,4,12,0.35,0,0,9.933333333,1.2,False,False,0.2389601250514925,True,0.6,False,0.4012113902205151,AdaBoost,AdaBoost,False,0.400623597454181
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.11695223870917185,False,0.0,False,0.07187852576759797,AdaBoost,AdaBoost,False,0.07200239841543848
3,0,9,4,2,2,0.3,0,0,5.6,0.6,False,False,0.20815215654751493,False,0.3,False,0.3518762086406088,AdaBoost,AdaBoost,False,0.34934509594469615
1,0,7,6,1,4,0.625,0,0,8.75,0.75,False,False,0.14383495395151638,False,0.1,False,0.2839834695375379,AdaBoost,AdaBoost,False,0.2807918147464397
3,0,10,8,0,3,0.4,1,3,11.2,0.8,False,False,0.09261220347444282,False,0.1,False,0.22744962113333805,AdaBoost,AdaBoost,False,0.22483491458684793
1,0,6,3,2,2,0.333333333,0,0,9.333333332999999,0.6667,False,False,0.16562724680461496,False,0.2,False,0.27063274640174023,AdaBoost,AdaBoost,False,0.268664424319972
4,0,11,73,3,13,0.257142857,1,16,15.57142857,1.5,False,False,0.0034987252488364287,False,0.2,False,0.3530541995671177,AdaBoost,AdaBoost,False,0.34519385275540776
2,6,26,105,12,22,0.113756614,1,3,8.703703704,1.0741,True,False,0.4198236344849592,False,0.2,False,0.43156663343891066,AdaBoost,AdaBoost,False,0.42894132537275076
2,2,7,15,2,4,0.28571428600000004,0,0,5.1428571430000005,1.0,False,False,0.250233570618534,False,0.4,False,0.3819192842117187,AdaBoost,AdaBoost,False,0.3804297415786364
3,0,8,0,2,2,0.4,0,0,12.66666667,1.0,False,False,0.2265649700602283,False,0.4,True,0.5857959160782819,AdaBoost,AdaBoost,True,0.5789177337480779
3,0,1,0,0,3,0.625,2,2,4.0,0.75,False,False,0.11095980070563204,False,0.15,False,0.2654371797795632,AdaBoost,AdaBoost,False,0.26202982991930784
1,0,8,1011,5,48,0.1825,0,0,13.06,1.5,False,True,0.6000674609655556,True,0.6,True,0.5819586346348543,AdaBoost,AdaBoost,True,0.5828095546809354
1,0,14,0,13,1,1.0,0,0,0.0,1.0,True,False,0.13300062660723147,False,0.0,False,0.1837271815216225,AdaBoost,AdaBoost,False,0.18100604530963602
1,0,4,1,1,3,0.5,0,0,14.33333333,1.0,False,False,0.1724356875850481,False,0.2,False,0.33373380829935057,AdaBoost,AdaBoost,False,0.33048006600296714
4,0,5,15,1,5,0.444444444,0,0,6.0,0.5,False,False,0.21935136699237767,False,0.2,False,0.1974067016375316,AdaBoost,AdaBoost,False,0.1976894635537667
2,0,1,3,0,3,0.666666667,1,2,3.0,0.3333,False,False,0.07866190576407213,False,0.0,False,0.070370672900396,AdaBoost,AdaBoost,False,0.06994150484597984
1,0,7,0,5,1,1.0,0,0,0.0,1.0,False,False,0.12046733403600535,False,0.0,False,0.0865397885957508,AdaBoost,AdaBoost,False,0.0863891726370354
1,0,20,178,15,12,0.276315789,0,0,42.95,2.85,False,True,0.8247015203671219,True,0.6,True,0.819619392483367,AdaBoost,AdaBoost,True,0.8171667043652272
1,0,6,1,2,1,0.5,0,0,9.5,0.5,False,False,0.14398723342300487,False,0.1,False,0.3564811095694635,AdaBoost,AdaBoost,False,0.3514285381000011
5,0,4,0,2,2,0.666666667,0,0,11.0,0.5,True,False,0.2158275965484372,False,0.0,False,0.28552827047838364,AdaBoost,AdaBoost,False,0.28218194495784205
1,0,38,1,37,2,0.875,0,0,0.0,1.0,False,True,0.7266417679741789,False,0.5,True,0.5983682377885639,RandomForest,AdaBoost,True,0.6004598434234872
1,0,4,0,1,4,0.5,0,0,15.25,1.0,False,True,0.5081409504560852,False,0.1,False,0.27030384344401104,AdaBoost,AdaBoost,False,0.27225279062599017
1,0,6,6,5,4,0.5625,0,0,0.0,1.0,False,False,0.16577088385368133,False,0.2,False,0.1435693112128268,AdaBoost,AdaBoost,False,0.14433013566153058
1,0,4,1,2,2,0.75,0,0,3.0,0.5,False,False,0.12053347913750295,False,0.0,False,0.03293028526792572,AdaBoost,AdaBoost,False,0.03401663846538838
5,1,9,1,2,1,0.666666667,1,1,12.0,0.5,False,True,0.5125361477828547,False,0.3,False,0.30172070002539403,AdaBoost,AdaBoost,False,0.3048835655363167
2,1,15,142,1,12,0.2,1,2,12.57142857,1.0,False,False,0.14438940502324474,False,0.4,True,0.5185155337225694,AdaBoost,AdaBoost,True,0.5121326322749394
3,0,7,1,0,1,0.666666667,1,1,8.5,0.5,False,False,0.1265920376455308,False,0.3,False,0.19592825149927506,AdaBoost,AdaBoost,False,0.1957027232464183
1,0,4,1,1,2,1.0,0,0,3.5,0.5,False,False,0.0986309618135458,False,0.0,False,0.039275467078136166,AdaBoost,AdaBoost,False,0.039873282183129466
1,0,7,22,3,4,0.35416666700000005,0,0,11.125,0.875,False,False,0.18016631226974064,False,0.4,False,0.20327039822811493,AdaBoost,AdaBoost,False,0.2042447935457437
3,0,10,0,1,2,0.5,1,1,44.0,1.0,False,False,0.15543943274523733,False,0.4,False,0.2991568150606785,AdaBoost,AdaBoost,False,0.2981792558705536
2,0,7,0,2,4,0.45,1,1,6.25,0.5,False,False,0.1316420657501242,False,0.3,False,0.3730272153706991,AdaBoost,AdaBoost,False,0.368393488467146
2,0,4,7,0,4,0.375,1,1,10.5,1.0,False,False,0.1596748242333401,False,0.3,False,0.31180622809916697,AdaBoost,AdaBoost,False,0.309825222096277
1,2,7,21,2,3,0.666666667,0,0,18.0,1.8571,False,False,0.26536277960062443,False,0.4,False,0.3903112222669712,AdaBoost,AdaBoost,False,0.38922762165346964
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.11695223870917185,False,0.0,False,0.07187852576759797,AdaBoost,AdaBoost,False,0.07200239841543848
1,0,10,1,1,2,0.666666667,0,0,45.33333333,2.0,False,False,0.18249540449042773,False,0.5,False,0.4834834393129184,AdaBoost,AdaBoost,False,0.4800183630780016
3,0,5,0,1,4,0.533333333,1,1,5.6,0.6,True,False,0.15094769702706853,False,0.2,False,0.4664706292555356,AdaBoost,AdaBoost,False,0.45909921221983535
1,1,11,112,7,14,0.4875,0,0,16.0625,0.875,True,False,0.2276149601747353,False,0.4,False,0.465876991255515,AdaBoost,AdaBoost,False,0.4609379082297552
1,0,0,0,0,0,1.0,0,0,3.0,0.0,False,False,0.08237149435747744,False,0.0,False,0.06612335652287757,AdaBoost,AdaBoost,False,0.06582524186252034
1,0,16,0,15,1,1.0,0,0,0.0,1.0,False,False,0.13650423656403846,False,0.0,False,0.18258424584287453,AdaBoost,AdaBoost,False,0.1798556675608258
3,0,14,235,4,23,0.188034188,1,3,10.46153846,1.1923,False,False,0.16716982789088286,False,0.1,False,0.3932054530363582,AdaBoost,AdaBoost,False,0.3810617781955524
2,0,1,3,0,3,0.666666667,1,2,3.0,0.3333,False,False,0.07866190576407213,False,0.0,False,0.070370672900396,AdaBoost,AdaBoost,False,0.06994150484597984
3,0,16,7,2,3,0.4,1,1,16.5,1.0,False,True,0.5051245787242998,False,0.2,False,0.3449103203577976,AdaBoost,AdaBoost,False,0.34599673546388116
4,0,7,13,1,10,0.375,1,1,7.0,0.8,False,False,0.2056198792330671,False,0.0,False,0.0979832334656001,AdaBoost,AdaBoost,False,0.09882536553476469
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.1512170640145067,False,0.0,False,0.10415315493824072,AdaBoost,AdaBoost,False,0.10403570983158475
5,3,12,0,3,8,0.296296296,0,0,20.77777778,1.1111,False,False,0.33639460659488324,False,0.3,True,0.5540695424232603,AdaBoost,AdaBoost,True,0.5479806040032668
3,4,11,10,4,1,0.44,0,0,5.6,0.2,True,False,0.3867259397523231,False,0.3,False,0.3533442058888678,AdaBoost,AdaBoost,False,0.3534307555283186
1,0,3,97,0,17,0.17222222199999998,0,0,7.833333333,0.8333,False,False,0.2427879882677646,False,0.3,False,0.3513859497785227,AdaBoost,AdaBoost,False,0.34880167501132414
3,0,7,15,1,2,0.4166666670000001,0,0,22.0,1.0,False,False,0.2216541894986919,False,0.4,True,0.5420876540863595,AdaBoost,AdaBoost,True,0.5384934395418287
2,0,2,9,1,6,0.5,0,0,5.666666667,0.8333,False,False,0.17471016121122973,False,0.2,False,0.08537887320236913,AdaBoost,AdaBoost,False,0.08954245882762749
0,0,5,1,1,2,0.75,0,0,28.0,0.5,False,False,0.08154961753154481,False,0.1,False,0.13664581124399422,AdaBoost,AdaBoost,False,0.13453576336147313
1,2,9,9,4,10,0.28571428600000004,0,0,7.3,1.2,False,True,0.5616601133159017,True,0.6,False,0.454746064521809,AdaBoost,AdaBoost,False,0.46022371219605873
3,0,12,3,0,1,0.666666667,1,3,21.33333333,0.6667,False,False,0.08228107177588344,False,0.2,False,0.1141009446637885,AdaBoost,AdaBoost,False,0.113520833976057
1,0,4,0,1,6,0.333333333,0,0,6.166666667,0.8333,False,False,0.16084538910578866,False,0.3,True,0.5364050678906979,AdaBoost,AdaBoost,True,0.5201046286707508
3,0,2,1,1,3,0.666666667,0,0,3.666666667,0.6667,False,True,0.5024651256870538,True,1.0,True,0.9170787979326832,AdaBoost,AdaBoost,True,0.9018532224875049
1,0,7,36,4,9,0.311111111,0,0,0.0,1.0,False,False,0.1771214578338214,False,0.3,False,0.34969811710109083,AdaBoost,AdaBoost,False,0.3407075773503715
1,0,38,6646,14,113,0.081822203,0,0,9.883333333,1.5417,False,True,0.9989985829600241,True,0.9,True,0.6999274007196822,AdaBoost,AdaBoost,True,0.7183150919428537
3,0,4,35,1,10,0.590909091,2,5,4.545454545,0.8182,False,False,0.07262273615061612,False,0.1,False,0.06650765296661842,AdaBoost,AdaBoost,False,0.06716083059876383
2,0,8,144,2,20,0.20625,0,0,6.05,0.95,False,False,0.2791152484440977,False,0.2,False,0.2921853453878329,AdaBoost,AdaBoost,False,0.2895259204556276
2,0,8,99,3,15,0.253333333,1,20,4.733333333,0.9333,False,False,0.006626957852365986,False,0.0,False,0.11157072655840332,AdaBoost,AdaBoost,False,0.10528039765345105
3,0,6,8,1,4,0.4,1,1,6.0,0.8,False,False,0.1594370082517635,False,0.1,False,0.3048826674096821,AdaBoost,AdaBoost,False,0.29821993004218383
1,0,6,4,1,4,0.5,0,0,4.25,0.75,False,False,0.13365403304299786,False,0.1,False,0.05392040586608071,AdaBoost,AdaBoost,False,0.057136133971826056
2,0,3,4,2,2,0.444444444,1,1,24.5,0.5,False,False,0.1261709487101744,False,0.0,False,0.21300580007672848,AdaBoost,AdaBoost,False,0.20843806825902578
2,0,73,41,72,8,0.37037037,1,1,23.9,1.8,False,True,0.9136552773522038,True,0.7,True,0.5410592766944767,AdaBoost,AdaBoost,True,0.5606049645539415
1,0,18,314,3,27,0.144827586,0,0,5.620689655,0.9655,False,True,0.8193631347261542,True,0.6,False,0.4981340540933409,AdaBoost,AdaBoost,False,0.5113194605396774
0,1,7,4,5,4,0.5,0,0,4.75,0.5,False,False,0.11488912788853492,False,0.2,False,0.21383359686975886,AdaBoost,AdaBoost,False,0.21005912739633617
2,1,24,1296,9,44,0.240566038,1,1,10.49056604,1.2642,True,True,0.9303313833169444,True,0.6,True,0.5525066396949361,AdaBoost,AdaBoost,True,0.5703825144736038
2,2,6,0,2,4,0.666666667,1,1,5.166666667,0.8333,False,False,0.4683224013580505,False,0.3,False,0.27635745428684605,AdaBoost,AdaBoost,False,0.28404054231984277
3,0,4,8,1,4,0.36,1,2,6.0,0.6,False,False,0.13587321738804967,False,0.3,False,0.24983639433514865,AdaBoost,AdaBoost,False,0.24560490167853094
1,7,11,24,7,5,0.444444444,0,0,12.66666667,1.0,False,True,0.5540937545663832,False,0.2,False,0.3718614314131733,AdaBoost,AdaBoost,False,0.3779581769661106
5,0,4,0,1,3,0.5555555560000001,0,0,9.666666667000001,0.6667,True,False,0.22588423794869536,False,0.1,False,0.16844921950799244,AdaBoost,AdaBoost,False,0.17032181925907183
1,0,6,3,4,2,0.833333333,0,0,6.666666667,1.0,False,False,0.1185352926682733,False,0.3,False,0.2221306546050523,AdaBoost,AdaBoost,False,0.21851620855768092
1,2,10,49,4,9,0.25974026,0,0,9.636363636,1.0,False,True,0.5504285664276846,False,0.2,False,0.3925349520952215,AdaBoost,AdaBoost,False,0.3981577706843566
3,0,4,1,0,1,0.75,1,1,3.5,0.5,True,False,0.4418155609978465,True,1.0,True,0.8795943421085286,AdaBoost,AdaBoost,True,0.8632518041086523
3,0,9,0,1,4,0.4375,0,0,19.4,0.6,True,False,0.18528685215863647,False,0.4,False,0.4755190968516166,AdaBoost,AdaBoost,False,0.46342754961667
1,0,2,3,1,0,0.5,0,0,20.0,0.6667,False,False,0.13828725677105916,False,0.2,False,0.2498813963226478,AdaBoost,AdaBoost,False,0.2456203644725815
1,0,9,1,8,2,0.75,0,0,0.0,1.0,False,False,0.12952674361162192,False,0.5,False,0.3253597374378767,AdaBoost,AdaBoost,False,0.3192838890000412
3,0,8,0,3,5,0.476190476,1,1,4.714285714,0.7143,True,False,0.14960659114828634,False,0.3,False,0.3398797068876987,AdaBoost,AdaBoost,False,0.3320416510229207
1,0,7,0,5,1,1.0,0,0,0.0,1.0,False,False,0.10189325272240957,False,0.0,False,0.11494523375959904,AdaBoost,AdaBoost,False,0.11377814322463921
1,0,16,190,3,20,0.225,0,0,0.0,1.0,False,True,0.5771135346105999,True,0.7,True,0.5251345067062291,AdaBoost,AdaBoost,True,0.5316903126029534
1,0,2,0,1,1,1.0,0,0,6.0,0.0,False,False,0.06576985533348259,False,0.0,False,0.18434307003690928,AdaBoost,AdaBoost,False,0.178899944738257
1,0,11,11,4,7,0.4,0,0,8.0,0.5714,False,False,0.1401441958359839,False,0.2,False,0.43500168996386496,AdaBoost,AdaBoost,False,0.42242579998580027
2,27,32,0,27,6,0.34375,1,1,4.75,0.875,False,True,0.9856547482888992,True,0.8,True,0.6547508869845219,AdaBoost,AdaBoost,True,0.6844544491391379
1,0,20,66,7,11,0.333333333,0,0,5.166666667,0.9167,True,False,0.16902029416448192,False,0.3,False,0.3215870893218052,AdaBoost,AdaBoost,False,0.31488897771962193
1,0,8,6,5,4,0.75,0,0,0.0,1.0,False,False,0.1260627158742955,False,0.4,False,0.43357235128335664,AdaBoost,AdaBoost,False,0.42235387117798356
1,1,8,112,2,12,0.266666667,0,0,8.125,1.25,True,False,0.21992921136900925,False,0.5,False,0.4705410656104891,AdaBoost,AdaBoost,False,0.4627241606856116
1,0,7,2,1,4,0.4375,0,0,12.2,1.4,False,True,0.5108591835574091,False,0.2,False,0.37608113888006395,AdaBoost,AdaBoost,False,0.3802878016576153
3,0,32,245,19,24,0.16923076899999998,1,6,11.51851852,1.0741,False,False,0.13984028696142256,False,0.3,False,0.4236687099115748,AdaBoost,AdaBoost,False,0.41404078565928704
1,0,11,21,0,9,0.211111111,0,0,8.3,0.9,False,False,0.16821316053131902,False,0.3,False,0.4579192634847074,AdaBoost,AdaBoost,False,0.4455792692745762
2,0,24,641,4,37,0.155263158,1,1,10.25641026,0.9744,False,True,0.5391410304476686,False,0.2,False,0.2955900178692986,AdaBoost,AdaBoost,False,0.3107550346145632
0,2,11,21,2,1,0.6,0,0,22.14285714,2.4286,False,True,0.6240560658564678,False,0.0,False,0.23864283128530595,AdaBoost,AdaBoost,False,0.2496149085813846
1,1,15,81,7,18,0.315789474,0,0,23.78947368,2.1053,True,True,0.7329405041474476,True,0.9,True,0.5471340727822025,AdaBoost,AdaBoost,True,0.5611886038547655
2,0,14,102,4,16,0.1953125,0,0,7.375,0.9375,False,False,0.2358385523524073,False,0.2,False,0.1981522136739393,AdaBoost,AdaBoost,False,0.19935082616449923
2,0,3,1,2,1,1.0,0,0,13.5,0.5,False,False,0.104605719524911,False,0.2,False,0.2930240789931146,AdaBoost,AdaBoost,False,0.28524777295862996
2,0,5,4,4,2,0.444444444,1,1,9.5,0.5,False,False,0.1244839081835824,False,0.1,False,0.3190560407577699,AdaBoost,AdaBoost,False,0.3103965991668494
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.14780206322388648,False,0.0,False,0.04894381857228682,AdaBoost,AdaBoost,False,0.052301989558108254
0,2,10,6,2,1,0.5,0,0,20.0,2.0,False,False,0.2308800363827024,False,0.0,False,0.09503512907984002,AdaBoost,AdaBoost,False,0.09925090792954358
3,0,15,0,1,5,0.35714285700000004,1,1,15.375,0.875,False,False,0.1570894683815698,False,0.2,False,0.2980913976903197,AdaBoost,AdaBoost,False,0.29130518581425263
3,0,4,111,0,16,0.311111111,1,2,9.777777777999999,1.2778,False,True,0.5318858051474753,False,0.2,False,0.33533044251477,AdaBoost,AdaBoost,False,0.3390405419643027
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.14780206322388648,False,0.0,False,0.04894381857228682,AdaBoost,AdaBoost,False,0.052301989558108254
2,0,14,198,8,16,0.217687075,1,3,4.619047619,0.8571,False,False,0.1419026194700504,False,0.0,False,0.049572919275441996,AdaBoost,AdaBoost,False,0.05200100913091552
1,0,0,6,0,1,0.375,0,0,18.75,2.0,False,True,0.5843785547917341,False,0.3,False,0.2749822514431263,AdaBoost,AdaBoost,False,0.2869524451731255
3,0,4,1,0,1,0.666666667,1,1,4.5,0.5,False,False,0.1164092112165459,False,0.0,False,0.11219151860731276,AdaBoost,AdaBoost,False,0.1118147907822552
3,0,15,37,3,10,0.314285714,1,1,13.2,1.4,True,False,0.20654625495509574,False,0.4,True,0.5051575733400695,AdaBoost,AdaBoost,True,0.49057668183400227
3,0,3,3,1,1,0.7777777779999999,1,2,7.333333333,0.6667,False,False,0.10120953461449278,False,0.1,False,0.2993001478051586,AdaBoost,AdaBoost,False,0.2906470822547718
1,1,9,0,4,24,0.258241758,0,0,8.038461538,1.0,True,True,0.6529121379577535,True,0.8,True,0.5587762247776021,AdaBoost,AdaBoost,True,0.5676294845192731
1,0,5,0,1,2,0.666666667,0,0,18.0,0.5,True,False,0.10981243588380664,False,0.5,True,0.6629739993180194,AdaBoost,AdaBoost,True,0.6412147765064273
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.14780206322388648,False,0.0,False,0.04894381857228682,AdaBoost,AdaBoost,False,0.052301989558108254
1,0,3,1,1,1,0.5,0,0,28.0,1.6667,True,False,0.19671033148470105,False,0.0,False,0.1404277436148577,AdaBoost,AdaBoost,False,0.14115207989111062
2,4,14,34,6,9,0.230769231,0,0,13.23076923,1.1538,True,True,0.8009639836129988,False,0.5,False,0.3721924385928029,Voting,AdaBoost,False,0.39186373103744
1,0,40,1,40,2,1.0,0,0,0.0,1.0,True,False,0.22885435623059994,False,0.3,False,0.27894681975685465,AdaBoost,AdaBoost,False,0.277311108417492
3,0,7,3,1,4,0.375,1,1,6.5,0.8333,False,False,0.16183749249893645,False,0.0,False,0.2682077763379211,AdaBoost,AdaBoost,False,0.2626739285239646
