cbo,ca,npm,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
2,1,0,True,False,0.3871739155208986,True,1.0,True,0.9132549161595032,Voting,Voting,False,0.39450103240990164
35,19,9,True,True,0.9999999999134273,True,1.0,True,0.9939389976343141,Voting,Voting,True,0.9999771167670175
2,0,2,True,False,0.40851133078920254,True,1.0,True,0.9999996369185354,Voting,Voting,False,0.4151137021630637
2,0,4,True,True,0.5215734620165593,True,0.925,True,0.7531469591766733,Voting,Voting,True,0.5243166060322446
5,4,7,True,True,0.9991967103913746,True,1.0,True,0.8789911510632469,Voting,Voting,True,0.998344125620635
5,1,11,True,True,0.9991465273444159,True,1.0,True,0.7834645759701487,Voting,Voting,True,0.9976445312312341
4,2,1,False,True,0.5336904615464583,True,0.9,True,0.8596857159332881,Voting,Voting,True,0.5370022064141481
11,1,6,True,True,0.9774603396763852,True,1.0,True,0.938438754129874,Voting,Voting,True,0.9773908881856425
6,5,8,True,True,0.9998453630493512,True,1.0,True,0.9935912870780699,Voting,Voting,True,0.9998030970741306
3,0,2,True,False,0.12669159940760533,False,0.16959652574975154,False,0.4931410230601728,Voting,Voting,False,0.1301826364141924
3,0,2,True,False,0.12669159940760533,False,0.16959652574975154,False,0.4931410230601728,Voting,Voting,False,0.1301826364141924
5,0,2,True,False,0.1903772500163596,False,0.2236904761904762,False,0.4939113644104486,Voting,Voting,False,0.19227429040671168
2,1,3,True,False,0.4778189111067221,True,1.0,True,0.9745923956487932,Voting,Voting,False,0.4801919822735291
4,2,4,True,True,0.6351620125661005,True,0.9166666666666666,True,0.8543492031558406,Voting,Voting,True,0.6362365008026255
1,1,5,True,True,0.5050597331262677,True,1.0,True,0.8659228040966054,Voting,Voting,True,0.5068775341228223
11,7,6,True,True,0.9984175926720006,True,1.0,True,0.974719663716478,Voting,Voting,True,0.9984232540758257
16,12,13,True,True,0.9999921772215532,True,1.0,True,0.8891089652849196,Voting,Voting,True,0.9999866477876707
1,1,5,True,True,0.5050597331262677,True,1.0,True,0.8659228040966054,Voting,Voting,True,0.5068775341228223
7,0,2,True,False,0.470421293690555,True,0.9,True,0.8556785045233853,Voting,Voting,False,0.47314884420143977
2,0,2,True,False,0.4137357169341381,True,1.0,True,0.9999997246428736,Voting,Voting,False,0.4170261549176205
0,0,8,True,True,0.5611269718688496,True,0.625,True,0.6813042016135386,Voting,Voting,True,0.5614020662858588
1,1,3,True,False,0.4703412093364574,True,1.0,True,0.878202598462514,Voting,Voting,False,0.47261699461521817
3,2,4,True,True,0.6152379248354566,True,1.0,True,0.9092888544703679,Voting,Voting,True,0.616656638995199
3,3,1,True,True,0.8949365065762587,True,1.0,True,0.9437868858832994,Voting,Voting,True,0.8955859847437739
4,3,3,True,True,0.9270609625748932,True,1.0,True,0.7685027094068759,Voting,Voting,True,0.9271827637197011
2,1,8,True,True,0.5823543087424948,True,0.9,True,0.9145958828850136,Voting,Voting,True,0.5834347740126852
1,0,2,True,False,0.4084473124636915,True,0.9166666666666669,True,0.9989131524790948,Voting,Voting,False,0.411608431768519
2,2,1,True,True,0.5458790461935595,True,1.0,True,0.9121524273574452,Voting,Voting,True,0.5484978130297256
5,0,6,True,True,0.5050423002239168,True,0.625,True,0.7505867884860986,Voting,Voting,True,0.5055907867059488
2,2,4,True,True,0.6127958158340882,True,1.0,True,0.9312996073594044,Voting,Voting,True,0.6142661367762586
19,15,15,True,True,0.999999504403006,True,1.0,True,0.8733109353856306,Voting,Voting,True,0.999992864048288
9,1,7,True,True,0.9099380979079102,True,1.0,True,0.9757183257494624,Voting,Voting,True,0.9104094610765072
8,8,1,True,True,0.9964532185733308,True,1.0,True,0.9756786962493464,Voting,Voting,True,0.9964021772361198
17,13,14,True,True,0.9999982074019944,True,0.9,True,0.8763371398406912,Voting,Voting,True,0.9993659113293585
5,3,2,True,True,0.9202960796219141,True,0.9090909090909092,True,0.7496447524902087,Voting,Voting,True,0.9196098927334532
6,0,17,True,True,0.9880143105604252,True,1.0,True,0.9594937527994158,Voting,Voting,True,0.9878951038639625
4,4,1,True,True,0.9400821060243806,True,1.0,True,0.8207218434787718,Voting,Voting,True,0.9398582123787455
1,1,3,True,False,0.4864971305149372,True,1.0,True,0.902743228277604,Voting,Voting,False,0.4905742316333385
12,2,10,True,True,0.985901213985948,True,1.0,True,0.8054520482530638,Voting,Voting,True,0.9854408753249557
17,16,16,True,True,0.9999998698452992,True,1.0,True,0.9110144271075872,Voting,Voting,True,0.9998137350433064
3,1,4,True,True,0.5195503070401504,True,1.0,True,0.9423376184285344,Voting,Voting,True,0.5235253562983724
3,0,7,False,True,0.5489834931160452,True,1.0,True,0.84621403357713,Voting,Voting,True,0.5517796696200143
1,1,2,True,False,0.297094579045978,True,0.5966666666666666,True,0.5002640659570996,Voting,Voting,False,0.2992475605095821
5,4,2,True,True,0.9549614093656944,True,0.9090909090909092,True,0.7538754800248809,Voting,Voting,True,0.9540748483105458
11,1,12,True,True,0.9828957560243098,True,1.0,True,0.8276775225438321,Voting,Voting,True,0.98241594057856
4,1,1,False,False,0.13095918167268394,False,0.01479722658294087,False,0.4762016017261945,Voting,Voting,False,0.13223808546631496
5,1,1,True,False,0.29601505475023365,True,0.8,False,0.498095364818685,RandomForest,Voting,False,0.29880752755487777
2,2,2,True,True,0.5741082744555503,True,0.9333333333333332,True,0.9029261453480182,Voting,Voting,True,0.5773331328263666
5,0,2,True,False,0.2093968197897799,False,0.2364898989898989,False,0.4933108061745367,Voting,Voting,False,0.21092563112518706
3,1,1,False,False,0.1257961336971509,True,0.8022727272727274,True,0.6747624563911611,Voting,Voting,False,0.13290445506467544
2,2,0,True,True,0.5397338152877633,True,1.0,True,0.9695335597489392,Voting,Voting,True,0.5449423728558209
8,8,1,True,True,0.9964532185733308,True,1.0,True,0.9756786962493464,Voting,Voting,True,0.9964021772361198
3,0,2,True,False,0.18531636695704254,False,0.3636070143306985,False,0.4981587998895067,Voting,Voting,False,0.18736065411920863
3,1,3,True,False,0.4901961692323841,True,0.6407422969187675,True,0.8289507892019089,Voting,Voting,False,0.49211943273759096
14,12,5,True,True,0.9999799484314548,True,0.9,True,0.9592989949758098,Voting,Voting,True,0.9995400532884628
43,43,9,True,True,1.0,True,1.0,True,0.9481760490197104,Voting,Voting,True,0.9998643473499687
3,0,2,False,False,0.18531636695704254,False,0.3636070143306985,False,0.4981587998895067,Voting,Voting,False,0.18736065411920863
12,7,4,True,True,0.9984339543415304,True,1.0,True,0.99324205322126,Voting,Voting,True,0.9984305235325925
4,2,4,True,True,0.6505002755493224,True,1.0,True,0.831435674713567,Voting,Voting,True,0.6521277884451976
8,1,6,True,True,0.7899369786059968,True,1.0,True,0.7619209361166417,Voting,Voting,True,0.7907035001159335
0,0,3,True,False,0.14318972503996308,False,0.11997177658942365,False,0.456486037451989,Voting,Voting,False,0.14472029926184699
9,1,5,True,True,0.8452609349409177,True,0.9,True,0.8160475928406923,Voting,Voting,True,0.84540648375211
4,1,6,True,True,0.5572557564265761,True,0.5666666666666667,True,0.6442233884457831,Voting,Voting,True,0.5576356608943994
7,0,2,True,False,0.4530102361974945,True,1.0,True,0.8232276278064536,Voting,Voting,False,0.4559703329807693
9,3,14,True,True,0.9955761310585836,True,0.9,True,0.6566137784812424,Voting,Voting,True,0.9943755807033416
4,2,1,True,False,0.2443963122506018,False,0.3,False,0.21405716728914967,Voting,Voting,False,0.24453508749316366
6,0,11,True,True,0.9061053213732436,True,1.0,True,0.8929109313926529,Voting,Voting,True,0.9062339181943759
55,40,22,True,True,1.0,True,1.0,True,0.9018916283670592,Voting,Voting,True,0.9995739134649176
2,1,1,True,False,0.4494732766806884,True,1.0,True,0.8475563044235798,Voting,Voting,False,0.45289238712039276
21,11,11,True,True,0.9999919116343424,True,1.0,True,0.9344918144237186,Voting,Voting,True,0.9998947359241112
4,0,2,True,False,0.16661418345157075,False,0.31,False,0.497794290732068,Voting,Voting,False,0.16867278953885828
2,0,2,True,False,0.4107995926479509,True,1.0,True,0.9999997555779512,Voting,Voting,False,0.4149672365680485
12,1,10,True,True,0.9908530112944479,True,1.0,True,0.9719927085357264,Voting,Voting,True,0.9908599514735654
32,29,12,True,True,0.9999999999979158,True,1.0,True,0.9296064613847174,Voting,Voting,True,0.9999025292771142
7,6,2,True,True,0.989645729112242,True,1.0,True,0.961906657692766,Voting,Voting,True,0.9896350314326346
5,1,1,True,False,0.27172176225355066,False,0.4552631578947368,False,0.4957668615730609,Voting,Voting,False,0.27316604266607253
8,6,3,True,True,0.9935780774319856,True,1.0,True,0.9710802096253768,Voting,Voting,True,0.9935670425486312
0,0,2,True,False,0.12367818440774808,False,0.132997557997558,False,0.4883066122497892,Voting,Voting,False,0.12634875959123634
10,9,1,True,True,0.9982902335649588,True,1.0,True,0.9771377734530784,Voting,Voting,True,0.9982677942147934
8,3,16,True,True,0.9998640776823036,True,1.0,True,0.8754623581148715,Voting,Voting,True,0.9997210141922148
14,10,3,True,True,0.999706055107666,True,1.0,True,0.9710802096253768,Voting,Voting,True,0.9996775256686062
3,0,2,True,False,0.1666848877199454,False,0.2942832449081065,False,0.4948579386671478,Voting,Voting,False,0.16938508354899454
5,0,2,True,False,0.2543351840644485,False,0.3354761904761905,False,0.4955393374806323,Voting,Voting,False,0.2555880400160813
3,0,2,False,False,0.1666848877199454,False,0.2942832449081065,False,0.4948579386671478,Voting,Voting,False,0.16938508354899454
5,0,11,True,True,0.9863485501596642,True,0.7,True,0.8108189297602165,Voting,Voting,True,0.9854681851047028
1,1,3,True,True,0.5071158979475779,True,1.0,True,0.9630492027351196,Voting,Voting,True,0.510435542915309
10,0,2,True,True,0.7556617718674845,True,1.0,True,0.8945635463395526,Voting,Voting,True,0.7569774368620751
6,0,6,True,True,0.7068078817438166,True,1.0,True,0.8267733265407176,Voting,Voting,True,0.7080952893121054
7,1,11,True,True,0.9936425628645332,True,1.0,True,0.9385976351225056,Voting,Voting,True,0.9935381616461261
7,0,2,True,False,0.4590718367139589,True,0.8333333333333333,True,0.8135292897978448,Voting,Voting,False,0.461612686290129
5,1,4,False,False,0.3878488028546416,True,1.0,True,0.6832694393828531,Voting,Voting,False,0.3914229461072827
2,1,4,True,True,0.5470410981917504,True,1.0,True,0.9865004121809844,Voting,Voting,True,0.5498950418014745
