rfc,npm,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
31,0,True,True,0.8503947903208616,True,0.9,True,0.7133070392613842,Voting
83,23,True,True,1.0,True,1.0,True,0.9590466771004684,Voting
6,4,True,True,0.999966329900485,True,1.0,True,0.8949848898433003,Voting
36,14,True,True,1.0,True,1.0,True,0.9590466771004684,Voting
2,1,True,True,0.5605697899528715,True,0.963859165984166,True,0.521034148296971,Voting
21,11,True,True,0.9999999999999966,True,1.0,True,0.9565910878588944,Voting
15,3,True,True,0.9997732503407168,True,1.0,True,0.8603176116842497,Voting
3,2,True,True,0.9805573150395996,True,1.0,True,0.9806395971077756,Voting
51,23,True,True,1.0,True,1.0,True,0.9590466771004684,Voting
1,1,True,True,0.5815398859302223,True,1.0,True,0.9994926968650304,Voting
4,4,True,True,0.999956858529485,True,1.0,True,0.9617798828396871,Voting
8,4,True,True,0.9999737220703194,True,1.0,True,0.8531300471436226,Voting
1,1,True,True,0.5815398859302223,True,1.0,True,0.9994926968650304,Voting
13,1,True,False,0.4893549301692907,False,0.057142857142857134,False,0.11206051479516538,Voting
3,2,True,True,0.9805573150395996,True,1.0,True,0.9806395971077756,Voting
26,8,True,True,0.9999999999842052,True,1.0,True,0.9484238529107218,Voting
3,3,True,True,0.9989988178438832,True,1.0,True,0.9807166217415852,Voting
4,2,True,True,0.9827062960014868,True,1.0,True,0.9616580518399788,Voting
3,2,True,True,0.9805573150395996,True,1.0,True,0.9806395971077756,Voting
4,2,True,True,0.9827062960014868,True,1.0,True,0.9616580518399788,Voting
52,13,True,True,1.0,True,1.0,True,0.9590466771004684,Voting
31,12,True,True,1.0,True,1.0,True,0.9590466771004684,Voting
54,20,True,True,1.0,True,1.0,True,0.9590466771004684,Voting
49,0,True,True,0.9731916032347168,True,1.0,True,0.9390738788977446,Voting
19,7,True,True,0.9999999992266628,True,1.0,True,0.9614649009339692,Voting
15,10,True,True,0.999999999999854,True,1.0,True,0.8603176116842497,Voting
2,1,True,True,0.5605697899528715,True,0.963859165984166,True,0.521034148296971,Voting
17,2,True,True,0.9963983777968872,True,1.0,True,0.9033791901434254,Voting
2,1,True,True,0.5605697899528715,True,0.963859165984166,True,0.521034148296971,Voting
15,5,True,True,0.9999994632553839,True,1.0,True,0.8603176116842497,Voting
4,3,True,True,0.9991152231507084,True,1.0,True,0.9617798828396871,Voting
3,2,True,True,0.9805573150395996,True,1.0,True,0.9806395971077756,Voting
20,0,True,True,0.5909871106084558,True,0.7730138752678798,True,0.5059394044287605,Voting
11,8,True,True,0.9999999998986128,True,1.0,True,0.9014634786806308,Voting
12,12,True,True,0.9999999999999994,True,1.0,True,0.8887769623009832,Voting
21,12,True,True,1.0,True,1.0,True,0.9565910878588944,Voting
28,4,True,True,0.9999977971057168,True,1.0,True,0.9590466771004684,Voting
6,3,True,True,0.9993090859191968,True,1.0,True,0.8949848898433003,Voting
6,2,True,True,0.9863478592264044,True,1.0,True,0.8946734591103205,Voting
20,0,True,True,0.5909871106084558,True,0.7730138752678798,True,0.5059394044287605,Voting
4,1,True,True,0.5728875531821634,True,0.8966666666666667,True,0.9622670680024772,Voting
7,2,True,True,0.987881527970588,True,1.0,True,0.8963898507995947,Voting
6,2,True,True,0.9863478592264044,True,1.0,True,0.8946734591103205,Voting
42,10,True,True,0.9999999999999949,True,1.0,True,0.9590466771004684,Voting
3,2,True,True,0.9805573150395996,True,1.0,True,0.9806395971077756,Voting
17,7,True,True,0.9999999990090958,True,1.0,True,0.9623637705197332,Voting
18,7,True,True,0.9999999991246126,True,1.0,True,0.9620088599722824,Voting
49,0,True,True,0.9731916032347168,True,1.0,True,0.9390738788977446,Voting
6,2,True,True,0.9899479797723242,True,1.0,True,0.8966128602904022,Voting
29,6,True,True,0.9999999980517544,True,1.0,True,0.9068777950984483,Voting
15,11,True,True,0.9999999999999988,True,1.0,True,0.8656355060399502,Voting
25,8,True,True,0.9999999999947324,True,1.0,True,0.9054038513492824,Voting
3,2,True,True,0.9858558539127786,True,1.0,True,0.9091818688567096,Voting
24,3,True,True,0.9999492116850568,True,1.0,True,0.9034900378645072,Voting
57,11,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
13,4,True,True,0.9999923551076252,True,1.0,True,0.8639309814144402,Voting
15,3,True,True,0.9998530377122528,True,1.0,True,0.8656355060399502,Voting
11,6,True,True,0.9999999836778034,True,1.0,True,0.8980344884981956,Voting
11,3,True,True,0.9997643695579108,True,1.0,True,0.8980344884981956,Voting
4,2,True,True,0.9873715831103484,True,1.0,True,0.8949289763694296,Voting
147,43,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
88,24,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
16,3,True,True,0.9998694003658638,True,1.0,True,0.8650721732840272,Voting
38,21,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
23,0,True,True,0.6899754615160019,True,0.8864761716163319,True,0.5128243051027842,Voting
41,17,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
233,66,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
4,2,True,True,0.9873715831103484,True,1.0,True,0.8949289763694296,Voting
15,3,True,True,0.9998530377122528,True,1.0,True,0.8656355060399502,Voting
7,2,True,True,0.9910374978025692,True,1.0,True,0.8594585402621713,Voting
2,0,True,False,0.018771958695174045,False,0.017194199038364118,False,0.4783097937179523,Voting
18,10,True,True,0.9999999999999796,True,1.0,True,0.8972060883377028,Voting
46,8,True,True,0.9999999999995588,True,1.0,True,0.9068777950984483,Voting
31,4,True,True,0.9999990874739604,True,1.0,True,0.9068777950984483,Voting
23,8,True,True,0.9999999999933292,True,1.0,True,0.9039710040619272,Voting
18,9,True,True,0.9999999999995056,True,1.0,True,0.8972060883377028,Voting
55,13,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
45,9,True,True,0.9999999999999796,True,1.0,True,0.9068777950984483,Voting
3,2,True,True,0.9858558539127786,True,1.0,True,0.9091818688567096,Voting
4,3,True,True,0.9994619361646244,True,1.0,True,0.9118499415602576,Voting
5,2,True,True,0.9887306170194295,True,1.0,True,0.8872599532886972,Voting
2,1,True,True,0.6542044949605076,True,0.96024303282924,True,0.5217312724147265,Voting
40,4,True,True,0.9999996847329351,True,1.0,True,0.9068777950984483,Voting
71,20,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
162,38,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
10,2,True,True,0.9936602677020764,True,1.0,True,0.8887212317677629,Voting
20,0,True,True,0.5224550635633486,True,0.9235519670388092,True,0.5182648235430464,Voting
2,1,True,True,0.6542044949605076,True,0.96024303282924,True,0.5217312724147265,Voting
46,19,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
22,4,True,True,0.9999973587442568,True,1.0,True,0.9079439928867826,Voting
69,6,True,True,0.9999999999826926,True,1.0,True,0.9068777950984483,Voting
12,4,True,True,0.9999913968915329,True,1.0,True,0.8955183248231969,Voting
66,0,True,True,0.9949306421288636,True,1.0,True,0.908679231939252,Voting
18,5,True,True,0.9999998260725512,True,1.0,True,0.8972060883377028,Voting
15,10,True,True,0.9999999999999709,True,1.0,True,0.8656355060399502,Voting
58,7,True,True,0.9999999999973952,True,1.0,True,0.9068777950984483,Voting
44,21,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
8,2,True,True,0.9920118431742933,True,1.0,True,0.847639591516458,Voting
77,35,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
97,40,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
2,1,True,True,0.6542044949605076,True,0.96024303282924,True,0.5217312724147265,Voting
15,3,True,True,0.9998530377122528,True,1.0,True,0.8656355060399502,Voting
9,1,True,False,0.4059029756181285,False,0.0,False,0.11943691009725595,Voting
15,3,True,True,0.9998530377122528,True,1.0,True,0.8656355060399502,Voting
3,2,True,True,0.9858558539127786,True,1.0,True,0.9091818688567096,Voting
15,3,True,True,0.9998530377122528,True,1.0,True,0.8656355060399502,Voting
33,4,True,True,0.9999992794319958,True,1.0,True,0.9068777950984483,Voting
10,2,True,True,0.9936602677020764,True,1.0,True,0.8887212317677629,Voting
19,11,True,True,0.9999999999999992,True,1.0,True,0.8946240996225325,Voting
23,0,True,True,0.6899754615160019,True,0.8864761716163319,True,0.5128243051027842,Voting
7,2,True,True,0.9910374978025692,True,1.0,True,0.8594585402621713,Voting
3,2,True,True,0.9858558539127786,True,1.0,True,0.9091818688567096,Voting
12,2,True,True,0.9949737809219292,True,1.0,True,0.8659668073475033,Voting
4,3,True,True,0.9994619361646244,True,1.0,True,0.9118499415602576,Voting
31,4,True,True,0.9999990874739604,True,1.0,True,0.9068777950984483,Voting
16,4,True,True,0.9999946356323658,True,1.0,True,0.8657091132788998,Voting
12,3,True,True,0.9997905982423708,True,1.0,True,0.8955183248231969,Voting
20,0,True,True,0.5224550635633486,True,0.9235519670388092,True,0.5182648235430464,Voting
3,2,True,True,0.9858558539127786,True,1.0,True,0.9091818688567096,Voting
48,10,True,True,0.9999999999999994,True,1.0,True,0.9068777950984483,Voting
3,2,True,True,0.9858558539127786,True,1.0,True,0.9091818688567096,Voting
16,3,True,True,0.9998694003658638,True,1.0,True,0.8650721732840272,Voting
16,4,True,True,0.9999946356323658,True,1.0,True,0.8657091132788998,Voting
5,3,True,True,0.9995217812256916,True,1.0,True,0.9052852511285794,Voting
22,6,True,True,0.9999999955471236,True,1.0,True,0.9079439928867826,Voting
18,6,True,True,0.9999999928586272,True,1.0,True,0.8972060883377028,Voting
43,17,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
31,12,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
15,2,True,True,0.9964572253997516,True,0.9,True,0.7521672459133991,Voting
10,2,True,True,0.9936602677020764,True,1.0,True,0.8887212317677629,Voting
94,1,True,True,0.999992254951158,True,1.0,True,0.9178163198890176,Voting
25,8,True,True,0.9999999999947324,True,1.0,True,0.9054038513492824,Voting
119,30,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
150,97,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
50,11,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
0,0,True,False,0.34309351106430697,True,1.0,True,0.9998807751006904,Voting
43,8,True,True,0.9999999999993712,True,1.0,True,0.9068777950984483,Voting
47,17,True,True,1.0,True,1.0,True,0.9068777950984483,Voting
4,2,True,True,0.9873715831103484,True,1.0,True,0.8949289763694296,Voting
5,0,False,False,0.01622933581209025,False,0.0,False,0.07833104515483917,Voting
16,5,True,True,0.9999999802867884,True,1.0,True,0.8865027585665247,Voting
10,10,True,True,0.9999999999999982,True,1.0,True,0.8865027585665247,Voting
94,87,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
21,12,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
17,4,True,True,0.9999994779330164,True,1.0,True,0.8865027585665247,Voting
3,2,True,True,0.9908763253126782,True,1.0,True,0.9676709870584524,Voting
15,6,True,True,0.9999999992556317,True,1.0,True,0.8865027585665247,Voting
23,8,True,True,0.9999999999998602,True,1.0,True,0.8865027585665247,Voting
19,3,True,True,0.9999887112226644,True,1.0,True,0.8865027585665247,Voting
73,9,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
11,6,True,True,0.9999999983253384,True,1.0,True,0.8865027585665247,Voting
3,2,True,True,0.9908763253126782,True,1.0,True,0.9676709870584524,Voting
12,5,True,True,0.999999955649704,True,1.0,True,0.8865027585665247,Voting
136,110,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
49,22,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
39,13,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
11,2,True,True,0.9981569534285676,True,1.0,True,0.8700783782627705,Voting
14,8,True,True,0.9999999999991336,True,1.0,True,0.8865027585665247,Voting
3,2,True,True,0.9908763253126782,True,1.0,True,0.9676709870584524,Voting
51,9,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
2,1,True,True,0.7716692270754052,True,0.9570873838966406,True,0.5212888581558999,Voting
42,7,True,True,0.9999999999999036,True,1.0,True,0.8865027585665247,Voting
17,2,True,True,0.9994516971176876,True,1.0,True,0.8700783782627705,Voting
28,19,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
9,2,True,True,0.9139098550318612,True,0.7607142857142857,True,0.5113124401685396,Voting
20,0,True,True,0.8381748921176583,True,1.0,True,0.9134637091133024,Voting
32,4,True,True,0.9999999750422756,True,1.0,True,0.8865027585665247,Voting
54,8,True,True,0.9999999999999996,True,1.0,True,0.8865027585665247,Voting
2,1,True,True,0.7716692270754052,True,0.9570873838966406,True,0.5212888581558999,Voting
23,10,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
10,3,True,True,0.9999300345580062,True,1.0,True,0.8865027585665247,Voting
25,25,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
21,15,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
7,5,True,True,0.9999998778002314,True,1.0,True,0.8828155601919181,Voting
6,5,True,True,0.9999998503402068,True,1.0,True,0.9629908640972754,Voting
22,13,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
20,0,True,True,0.8381748921176583,True,1.0,True,0.9134637091133024,Voting
4,3,True,True,0.9997640195960962,True,1.0,True,0.9639192096163708,Voting
152,15,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
19,5,True,True,0.9999999892686832,True,1.0,True,0.8865027585665247,Voting
8,4,True,True,0.9999967637964818,True,1.0,True,0.835167557553515,Voting
44,8,True,True,0.999999999999998,True,1.0,True,0.8865027585665247,Voting
56,22,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
24,9,True,True,0.9999999999999964,True,1.0,True,0.8865027585665247,Voting
2,0,True,False,0.014553047783440003,False,0.013854604829036693,False,0.476244745840295,Voting
53,23,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
5,0,False,False,0.01622933581209025,False,0.0,False,0.07833104515483917,Voting
49,0,True,True,0.9991220186405338,True,1.0,True,0.9134637091133024,Voting
7,3,True,True,0.9998714974724184,True,1.0,True,0.8828155601919181,Voting
25,2,True,True,0.9998915284609166,True,1.0,True,0.8700783782627705,Voting
29,6,True,True,0.9999999999564184,True,1.0,True,0.8865027585665247,Voting
18,7,True,True,0.9999999999875064,True,1.0,True,0.8865027585665247,Voting
2,1,True,True,0.7716692270754052,True,0.9570873838966406,True,0.5212888581558999,Voting
102,33,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
49,7,True,True,0.9999999999999766,True,1.0,True,0.8865027585665247,Voting
14,13,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
44,14,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
4,3,True,True,0.9997640195960962,True,1.0,True,0.9639192096163708,Voting
93,11,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
84,56,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
31,0,True,True,0.9692899468775824,True,1.0,True,0.9134637091133024,Voting
31,5,True,True,0.9999999990575996,True,1.0,True,0.8865027585665247,Voting
31,6,True,True,0.9999999999709442,True,1.0,True,0.8865027585665247,Voting
49,28,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
17,1,True,True,0.9830905199768771,True,1.0,True,0.9649817097450418,Voting
3,2,True,True,0.9908763253126782,True,1.0,True,0.9676709870584524,Voting
15,3,True,True,0.9999746038609649,True,1.0,True,0.8865027585665247,Voting
26,0,False,True,0.9271627691792312,True,1.0,True,0.9134637091133024,Voting
34,7,True,True,0.9999999999995124,True,1.0,True,0.8865027585665247,Voting
15,3,True,True,0.9999746038609649,True,1.0,True,0.8865027585665247,Voting
18,5,True,True,0.9999999868572028,True,1.0,True,0.8865027585665247,Voting
3,2,True,True,0.9908763253126782,True,1.0,True,0.9676709870584524,Voting
9,9,True,True,0.9999999999999264,True,1.0,True,0.8801886359890088,Voting
59,29,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
24,0,True,True,0.9015087409657896,True,1.0,True,0.9134637091133024,Voting
18,9,True,True,0.999999999999988,True,1.0,True,0.8865027585665247,Voting
11,11,True,True,1.0,True,1.0,True,0.8865027585665247,Voting
11,2,True,True,0.9981569534285676,True,1.0,True,0.8700783782627705,Voting
20,0,True,True,0.8381748921176583,True,1.0,True,0.9134637091133024,Voting
28,8,True,True,0.9999999999999492,True,1.0,True,0.8865027585665247,Voting
38,7,True,True,0.9999999999997832,True,1.0,True,0.8865027585665247,Voting
15,8,True,True,0.9999999999992925,True,1.0,True,0.8865027585665247,Voting
12,2,True,True,0.9984935929701668,True,1.0,True,0.8700783782627705,Voting
15,3,True,True,0.9999746038609649,True,1.0,True,0.8865027585665247,Voting
23,2,True,True,0.9998373272753126,True,1.0,True,0.8700783782627705,Voting
59,6,True,True,0.9999999999999004,True,1.0,True,0.8865027585665247,Voting
10,10,True,True,0.9999999999999982,True,1.0,True,0.8865027585665247,Voting
21,5,True,True,0.9999999928454316,True,1.0,True,0.8865027585665247,Voting
15,3,True,True,0.9999746038609649,True,1.0,True,0.8865027585665247,Voting
15,3,True,True,0.9999746038609649,True,1.0,True,0.8865027585665247,Voting
33,14,True,True,1.0,True,1.0,True,0.8959876049289549,Voting
3,2,True,True,0.982375648456814,True,1.0,True,0.9354892278292056,Voting
54,5,True,True,0.9999999938326404,True,1.0,True,0.8959876049289549,Voting
7,2,True,True,0.9885361547270652,True,1.0,True,0.8863137801612169,Voting
20,0,True,False,0.4009589995906091,True,0.8167146464646464,True,0.5065410889446428,Voting
41,18,True,True,1.0,True,1.0,True,0.8959876049289549,Voting
12,8,True,True,0.9999999999294772,True,1.0,True,0.8973626396721289,Voting
7,3,True,True,0.999446094981504,True,1.0,True,0.8869010371319985,Voting
15,3,True,True,0.9997743102156242,True,1.0,True,0.8948389652333496,Voting
13,4,True,True,0.9999867868862397,True,1.0,True,0.898155665658996,Voting
17,6,True,True,0.9999999815878916,True,1.0,True,0.8638497440328418,Voting
77,60,True,True,1.0,True,1.0,True,0.8959876049289549,Voting
18,5,True,True,0.9999996478881128,True,1.0,True,0.9135930097799796,Voting
29,8,True,True,0.9999999999895568,True,1.0,True,0.8959876049289549,Voting
3,0,False,False,0.013139448108272394,False,0.0,False,0.01594221286237558,Voting
22,20,True,True,1.0,True,1.0,True,0.9071997783353613,Voting
25,12,True,True,1.0,True,1.0,True,0.8948509690396379,Voting
3,2,True,True,0.982375648456814,True,1.0,True,0.9354892278292056,Voting
20,7,True,True,0.9999999993857428,True,1.0,True,0.9072739261055432,Voting
20,11,True,True,0.999999999999997,True,1.0,True,0.9072739261055432,Voting
68,40,True,True,1.0,True,1.0,True,0.8959876049289549,Voting
33,6,True,True,0.9999999969492932,True,1.0,True,0.8959876049289549,Voting
9,4,True,True,0.9999792904258205,True,1.0,True,0.8306029762135906,Voting
25,6,True,True,0.9999999925053388,True,1.0,True,0.8948509690396379,Voting
1,1,True,True,0.6161458881820953,True,1.0,True,0.998204531239295,Voting
14,3,True,True,0.9997474944783848,True,1.0,True,0.9299684050729022,Voting
3,2,True,True,0.982375648456814,True,1.0,True,0.9354892278292056,Voting
7,2,True,True,0.9885361547270652,True,1.0,True,0.8863137801612169,Voting
7,6,True,True,0.9999999433704804,True,1.0,True,0.8872221419786857,Voting
8,7,True,True,0.9999999976347476,True,1.0,True,0.8443172979966964,Voting
2,1,True,True,0.594307583892284,True,0.9603297755883964,True,0.5194155011781207,Voting
57,3,True,True,0.999997984151384,True,1.0,True,0.8959876049289549,Voting
5,4,True,True,0.9999675412625648,True,1.0,True,0.8946248409083994,Voting
112,26,True,True,1.0,True,1.0,True,0.8959876049289549,Voting
3,2,True,True,0.982375648456814,True,1.0,True,0.9354892278292056,Voting
33,2,True,True,0.9993616568927801,True,1.0,True,0.8943468788211356,Voting
15,9,True,True,0.9999999999976472,True,1.0,True,0.8948389652333496,Voting
123,33,True,True,1.0,True,1.0,True,0.8959876049289549,Voting
9,2,True,True,0.9074460763562398,True,0.9016666666666666,True,0.5101460756268766,Voting
28,2,True,True,0.9988821142041168,True,1.0,True,0.8943468788211356,Voting
15,3,True,True,0.9997743102156242,True,1.0,True,0.8948389652333496,Voting
49,19,True,True,1.0,True,1.0,True,0.8959876049289549,Voting
15,4,True,True,0.9999894459108738,True,1.0,True,0.8948389652333496,Voting
8,3,True,True,0.9995048713479588,True,1.0,True,0.8438955268158369,Voting
15,3,True,True,0.9997743102156242,True,1.0,True,0.8948389652333496,Voting
12,12,True,True,0.9999999999999996,True,1.0,True,0.8973626396721289,Voting
15,3,True,True,0.9997743102156242,True,1.0,True,0.8948389652333496,Voting
7,2,True,True,0.9885361547270652,True,1.0,True,0.8863137801612169,Voting
6,2,True,True,0.9872252658594168,True,1.0,True,0.8887486925766466,Voting
16,4,True,True,0.9999905674682004,True,1.0,True,0.8728242578714064,Voting
10,8,True,True,0.9999999999117088,True,1.0,True,0.8524344402520114,Voting
25,6,True,True,0.9999999925053388,True,1.0,True,0.8948509690396379,Voting
20,12,True,True,1.0,True,1.0,True,0.9072739261055432,Voting
4,3,True,True,0.9992245961408166,True,1.0,True,0.9001133486973241,Voting
85,17,True,True,1.0,True,1.0,True,0.8959876049289549,Voting
53,6,True,True,0.999999999677506,True,1.0,True,0.8959876049289549,Voting
22,3,True,True,0.9998971712705756,True,1.0,True,0.9071997783353613,Voting
15,3,True,True,0.9997743102156242,True,1.0,True,0.8948389652333496,Voting
2,1,True,True,0.594307583892284,True,0.9603297755883964,True,0.5194155011781207,Voting
39,20,True,True,1.0,True,1.0,True,0.8959876049289549,Voting
3,2,True,True,0.982375648456814,True,1.0,True,0.9354892278292056,Voting
21,8,True,True,0.9999999999743442,True,1.0,True,0.9116462537694356,Voting
11,6,True,True,0.999999963870068,True,1.0,True,0.9057457977358792,Voting
2,2,True,True,0.9804031972753025,True,1.0,True,0.8900770408245915,Voting
16,5,True,True,0.9999995591727296,True,1.0,True,0.8728242578714064,Voting
15,3,True,True,0.9997743102156242,True,1.0,True,0.8948389652333496,Voting
18,1,True,True,0.7061507182453527,True,0.8333333333333334,True,0.524852277274501,Voting
1,1,True,True,0.6161458881820953,True,1.0,True,0.998204531239295,Voting
23,7,True,True,0.9999999995615012,True,1.0,True,0.9114955496360344,Voting
4,2,True,True,0.9841595927954541,True,1.0,True,0.9001133486973241,Voting
54,16,True,True,1.0,True,1.0,True,0.8959876049289549,Voting
41,15,True,True,1.0,True,1.0,True,0.8959876049289549,Voting
25,7,True,True,0.999999999649748,True,1.0,True,0.8948509690396379,Voting
5,2,True,True,0.9857711038798338,True,1.0,True,0.8943281504147027,Voting
8,0,True,False,0.35528987016000985,False,0.4957142857142857,False,0.4996219220473556,Voting
8,2,True,True,0.9897168411040328,True,1.0,True,0.8431295452625223,Voting
2,1,True,True,0.594307583892284,True,0.9603297755883964,True,0.5194155011781207,Voting
7,7,True,True,0.9999999973535032,True,1.0,True,0.8872221419786857,Voting
16,6,True,True,0.9999999793985656,True,1.0,True,0.8728242578714064,Voting
18,9,True,True,0.9999999999983205,True,1.0,True,0.9135930097799796,Voting
65,17,True,True,1.0,True,1.0,True,0.8959876049289549,Voting
192,66,True,True,1.0,True,1.0,True,0.8959876049289549,Voting
7,3,True,True,0.999446094981504,True,1.0,True,0.8869010371319985,Voting
109,15,True,True,1.0,True,1.0,True,0.8959876049289549,Voting
48,9,True,True,0.9999999999999424,True,1.0,True,0.8959876049289549,Voting
7,4,True,True,0.9999740730009145,True,1.0,True,0.8872221419786857,Voting
6,4,True,True,0.9999709903708884,True,1.0,True,0.8890591050232096,Voting
2,1,True,True,0.594307583892284,True,0.9603297755883964,True,0.5194155011781207,Voting
17,4,True,True,0.9999915698433782,True,1.0,True,0.8638497440328418,Voting
72,5,True,True,0.999999999183778,True,1.0,True,0.8959876049289549,Voting
49,0,True,True,0.9576446672751788,True,1.0,True,0.9463608451244152,Voting
77,3,True,True,0.9999999147226818,True,1.0,True,0.9002912910169857,Voting
32,11,True,True,0.9999999999999996,True,1.0,True,0.9002912910169857,Voting
13,4,True,True,0.9999911841386848,True,1.0,True,0.8681774142744692,Voting
97,10,True,True,1.0,True,1.0,True,0.9002912910169857,Voting
23,21,True,True,1.0,True,1.0,True,0.9060916631282,Voting
83,21,True,True,1.0,True,1.0,True,0.9002912910169857,Voting
115,2,True,True,0.9999999803478606,True,1.0,True,0.8990311080600858,Voting
