rfc,npm,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
83,23,True,True,1.0,True,1.0,True,0.9590466771004684,Voting,Voting,True,1.0
6,4,True,True,0.999966329900485,True,1.0,True,0.8949848898433003,Voting,Voting,True,0.999966329900485
36,14,True,True,1.0,True,1.0,True,0.9590466771004684,Voting,Voting,True,1.0
2,1,True,True,0.5605697899528715,True,0.963859165984166,True,0.521034148296971,Voting,Voting,True,0.5605697899528715
21,11,True,True,0.9999999999999966,True,1.0,True,0.9565910878588944,Voting,Voting,True,0.9999999999999966
15,3,True,True,0.9997732503407168,True,1.0,True,0.8603176116842497,Voting,Voting,True,0.9997732503407168
3,2,True,True,0.9805573150395996,True,1.0,True,0.9806395971077756,Voting,Voting,True,0.9805573150395996
51,23,True,True,1.0,True,1.0,True,0.9590466771004684,Voting,Voting,True,1.0
1,1,True,True,0.5815398859302223,True,1.0,True,0.9994926968650304,Voting,Voting,True,0.5815398859302223
4,4,True,True,0.999956858529485,True,1.0,True,0.9617798828396872,Voting,Voting,True,0.999956858529485
8,4,True,True,0.9999737220703194,True,1.0,True,0.8531300471436226,Voting,Voting,True,0.9999737220703194
1,1,True,True,0.5815398859302223,True,1.0,True,0.9994926968650304,Voting,Voting,True,0.5815398859302223
13,1,True,False,0.4893549301692907,False,0.057142857142857134,False,0.11206051479516538,Voting,Voting,False,0.4893549301692907
3,2,True,True,0.9805573150395996,True,1.0,True,0.9806395971077756,Voting,Voting,True,0.9805573150395996
26,8,True,True,0.9999999999842052,True,1.0,True,0.9484238529107218,Voting,Voting,True,0.9999999999842052
3,3,True,True,0.9989988178438832,True,1.0,True,0.9807166217415852,Voting,Voting,True,0.9989988178438832
4,2,True,True,0.9827062960014868,True,1.0,True,0.9616580518399788,Voting,Voting,True,0.9827062960014868
3,2,True,True,0.9805573150395996,True,1.0,True,0.9806395971077756,Voting,Voting,True,0.9805573150395996
4,2,True,True,0.9827062960014868,True,1.0,True,0.9616580518399788,Voting,Voting,True,0.9827062960014868
52,13,True,True,1.0,True,1.0,True,0.9590466771004684,Voting,Voting,True,1.0
31,12,True,True,1.0,True,1.0,True,0.9590466771004684,Voting,Voting,True,1.0
54,20,True,True,1.0,True,1.0,True,0.9590466771004684,Voting,Voting,True,1.0
49,0,True,True,0.9731916032347168,True,1.0,True,0.9390738788977446,Voting,Voting,True,0.9731916032347168
19,7,True,True,0.9999999992266628,True,1.0,True,0.9614649009339692,Voting,Voting,True,0.9999999992266628
15,10,True,True,0.999999999999854,True,1.0,True,0.8603176116842497,Voting,Voting,True,0.999999999999854
2,1,True,True,0.5605697899528715,True,0.963859165984166,True,0.521034148296971,Voting,Voting,True,0.5605697899528715
17,2,True,True,0.9963983777968872,True,1.0,True,0.9033791901434254,Voting,Voting,True,0.9963983777968872
2,1,True,True,0.5605697899528715,True,0.963859165984166,True,0.521034148296971,Voting,Voting,True,0.5605697899528715
15,5,True,True,0.999999463255384,True,1.0,True,0.8603176116842497,Voting,Voting,True,0.999999463255384
4,3,True,True,0.9991152231507084,True,1.0,True,0.9617798828396872,Voting,Voting,True,0.9991152231507084
3,2,True,True,0.9805573150395996,True,1.0,True,0.9806395971077756,Voting,Voting,True,0.9805573150395996
20,0,True,True,0.5909871106084558,True,0.7730138752678798,True,0.5059394044287605,Voting,Voting,True,0.5909871106084558
11,8,True,True,0.9999999998986128,True,1.0,True,0.9014634786806308,Voting,Voting,True,0.9999999998986128
12,12,True,True,0.9999999999999994,True,1.0,True,0.8887769623009832,Voting,Voting,True,0.9999999999999994
21,12,True,True,1.0,True,1.0,True,0.9565910878588944,Voting,Voting,True,1.0
28,4,True,True,0.9999977971057168,True,1.0,True,0.9590466771004684,Voting,Voting,True,0.9999977971057168
6,3,True,True,0.9993090859191968,True,1.0,True,0.8949848898433003,Voting,Voting,True,0.9993090859191968
6,2,True,True,0.9863478592264044,True,1.0,True,0.8946734591103205,Voting,Voting,True,0.9863478592264044
20,0,True,True,0.5909871106084558,True,0.7730138752678798,True,0.5059394044287605,Voting,Voting,True,0.5909871106084558
4,1,True,True,0.5728875531821634,True,0.8966666666666667,True,0.9622670680024772,Voting,Voting,True,0.5728875531821634
7,2,True,True,0.987881527970588,True,1.0,True,0.8963898507995947,Voting,Voting,True,0.987881527970588
6,2,True,True,0.9863478592264044,True,1.0,True,0.8946734591103205,Voting,Voting,True,0.9863478592264044
42,10,True,True,0.9999999999999948,True,1.0,True,0.9590466771004684,Voting,Voting,True,0.9999999999999948
3,2,True,True,0.9805573150395996,True,1.0,True,0.9806395971077756,Voting,Voting,True,0.9805573150395996
17,7,True,True,0.9999999990090958,True,1.0,True,0.9623637705197332,Voting,Voting,True,0.9999999990090958
18,7,True,True,0.9999999991246126,True,1.0,True,0.9620088599722824,Voting,Voting,True,0.9999999991246126
49,0,True,True,0.9731916032347168,True,1.0,True,0.9390738788977446,Voting,Voting,True,0.9731916032347168
6,2,True,True,0.9899479797723242,True,1.0,True,0.8966128602904022,Voting,Voting,True,0.9899479797723242
29,6,True,True,0.9999999980517544,True,1.0,True,0.9068777950984483,Voting,Voting,True,0.9999999980517544
15,11,True,True,0.9999999999999988,True,1.0,True,0.8656355060399502,Voting,Voting,True,0.9999999999999988
25,8,True,True,0.9999999999947324,True,1.0,True,0.9054038513492824,Voting,Voting,True,0.9999999999947324
3,2,True,True,0.9858558539127786,True,1.0,True,0.9091818688567096,Voting,Voting,True,0.9858558539127786
24,3,True,True,0.9999492116850568,True,1.0,True,0.9034900378645072,Voting,Voting,True,0.9999492116850568
57,11,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
13,4,True,True,0.9999923551076252,True,1.0,True,0.8639309814144402,Voting,Voting,True,0.9999923551076252
15,3,True,True,0.9998530377122528,True,1.0,True,0.8656355060399502,Voting,Voting,True,0.9998530377122528
11,6,True,True,0.9999999836778034,True,1.0,True,0.8980344884981956,Voting,Voting,True,0.9999999836778034
11,3,True,True,0.9997643695579108,True,1.0,True,0.8980344884981956,Voting,Voting,True,0.9997643695579108
4,2,True,True,0.9873715831103484,True,1.0,True,0.8949289763694296,Voting,Voting,True,0.9873715831103484
147,43,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
88,24,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
16,3,True,True,0.9998694003658638,True,1.0,True,0.8650721732840272,Voting,Voting,True,0.9998694003658638
38,21,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
23,0,True,True,0.6899754615160019,True,0.8864761716163319,True,0.5128243051027842,Voting,Voting,True,0.6899754615160019
41,17,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
233,66,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
4,2,True,True,0.9873715831103484,True,1.0,True,0.8949289763694296,Voting,Voting,True,0.9873715831103484
15,3,True,True,0.9998530377122528,True,1.0,True,0.8656355060399502,Voting,Voting,True,0.9998530377122528
7,2,True,True,0.9910374978025692,True,1.0,True,0.8594585402621713,Voting,Voting,True,0.9910374978025692
2,0,True,False,0.018771958695174045,False,0.017194199038364118,False,0.4783097937179523,Voting,Voting,False,0.018771958695174045
18,10,True,True,0.9999999999999796,True,1.0,True,0.8972060883377028,Voting,Voting,True,0.9999999999999796
46,8,True,True,0.9999999999995588,True,1.0,True,0.9068777950984483,Voting,Voting,True,0.9999999999995588
31,4,True,True,0.9999990874739604,True,1.0,True,0.9068777950984483,Voting,Voting,True,0.9999990874739604
23,8,True,True,0.9999999999933292,True,1.0,True,0.9039710040619272,Voting,Voting,True,0.9999999999933292
18,9,True,True,0.9999999999995056,True,1.0,True,0.8972060883377028,Voting,Voting,True,0.9999999999995056
55,13,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
45,9,True,True,0.9999999999999796,True,1.0,True,0.9068777950984483,Voting,Voting,True,0.9999999999999796
3,2,True,True,0.9858558539127786,True,1.0,True,0.9091818688567096,Voting,Voting,True,0.9858558539127786
4,3,True,True,0.9994619361646244,True,1.0,True,0.9118499415602576,Voting,Voting,True,0.9994619361646244
5,2,True,True,0.9887306170194295,True,1.0,True,0.8872599532886972,Voting,Voting,True,0.9887306170194295
2,1,True,True,0.6542044949605076,True,0.96024303282924,True,0.5217312724147265,Voting,Voting,True,0.6542044949605076
40,4,True,True,0.9999996847329352,True,1.0,True,0.9068777950984483,Voting,Voting,True,0.9999996847329352
71,20,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
162,38,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
10,2,True,True,0.9936602677020764,True,1.0,True,0.8887212317677629,Voting,Voting,True,0.9936602677020764
20,0,True,True,0.5224550635633486,True,0.9235519670388092,True,0.5182648235430464,Voting,Voting,True,0.5224550635633486
2,1,True,True,0.6542044949605076,True,0.96024303282924,True,0.5217312724147265,Voting,Voting,True,0.6542044949605076
46,19,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
22,4,True,True,0.9999973587442568,True,1.0,True,0.9079439928867826,Voting,Voting,True,0.9999973587442568
69,6,True,True,0.9999999999826926,True,1.0,True,0.9068777950984483,Voting,Voting,True,0.9999999999826926
12,4,True,True,0.9999913968915328,True,1.0,True,0.8955183248231969,Voting,Voting,True,0.9999913968915328
66,0,True,True,0.9949306421288636,True,1.0,True,0.908679231939252,Voting,Voting,True,0.9949306421288636
18,5,True,True,0.9999998260725512,True,1.0,True,0.8972060883377028,Voting,Voting,True,0.9999998260725512
15,10,True,True,0.9999999999999708,True,1.0,True,0.8656355060399502,Voting,Voting,True,0.9999999999999708
58,7,True,True,0.9999999999973952,True,1.0,True,0.9068777950984483,Voting,Voting,True,0.9999999999973952
44,21,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
8,2,True,True,0.9920118431742933,True,1.0,True,0.847639591516458,Voting,Voting,True,0.9920118431742933
77,35,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
97,40,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
2,1,True,True,0.6542044949605076,True,0.96024303282924,True,0.5217312724147265,Voting,Voting,True,0.6542044949605076
15,3,True,True,0.9998530377122528,True,1.0,True,0.8656355060399502,Voting,Voting,True,0.9998530377122528
9,1,True,False,0.4059029756181285,False,0.0,False,0.11943691009725595,Voting,Voting,False,0.4059029756181285
15,3,True,True,0.9998530377122528,True,1.0,True,0.8656355060399502,Voting,Voting,True,0.9998530377122528
3,2,True,True,0.9858558539127786,True,1.0,True,0.9091818688567096,Voting,Voting,True,0.9858558539127786
15,3,True,True,0.9998530377122528,True,1.0,True,0.8656355060399502,Voting,Voting,True,0.9998530377122528
33,4,True,True,0.9999992794319958,True,1.0,True,0.9068777950984483,Voting,Voting,True,0.9999992794319958
10,2,True,True,0.9936602677020764,True,1.0,True,0.8887212317677629,Voting,Voting,True,0.9936602677020764
19,11,True,True,0.9999999999999992,True,1.0,True,0.8946240996225325,Voting,Voting,True,0.9999999999999992
23,0,True,True,0.6899754615160019,True,0.8864761716163319,True,0.5128243051027842,Voting,Voting,True,0.6899754615160019
7,2,True,True,0.9910374978025692,True,1.0,True,0.8594585402621713,Voting,Voting,True,0.9910374978025692
3,2,True,True,0.9858558539127786,True,1.0,True,0.9091818688567096,Voting,Voting,True,0.9858558539127786
12,2,True,True,0.9949737809219292,True,1.0,True,0.8659668073475033,Voting,Voting,True,0.9949737809219292
4,3,True,True,0.9994619361646244,True,1.0,True,0.9118499415602576,Voting,Voting,True,0.9994619361646244
31,4,True,True,0.9999990874739604,True,1.0,True,0.9068777950984483,Voting,Voting,True,0.9999990874739604
16,4,True,True,0.9999946356323658,True,1.0,True,0.8657091132788998,Voting,Voting,True,0.9999946356323658
12,3,True,True,0.9997905982423708,True,1.0,True,0.8955183248231969,Voting,Voting,True,0.9997905982423708
20,0,True,True,0.5224550635633486,True,0.9235519670388092,True,0.5182648235430464,Voting,Voting,True,0.5224550635633486
3,2,True,True,0.9858558539127786,True,1.0,True,0.9091818688567096,Voting,Voting,True,0.9858558539127786
48,10,True,True,0.9999999999999994,True,1.0,True,0.9068777950984483,Voting,Voting,True,0.9999999999999994
3,2,True,True,0.9858558539127786,True,1.0,True,0.9091818688567096,Voting,Voting,True,0.9858558539127786
16,3,True,True,0.9998694003658638,True,1.0,True,0.8650721732840272,Voting,Voting,True,0.9998694003658638
16,4,True,True,0.9999946356323658,True,1.0,True,0.8657091132788998,Voting,Voting,True,0.9999946356323658
5,3,True,True,0.9995217812256916,True,1.0,True,0.9052852511285794,Voting,Voting,True,0.9995217812256916
22,6,True,True,0.9999999955471236,True,1.0,True,0.9079439928867826,Voting,Voting,True,0.9999999955471236
18,6,True,True,0.9999999928586272,True,1.0,True,0.8972060883377028,Voting,Voting,True,0.9999999928586272
43,17,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
31,12,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
15,2,True,True,0.9964572253997516,True,0.9,True,0.7521672459133991,Voting,Voting,True,0.9964572253997516
10,2,True,True,0.9936602677020764,True,1.0,True,0.8887212317677629,Voting,Voting,True,0.9936602677020764
94,1,True,True,0.9999922549511581,True,1.0,True,0.9178163198890176,Voting,Voting,True,0.9999922549511581
25,8,True,True,0.9999999999947324,True,1.0,True,0.9054038513492824,Voting,Voting,True,0.9999999999947324
119,30,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
150,97,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
50,11,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
0,0,True,False,0.34309351106430697,True,1.0,True,0.9998807751006904,Voting,Voting,False,0.34309351106430697
43,8,True,True,0.9999999999993712,True,1.0,True,0.9068777950984483,Voting,Voting,True,0.9999999999993712
47,17,True,True,1.0,True,1.0,True,0.9068777950984483,Voting,Voting,True,1.0
4,2,True,True,0.9873715831103484,True,1.0,True,0.8949289763694296,Voting,Voting,True,0.9873715831103484
5,0,False,False,0.01622933581209025,False,0.0,False,0.07833104515483917,Voting,Voting,False,0.01622933581209025
16,5,True,True,0.9999999802867884,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999802867884
10,10,True,True,0.9999999999999982,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999999999982
94,87,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
21,12,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
17,4,True,True,0.9999994779330164,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999994779330164
3,2,True,True,0.9908763253126782,True,1.0,True,0.9676709870584524,Voting,Voting,True,0.9908763253126782
15,6,True,True,0.9999999992556317,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999992556317
23,8,True,True,0.9999999999998602,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999999998602
19,3,True,True,0.9999887112226644,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999887112226644
73,9,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
11,6,True,True,0.9999999983253384,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999983253384
3,2,True,True,0.9908763253126782,True,1.0,True,0.9676709870584524,Voting,Voting,True,0.9908763253126782
12,5,True,True,0.999999955649704,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.999999955649704
136,110,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
49,22,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
39,13,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
11,2,True,True,0.9981569534285676,True,1.0,True,0.8700783782627705,Voting,Voting,True,0.9981569534285676
14,8,True,True,0.9999999999991336,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999999991336
3,2,True,True,0.9908763253126782,True,1.0,True,0.9676709870584524,Voting,Voting,True,0.9908763253126782
51,9,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
2,1,True,True,0.7716692270754052,True,0.9570873838966406,True,0.5212888581558999,Voting,Voting,True,0.7716692270754052
42,7,True,True,0.9999999999999036,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999999999036
17,2,True,True,0.9994516971176876,True,1.0,True,0.8700783782627705,Voting,Voting,True,0.9994516971176876
28,19,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
9,2,True,True,0.9139098550318612,True,0.7607142857142857,True,0.5113124401685396,Voting,Voting,True,0.9139098550318612
20,0,True,True,0.8381748921176583,True,1.0,True,0.9134637091133024,Voting,Voting,True,0.8381748921176583
32,4,True,True,0.9999999750422756,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999750422756
54,8,True,True,0.9999999999999996,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999999999996
2,1,True,True,0.7716692270754052,True,0.9570873838966406,True,0.5212888581558999,Voting,Voting,True,0.7716692270754052
23,10,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
10,3,True,True,0.9999300345580062,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999300345580062
25,25,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
21,15,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
7,5,True,True,0.9999998778002314,True,1.0,True,0.8828155601919181,Voting,Voting,True,0.9999998778002314
6,5,True,True,0.9999998503402068,True,1.0,True,0.9629908640972754,Voting,Voting,True,0.9999998503402068
22,13,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
20,0,True,True,0.8381748921176583,True,1.0,True,0.9134637091133024,Voting,Voting,True,0.8381748921176583
4,3,True,True,0.9997640195960962,True,1.0,True,0.9639192096163708,Voting,Voting,True,0.9997640195960962
152,15,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
19,5,True,True,0.9999999892686832,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999892686832
8,4,True,True,0.9999967637964818,True,1.0,True,0.835167557553515,Voting,Voting,True,0.9999967637964818
44,8,True,True,0.9999999999999979,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999999999979
56,22,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
24,9,True,True,0.9999999999999964,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999999999964
2,0,True,False,0.014553047783440003,False,0.013854604829036693,False,0.47624474584029497,Voting,Voting,False,0.014553047783440003
53,23,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
5,0,False,False,0.01622933581209025,False,0.0,False,0.07833104515483917,Voting,Voting,False,0.01622933581209025
49,0,True,True,0.9991220186405338,True,1.0,True,0.9134637091133024,Voting,Voting,True,0.9991220186405338
7,3,True,True,0.9998714974724184,True,1.0,True,0.8828155601919181,Voting,Voting,True,0.9998714974724184
25,2,True,True,0.9998915284609166,True,1.0,True,0.8700783782627705,Voting,Voting,True,0.9998915284609166
29,6,True,True,0.9999999999564184,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999999564184
18,7,True,True,0.9999999999875064,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999999875064
2,1,True,True,0.7716692270754052,True,0.9570873838966406,True,0.5212888581558999,Voting,Voting,True,0.7716692270754052
102,33,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
49,7,True,True,0.9999999999999766,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999999999766
14,13,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
44,14,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
4,3,True,True,0.9997640195960962,True,1.0,True,0.9639192096163708,Voting,Voting,True,0.9997640195960962
93,11,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
84,56,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
31,0,True,True,0.9692899468775824,True,1.0,True,0.9134637091133024,Voting,Voting,True,0.9692899468775824
31,5,True,True,0.9999999990575996,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999990575996
31,6,True,True,0.9999999999709442,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999999709442
49,28,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
17,1,True,True,0.9830905199768772,True,1.0,True,0.9649817097450418,Voting,Voting,True,0.9830905199768772
3,2,True,True,0.9908763253126782,True,1.0,True,0.9676709870584524,Voting,Voting,True,0.9908763253126782
15,3,True,True,0.9999746038609648,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999746038609648
26,0,False,True,0.9271627691792312,True,1.0,True,0.9134637091133024,Voting,Voting,True,0.9271627691792312
34,7,True,True,0.9999999999995124,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999999995124
15,3,True,True,0.9999746038609648,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999746038609648
18,5,True,True,0.9999999868572028,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999868572028
3,2,True,True,0.9908763253126782,True,1.0,True,0.9676709870584524,Voting,Voting,True,0.9908763253126782
9,9,True,True,0.9999999999999264,True,1.0,True,0.8801886359890088,Voting,Voting,True,0.9999999999999264
59,29,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
24,0,True,True,0.9015087409657896,True,1.0,True,0.9134637091133024,Voting,Voting,True,0.9015087409657896
18,9,True,True,0.9999999999999879,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999999999879
11,11,True,True,1.0,True,1.0,True,0.8865027585665247,Voting,Voting,True,1.0
11,2,True,True,0.9981569534285676,True,1.0,True,0.8700783782627705,Voting,Voting,True,0.9981569534285676
20,0,True,True,0.8381748921176583,True,1.0,True,0.9134637091133024,Voting,Voting,True,0.8381748921176583
28,8,True,True,0.9999999999999492,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999999999492
38,7,True,True,0.9999999999997832,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999999997832
15,8,True,True,0.9999999999992925,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999999992925
12,2,True,True,0.9984935929701668,True,1.0,True,0.8700783782627705,Voting,Voting,True,0.9984935929701668
15,3,True,True,0.9999746038609648,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999746038609648
23,2,True,True,0.9998373272753126,True,1.0,True,0.8700783782627705,Voting,Voting,True,0.9998373272753126
59,6,True,True,0.9999999999999004,True,1.0,True,0.8865027585665247,Voting,Voting,True,0.9999999999999004
