cbo,ca,npm,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
2,0,2,True,False,0.4112804434581048,True,1.0,True,0.9999997175488426,Voting,Voting,False,0.4112804434581048
4,0,2,True,False,0.42777457875548014,True,0.6684210526315789,True,0.8136161882062698,Voting,Voting,False,0.42777457875548014
3,0,8,True,False,0.23516734661760585,False,0.11428571428571427,False,0.2668904649603213,Voting,Voting,False,0.23516734661760585
25,25,4,True,True,0.9999999986165419,True,1.0,True,0.9674483435692708,Voting,Voting,True,0.9999999986165419
10,1,4,True,True,0.9049647248241784,True,0.9142857142857144,True,0.7141598194332325,Voting,Voting,True,0.9049647248241784
1,0,2,True,False,0.40481411086758795,True,1.0,True,0.9980053935315326,Voting,Voting,False,0.40481411086758795
4,1,1,False,False,0.13615456201665244,False,0.014910714285714288,False,0.4721615222496081,Voting,Voting,False,0.13615456201665244
35,35,10,True,True,0.9999999999998964,True,1.0,True,0.9758209352061042,Voting,Voting,True,0.9999999999998964
20,17,6,True,True,0.9999995446326201,True,1.0,True,0.9617074368949204,Voting,Voting,True,0.9999995446326201
4,2,4,True,True,0.6642046814217534,True,1.0,True,0.9089585765617696,Voting,Voting,True,0.6642046814217534
12,8,0,True,True,0.9970085620011692,True,1.0,True,0.9518144253659916,Voting,Voting,True,0.9970085620011692
8,2,4,True,True,0.9138226941660772,True,1.0,True,0.9289012268448208,Voting,Voting,True,0.9138226941660772
5,0,3,True,False,0.11120018923204644,False,0.3,False,0.17150565018350486,Voting,Voting,False,0.11120018923204644
19,16,12,True,True,0.9999998157956564,True,1.0,True,0.9267024695390592,Voting,Voting,True,0.9999998157956564
6,5,3,True,True,0.9856379152867524,True,1.0,True,0.9328944784464572,Voting,Voting,True,0.9856379152867524
5,0,6,True,True,0.5324418643599421,True,0.9,True,0.8229801254963311,Voting,Voting,True,0.5324418643599421
9,5,8,True,True,0.996653656304862,True,1.0,True,0.9609202127113748,Voting,Voting,True,0.996653656304862
9,1,1,True,True,0.6561062153402591,True,0.97,True,0.5787184919997526,Voting,Voting,True,0.6561062153402591
3,1,2,True,False,0.1856969343062385,False,0.3141758241758242,False,0.49045381273143,Voting,Voting,False,0.1856969343062385
27,22,15,True,True,0.9999999993528812,True,1.0,True,0.9216409323116111,Voting,Voting,True,0.9999999993528812
2,0,7,True,True,0.5548792302201394,True,0.86,True,0.6146401560626273,Voting,Voting,True,0.5548792302201394
3,3,13,True,True,0.9956225427611792,True,1.0,True,0.6917716062354021,Voting,Voting,True,0.9956225427611792
9,1,15,True,True,0.9902783288742221,True,1.0,True,0.8477809174541555,Voting,Voting,True,0.9902783288742221
3,2,4,True,True,0.6484374625918821,True,1.0,True,0.9410337915781672,Voting,Voting,True,0.6484374625918821
65,58,48,True,True,1.0,True,1.0,True,0.926452218738348,Voting,Voting,True,1.0
15,15,16,True,True,0.9999998583794224,True,1.0,True,0.926452218738348,Voting,Voting,True,0.9999998583794224
2,0,1,True,False,0.4011482575176993,False,0.2,True,0.5928408066768888,AdaBoost,AdaBoost,True,0.5928408066768888
3,1,5,True,False,0.21386595814928674,True,0.8,True,0.8368685850736616,Voting,Voting,False,0.21386595814928674
7,0,15,True,True,0.9787660906124976,True,1.0,True,0.9746517330061499,Voting,Voting,True,0.9787660906124976
5,2,4,True,True,0.6418784334128533,True,0.7,False,0.4954432371283175,Voting,Voting,True,0.6418784334128533
1,0,2,True,False,0.42193755697568464,True,1.0,True,0.9723165762805482,Voting,Voting,False,0.42193755697568464
0,0,2,False,False,0.4524419804069935,True,0.9,True,0.9774004419538336,Voting,Voting,False,0.4524419804069935
8,7,1,True,True,0.9920618184259976,True,1.0,True,0.9353168232575224,Voting,Voting,True,0.9920618184259976
6,1,8,True,True,0.6333747100694259,True,0.9,False,0.4786922217439242,Voting,Voting,True,0.6333747100694259
5,1,10,True,False,0.3258811496490973,False,0.5,False,0.17200458090378246,Voting,Voting,False,0.3258811496490973
2,0,2,True,False,0.4193690147882732,True,1.0,True,0.996322190324336,Voting,Voting,False,0.4193690147882732
13,6,3,True,True,0.990950543466116,True,1.0,True,0.9376027072974068,Voting,Voting,True,0.990950543466116
3,1,4,True,False,0.4995950277533099,True,1.0,True,0.9158205538322048,Voting,Voting,False,0.4995950277533099
2,2,3,True,True,0.5882125877736085,True,1.0,True,0.9003287973691256,Voting,Voting,True,0.5882125877736085
3,0,2,True,False,0.15896727905276076,False,0.13610483044085392,False,0.4920434892797647,Voting,Voting,False,0.15896727905276076
3,2,1,True,True,0.5407534470829526,True,0.9,True,0.8160978963316751,Voting,Voting,True,0.5407534470829526
16,4,2,True,True,0.9655120907449812,True,1.0,True,0.8895927794196293,Voting,Voting,True,0.9655120907449812
8,2,6,True,True,0.9219895807603202,True,1.0,True,0.9486862447791752,Voting,Voting,True,0.9219895807603202
6,4,11,True,True,0.988875432551915,True,1.0,True,0.9540353331860691,Voting,Voting,True,0.988875432551915
5,2,3,True,True,0.6166699803156438,True,0.7,True,0.5046360655722282,Voting,Voting,True,0.6166699803156438
36,34,7,True,True,0.9999999999894256,True,1.0,True,0.9636920712831156,Voting,Voting,True,0.9999999999894256
5,1,1,False,False,0.4637057099834669,True,0.8,True,0.8359874279133221,Voting,RandomForest,True,0.6879019033278223
24,6,11,True,True,0.9985196389335528,True,1.0,True,0.9626785599759268,Voting,Voting,True,0.9985196389335528
1,1,3,True,False,0.4833111923131699,True,1.0,True,0.8826300740254519,Voting,Voting,False,0.4833111923131699
4,1,1,True,False,0.1260004686612604,False,0.0,False,0.14302622253433006,Voting,Voting,False,0.1260004686612604
5,2,14,False,True,0.9999579076760396,True,1.0,True,0.9604159537544124,Voting,Voting,True,0.9999579076760396
12,10,10,True,True,0.9999996845318312,True,1.0,True,0.9939389976343141,Voting,Voting,True,0.9999996845318312
4,3,1,True,True,0.9043170336783252,True,1.0,True,0.8961102039607436,Voting,Voting,True,0.9043170336783252
10,6,7,True,True,0.9998881655824898,True,1.0,True,0.9871397722797358,Voting,Voting,True,0.9998881655824898
5,4,8,True,True,0.9995967566903624,True,1.0,True,0.9606203571140046,Voting,Voting,True,0.9995967566903624
17,2,22,True,True,0.9999998652682768,True,1.0,True,0.9939389976343141,Voting,Voting,True,0.9999998652682768
10,0,20,True,True,0.9999959973618828,True,1.0,True,0.992606734049519,Voting,Voting,True,0.9999959973618828
3,1,3,True,True,0.5346810233931041,True,0.93,True,0.7152389631269634,Voting,Voting,True,0.5346810233931041
2,1,0,True,False,0.3871739155208986,True,1.0,True,0.9132549161595032,Voting,Voting,False,0.3871739155208986
35,19,9,True,True,0.9999999999134273,True,1.0,True,0.9939389976343141,Voting,Voting,True,0.9999999999134273
2,0,2,True,False,0.40851133078920254,True,1.0,True,0.9999996369185354,Voting,Voting,False,0.40851133078920254
2,0,4,True,True,0.5215734620165593,True,0.925,True,0.7531469591766733,Voting,Voting,True,0.5215734620165593
5,4,7,True,True,0.9991967103913746,True,1.0,True,0.8789911510632469,Voting,Voting,True,0.9991967103913746
5,1,11,True,True,0.9991465273444159,True,1.0,True,0.7834645759701487,Voting,Voting,True,0.9991465273444159
4,2,1,False,True,0.5336904615464583,True,0.9,True,0.8596857159332881,Voting,Voting,True,0.5336904615464583
11,1,6,True,True,0.9774603396763852,True,1.0,True,0.938438754129874,Voting,Voting,True,0.9774603396763852
6,5,8,True,True,0.9998453630493512,True,1.0,True,0.9935912870780699,Voting,Voting,True,0.9998453630493512
3,0,2,True,False,0.12669159940760533,False,0.16959652574975154,False,0.4931410230601728,Voting,Voting,False,0.12669159940760533
3,0,2,True,False,0.12669159940760533,False,0.16959652574975154,False,0.4931410230601728,Voting,Voting,False,0.12669159940760533
5,0,2,True,False,0.1903772500163596,False,0.2236904761904762,False,0.4939113644104486,Voting,Voting,False,0.1903772500163596
2,1,3,True,False,0.4778189111067221,True,1.0,True,0.9745923956487932,Voting,Voting,False,0.4778189111067221
4,2,4,True,True,0.6351620125661005,True,0.9166666666666666,True,0.8543492031558406,Voting,Voting,True,0.6351620125661005
1,1,5,True,True,0.5050597331262677,True,1.0,True,0.8659228040966054,Voting,Voting,True,0.5050597331262677
11,7,6,True,True,0.9984175926720006,True,1.0,True,0.974719663716478,Voting,Voting,True,0.9984175926720006
16,12,13,True,True,0.9999921772215532,True,1.0,True,0.8891089652849196,Voting,Voting,True,0.9999921772215532
1,1,5,True,True,0.5050597331262677,True,1.0,True,0.8659228040966054,Voting,Voting,True,0.5050597331262677
7,0,2,True,False,0.470421293690555,True,0.9,True,0.8556785045233853,Voting,Voting,False,0.470421293690555
2,0,2,True,False,0.4137357169341381,True,1.0,True,0.9999997246428736,Voting,Voting,False,0.4137357169341381
0,0,8,True,True,0.5611269718688496,True,0.625,True,0.6813042016135386,Voting,Voting,True,0.5611269718688496
1,1,3,True,False,0.4703412093364574,True,1.0,True,0.878202598462514,Voting,Voting,False,0.4703412093364574
3,2,4,True,True,0.6152379248354566,True,1.0,True,0.9092888544703679,Voting,Voting,True,0.6152379248354566
3,3,1,True,True,0.8949365065762587,True,1.0,True,0.9437868858832994,Voting,Voting,True,0.8949365065762587
4,3,3,True,True,0.9270609625748932,True,1.0,True,0.7685027094068759,Voting,Voting,True,0.9270609625748932
2,1,8,True,True,0.5823543087424948,True,0.9,True,0.9145958828850136,Voting,Voting,True,0.5823543087424948
1,0,2,True,False,0.4084473124636915,True,0.9166666666666669,True,0.9989131524790948,Voting,Voting,False,0.4084473124636915
2,2,1,True,True,0.5458790461935595,True,1.0,True,0.9121524273574452,Voting,Voting,True,0.5458790461935595
5,0,6,True,True,0.5050423002239168,True,0.625,True,0.7505867884860986,Voting,Voting,True,0.5050423002239168
2,2,4,True,True,0.6127958158340882,True,1.0,True,0.9312996073594044,Voting,Voting,True,0.6127958158340882
19,15,15,True,True,0.999999504403006,True,1.0,True,0.8733109353856306,Voting,Voting,True,0.999999504403006
9,1,7,True,True,0.9099380979079102,True,1.0,True,0.9757183257494624,Voting,Voting,True,0.9099380979079102
8,8,1,True,True,0.9964532185733308,True,1.0,True,0.9756786962493464,Voting,Voting,True,0.9964532185733308
17,13,14,True,True,0.9999982074019944,True,0.9,True,0.8763371398406912,Voting,Voting,True,0.9999982074019944
5,3,2,True,True,0.9202960796219141,True,0.9090909090909092,True,0.7496447524902087,Voting,Voting,True,0.9202960796219141
6,0,17,True,True,0.9880143105604252,True,1.0,True,0.9594937527994158,Voting,Voting,True,0.9880143105604252
4,4,1,True,True,0.9400821060243806,True,1.0,True,0.8207218434787718,Voting,Voting,True,0.9400821060243806
1,1,3,True,False,0.4864971305149372,True,1.0,True,0.902743228277604,Voting,Voting,False,0.4864971305149372
12,2,10,True,True,0.985901213985948,True,1.0,True,0.8054520482530638,Voting,Voting,True,0.985901213985948
17,16,16,True,True,0.9999998698452992,True,1.0,True,0.9110144271075872,Voting,Voting,True,0.9999998698452992
3,1,4,True,True,0.5195503070401504,True,1.0,True,0.9423376184285344,Voting,Voting,True,0.5195503070401504
3,0,7,False,True,0.5489834931160452,True,1.0,True,0.84621403357713,Voting,Voting,True,0.5489834931160452
1,1,2,True,False,0.297094579045978,True,0.5966666666666666,True,0.5002640659570996,Voting,Voting,False,0.297094579045978
5,4,2,True,True,0.9549614093656944,True,0.9090909090909092,True,0.7538754800248809,Voting,Voting,True,0.9549614093656944
11,1,12,True,True,0.9828957560243098,True,1.0,True,0.8276775225438321,Voting,Voting,True,0.9828957560243098
4,1,1,False,False,0.13095918167268394,False,0.01479722658294087,False,0.4762016017261945,Voting,Voting,False,0.13095918167268394
5,1,1,True,False,0.29601505475023365,True,0.8,False,0.498095364818685,RandomForest,RandomForest,True,0.6320050182500778
2,2,2,True,True,0.5741082744555503,True,0.9333333333333332,True,0.9029261453480182,Voting,Voting,True,0.5741082744555503
5,0,2,True,False,0.2093968197897799,False,0.2364898989898989,False,0.4933108061745367,Voting,Voting,False,0.2093968197897799
3,1,1,False,False,0.1257961336971509,True,0.8022727272727274,True,0.6747624563911611,Voting,Voting,False,0.1257961336971509
2,2,0,True,True,0.5397338152877633,True,1.0,True,0.9695335597489392,Voting,Voting,True,0.5397338152877633
8,8,1,True,True,0.9964532185733308,True,1.0,True,0.9756786962493464,Voting,Voting,True,0.9964532185733308
3,0,2,True,False,0.18531636695704254,False,0.3636070143306985,False,0.4981587998895067,Voting,Voting,False,0.18531636695704254
3,1,3,True,False,0.4901961692323841,True,0.6407422969187675,True,0.8289507892019089,Voting,Voting,False,0.4901961692323841
14,12,5,True,True,0.9999799484314548,True,0.9,True,0.9592989949758098,Voting,Voting,True,0.9999799484314548
43,43,9,True,True,1.0,True,1.0,True,0.9481760490197104,Voting,Voting,True,1.0
3,0,2,False,False,0.18531636695704254,False,0.3636070143306985,False,0.4981587998895067,Voting,Voting,False,0.18531636695704254
12,7,4,True,True,0.9984339543415304,True,1.0,True,0.99324205322126,Voting,Voting,True,0.9984339543415304
4,2,4,True,True,0.6505002755493224,True,1.0,True,0.831435674713567,Voting,Voting,True,0.6505002755493224
8,1,6,True,True,0.7899369786059968,True,1.0,True,0.7619209361166417,Voting,Voting,True,0.7899369786059968
0,0,3,True,False,0.14318972503996308,False,0.11997177658942365,False,0.456486037451989,Voting,Voting,False,0.14318972503996308
9,1,5,True,True,0.8452609349409177,True,0.9,True,0.8160475928406923,Voting,Voting,True,0.8452609349409177
4,1,6,True,True,0.5572557564265761,True,0.5666666666666667,True,0.6442233884457831,Voting,Voting,True,0.5572557564265761
7,0,2,True,False,0.4530102361974945,True,1.0,True,0.8232276278064536,Voting,Voting,False,0.4530102361974945
9,3,14,True,True,0.9955761310585836,True,0.9,True,0.6566137784812424,Voting,Voting,True,0.9955761310585836
4,2,1,True,False,0.2443963122506018,False,0.3,False,0.21405716728914967,Voting,Voting,False,0.2443963122506018
6,0,11,True,True,0.9061053213732436,True,1.0,True,0.8929109313926529,Voting,Voting,True,0.9061053213732436
55,40,22,True,True,1.0,True,1.0,True,0.9018916283670592,Voting,Voting,True,1.0
2,1,1,True,False,0.4494732766806884,True,1.0,True,0.8475563044235798,Voting,Voting,False,0.4494732766806884
21,11,11,True,True,0.9999919116343424,True,1.0,True,0.9344918144237186,Voting,Voting,True,0.9999919116343424
4,0,2,True,False,0.16661418345157075,False,0.31,False,0.497794290732068,Voting,Voting,False,0.16661418345157075
2,0,2,True,False,0.4107995926479509,True,1.0,True,0.9999997555779512,Voting,Voting,False,0.4107995926479509
12,1,10,True,True,0.9908530112944479,True,1.0,True,0.9719927085357264,Voting,Voting,True,0.9908530112944479
32,29,12,True,True,0.9999999999979158,True,1.0,True,0.9296064613847174,Voting,Voting,True,0.9999999999979158
7,6,2,True,True,0.989645729112242,True,1.0,True,0.961906657692766,Voting,Voting,True,0.989645729112242
5,1,1,True,False,0.27172176225355066,False,0.4552631578947368,False,0.4957668615730609,Voting,Voting,False,0.27172176225355066
8,6,3,True,True,0.9935780774319856,True,1.0,True,0.9710802096253768,Voting,Voting,True,0.9935780774319856
0,0,2,True,False,0.12367818440774808,False,0.132997557997558,False,0.4883066122497892,Voting,Voting,False,0.12367818440774808
10,9,1,True,True,0.9982902335649588,True,1.0,True,0.9771377734530784,Voting,Voting,True,0.9982902335649588
8,3,16,True,True,0.9998640776823036,True,1.0,True,0.8754623581148715,Voting,Voting,True,0.9998640776823036
14,10,3,True,True,0.999706055107666,True,1.0,True,0.9710802096253768,Voting,Voting,True,0.999706055107666
3,0,2,True,False,0.1666848877199454,False,0.2942832449081065,False,0.4948579386671478,Voting,Voting,False,0.1666848877199454
5,0,2,True,False,0.2543351840644485,False,0.3354761904761905,False,0.4955393374806323,Voting,Voting,False,0.2543351840644485
3,0,2,False,False,0.1666848877199454,False,0.2942832449081065,False,0.4948579386671478,Voting,Voting,False,0.1666848877199454
5,0,11,True,True,0.9863485501596642,True,0.7,True,0.8108189297602165,Voting,Voting,True,0.9863485501596642
1,1,3,True,True,0.5071158979475779,True,1.0,True,0.9630492027351196,Voting,Voting,True,0.5071158979475779
10,0,2,True,True,0.7556617718674845,True,1.0,True,0.8945635463395526,Voting,Voting,True,0.7556617718674845
6,0,6,True,True,0.7068078817438166,True,1.0,True,0.8267733265407176,Voting,Voting,True,0.7068078817438166
7,1,11,True,True,0.9936425628645332,True,1.0,True,0.9385976351225056,Voting,Voting,True,0.9936425628645332
7,0,2,True,False,0.4590718367139589,True,0.8333333333333333,True,0.8135292897978448,Voting,Voting,False,0.4590718367139589
5,1,4,False,False,0.3878488028546416,True,1.0,True,0.6832694393828531,Voting,Voting,False,0.3878488028546416
2,1,4,True,True,0.5470410981917504,True,1.0,True,0.9865004121809844,Voting,Voting,True,0.5470410981917504
