cbo,lcom3,mfa,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
3,2.0,0.953488372,True,True,0.8664015756227421,True,1.0,True,0.9433068828990008,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.08981523796085499,False,0.01859831239708089,False,0.4825055953266046,RandomForest,RandomForest,False,0.01859831239708089
0,1.111111111,0.0,False,False,0.10122801209897253,False,0.1,False,0.2013281509141016,RandomForest,RandomForest,False,0.1
0,0.933333333,0.0,True,False,0.10871639081258926,False,0.4,False,0.10555520547717104,RandomForest,RandomForest,False,0.4
0,2.0,0.0,False,False,0.08981523796085499,False,0.01859831239708089,False,0.4825055953266046,RandomForest,RandomForest,False,0.01859831239708089
1,0.14285714300000002,0.0,True,False,0.18947106729924887,False,0.4,False,0.3568656385018508,RandomForest,RandomForest,False,0.4
3,2.0,0.872340426,True,True,0.8259851564456594,True,1.0,True,0.9405137960600508,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.08981523796085499,False,0.01859831239708089,False,0.4825055953266046,RandomForest,RandomForest,False,0.01859831239708089
6,1.0,0.728682171,True,True,0.9197673340767579,True,1.0,True,0.9882043549598616,RandomForest,RandomForest,True,1.0
17,0.8560719640000001,0.651515152,True,True,0.9988616831447182,True,0.9,True,0.96541677746427,RandomForest,RandomForest,True,0.9
2,2.0,0.0,True,False,0.4207459960764273,True,0.8999960918710921,True,0.5083484563774203,RandomForest,RandomForest,True,0.7801835679224259
4,0.96,0.9375,True,True,0.9210613656447144,True,1.0,True,0.9842355533653102,RandomForest,RandomForest,True,1.0
5,0.716666667,0.0,True,True,0.6445397862357346,True,0.9,True,0.7848319220745779,RandomForest,RandomForest,True,0.9
3,2.0,0.953488372,True,True,0.8664015756227421,True,1.0,True,0.9433068828990008,RandomForest,RandomForest,True,1.0
26,0.28571428600000004,0.818181818,True,True,0.9999654060515832,True,0.6,True,0.9456292797100608,RandomForest,RandomForest,True,0.6999913515128957
6,0.666666667,0.962025316,True,True,0.9657255251898264,True,1.0,True,0.9861853166619424,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.08981523796085499,False,0.01859831239708089,False,0.4825055953266046,RandomForest,RandomForest,False,0.01859831239708089
2,2.0,0.886792453,True,True,0.7971429878870305,True,1.0,True,0.9431216615448924,RandomForest,RandomForest,True,1.0
2,2.0,0.979166667,True,True,0.8467072023375309,True,1.0,True,0.9470143928732366,RandomForest,RandomForest,True,1.0
6,2.0,0.52173913,True,True,0.7929045194150122,True,1.0,True,0.9664470022455164,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.08981523796085499,False,0.01859831239708089,False,0.4825055953266046,RandomForest,RandomForest,False,0.01859831239708089
9,1.0,1.0,True,True,0.9892946433844942,True,0.8166666666666667,True,0.8378577239365042,RandomForest,RandomForest,True,0.8166666666666667
0,2.0,0.0,False,False,0.08981523796085499,False,0.01859831239708089,False,0.4825055953266046,RandomForest,RandomForest,False,0.01859831239708089
3,0.941176471,0.846846847,True,True,0.8644860066792268,True,1.0,True,0.9620163638653221,RandomForest,RandomForest,True,1.0
2,2.0,0.0,True,False,0.4207459960764273,True,0.8999960918710921,True,0.5083484563774203,RandomForest,RandomForest,True,0.7801835679224259
3,2.0,0.911111111,True,True,0.8462406354684185,True,1.0,True,0.9436092175395928,RandomForest,RandomForest,True,1.0
7,2.0,0.0,True,True,0.6881987029118726,False,0.4888888888888889,True,0.7312386254795221,RandomForest,RandomForest,False,0.4888888888888889
3,2.0,0.82,True,True,0.7965412975488771,True,1.0,True,0.9385382243342666,RandomForest,RandomForest,True,1.0
16,0.850806452,0.0,True,True,0.9945716457699462,True,0.9,True,0.9572874179283666,RandomForest,RandomForest,True,0.9
8,2.0,0.0,False,True,0.6520812797129719,True,0.6566666666666666,True,0.5060482027700436,RandomForest,RandomForest,True,0.6566666666666666
5,2.0,1.0,True,True,0.9370546289401238,True,1.0,True,0.9334841943981664,RandomForest,RandomForest,True,1.0
2,2.0,0.783333333,True,True,0.7336679529490033,True,1.0,True,0.9285998349275856,RandomForest,RandomForest,True,1.0
3,2.0,0.931818182,True,True,0.8563703709310829,True,1.0,True,0.9436092175395928,RandomForest,RandomForest,True,1.0
5,0.615384615,0.3,True,False,0.4137258121875756,True,0.9,True,0.9622007890910532,RandomForest,RandomForest,True,0.9
0,2.0,0.0,False,False,0.08981523796085499,False,0.01859831239708089,False,0.4825055953266046,RandomForest,RandomForest,False,0.01859831239708089
2,1.0,0.0,True,False,0.4868393481455944,True,0.6,True,0.9447031990313092,RandomForest,RandomForest,True,0.6
2,2.0,0.979166667,True,True,0.8606091506773579,True,1.0,True,0.9572685804728296,RandomForest,RandomForest,True,1.0
7,0.529411765,0.8235294120000001,True,True,0.983420495170236,True,1.0,True,0.9574176892458712,RandomForest,RandomForest,True,1.0
1,0.571428571,0.0,True,True,0.5173732187963885,False,0.5,True,0.8586438029519908,RandomForest,RandomForest,False,0.5
17,0.925581395,0.5,True,True,0.9994427490729342,True,1.0,True,0.9283532192423064,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.07392808990931661,False,0.017713358013651818,False,0.4800594175528651,RandomForest,RandomForest,False,0.017713358013651818
2,2.0,0.8392857140000001,True,True,0.7801000777818733,True,1.0,True,0.9429130134333518,RandomForest,RandomForest,True,1.0
59,0.96969697,0.7333333329999999,True,True,0.999999999985116,True,0.9,True,0.9294190286311964,RandomForest,RandomForest,True,0.9
14,0.936363636,0.0,True,True,0.9950748758748448,True,1.0,True,0.9632291716064696,RandomForest,RandomForest,True,1.0
3,2.0,0.87037037,True,True,0.8446579291774885,True,1.0,True,0.917840458414706,RandomForest,RandomForest,True,1.0
2,2.0,0.0,True,False,0.42208167785909295,True,0.9278905846130086,True,0.5156008771316453,RandomForest,RandomForest,True,0.9278905846130086
0,2.0,0.0,False,False,0.07392808990931661,False,0.017713358013651818,False,0.4800594175528651,RandomForest,RandomForest,False,0.017713358013651818
11,2.0,0.84375,True,True,0.9956656988136436,True,1.0,True,0.9032494157385692,RandomForest,RandomForest,True,1.0
2,2.0,0.0,True,False,0.42208167785909295,True,0.9278905846130086,True,0.5156008771316453,RandomForest,RandomForest,True,0.9278905846130086
0,2.0,0.0,False,False,0.07392808990931661,False,0.017713358013651818,False,0.4800594175528651,RandomForest,RandomForest,False,0.017713358013651818
3,0.488888889,0.0,True,True,0.6268060071199416,True,1.0,True,0.9940313034433474,RandomForest,RandomForest,True,1.0
57,0.901515152,0.0,True,True,0.99999999986322,True,1.0,True,0.990403128616077,RandomForest,RandomForest,True,1.0
3,2.0,0.953488372,True,True,0.8849725813633231,True,1.0,True,0.9155360366193234,RandomForest,RandomForest,True,1.0
3,2.0,0.0,True,False,0.4514828870407277,True,0.9202838827838828,True,0.5123406856358408,RandomForest,RandomForest,True,0.9202838827838828
3,2.0,0.0,True,False,0.4514828870407277,True,0.9202838827838828,True,0.5123406856358408,RandomForest,RandomForest,True,0.9202838827838828
2,2.0,0.944444444,True,True,0.8434276042099075,True,1.0,True,0.9614026683703976,RandomForest,RandomForest,True,1.0
2,2.0,0.921568627,True,True,0.8309968601680184,True,1.0,True,0.9539303131867812,RandomForest,RandomForest,True,1.0
6,0.647058824,0.0,True,True,0.8143819768337662,True,0.6,True,0.7815150057182834,RandomForest,RandomForest,True,0.6
0,2.0,0.0,False,False,0.07392808990931661,False,0.017713358013651818,False,0.4800594175528651,RandomForest,RandomForest,False,0.017713358013651818
18,0.98089701,0.391304348,True,True,0.9995343783838364,True,0.8,True,0.9012573529312377,RandomForest,RandomForest,True,0.8
0,2.0,0.0,False,False,0.07392808990931661,False,0.017713358013651818,False,0.4800594175528651,RandomForest,RandomForest,False,0.017713358013651818
5,2.0,0.0,True,True,0.5837465177715634,True,1.0,True,0.9984887134159368,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.07392808990931661,False,0.017713358013651818,False,0.4800594175528651,RandomForest,RandomForest,False,0.017713358013651818
5,1.1,0.0,True,True,0.660663702113505,True,1.0,True,0.9438164731224244,RandomForest,RandomForest,True,1.0
2,0.333333333,0.884615385,True,True,0.9140041216728302,True,0.8,True,0.6811527522473205,RandomForest,RandomForest,True,0.8
2,2.0,0.0,True,False,0.42208167785909295,True,0.9278905846130086,True,0.5156008771316453,RandomForest,RandomForest,True,0.9278905846130086
2,2.0,0.979166667,True,True,0.8606091506773579,True,1.0,True,0.9572685804728296,RandomForest,RandomForest,True,1.0
0,2.0,0.0,True,False,0.07392808990931661,False,0.017713358013651818,False,0.4800594175528651,RandomForest,RandomForest,False,0.017713358013651818
7,2.0,1.0,True,True,0.9814140841470641,True,0.8666666666666668,True,0.8701633358648551,RandomForest,RandomForest,True,0.8666666666666668
3,2.0,0.0,True,False,0.4514828870407277,True,0.9202838827838828,True,0.5123406856358408,RandomForest,RandomForest,True,0.9202838827838828
0,2.0,0.0,True,False,0.07392808990931661,False,0.017713358013651818,False,0.4800594175528651,RandomForest,RandomForest,False,0.017713358013651818
22,0.956575682,0.0,True,True,0.999803625158326,True,0.9,True,0.9865577109676008,RandomForest,RandomForest,True,0.9
4,0.0,0.666666667,True,True,0.9390760292186972,True,0.9,True,0.8116926115135613,RandomForest,RandomForest,True,0.9
9,1.028846154,0.0,True,True,0.9464983387220643,True,1.0,True,0.9302463731307348,RandomForest,RandomForest,True,1.0
6,0.666666667,0.96,True,True,0.980695742396178,True,1.0,True,0.9455319070541928,RandomForest,RandomForest,True,1.0
3,1.5,0.967741935,True,True,0.9098820619703659,True,1.0,True,0.8902435870722741,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.07392808990931661,False,0.017713358013651818,False,0.4800594175528651,RandomForest,RandomForest,False,0.017713358013651818
4,0.75,0.961538462,True,True,0.9557543929806328,True,1.0,True,0.9682242360743816,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.07392808990931661,False,0.017713358013651818,False,0.4800594175528651,RandomForest,RandomForest,False,0.017713358013651818
13,0.377777778,0.611111111,True,True,0.9980226512253196,True,0.7,True,0.5836446861476008,RandomForest,RandomForest,True,0.7
16,0.28571428600000004,0.818181818,True,True,0.9996149833577042,True,1.0,True,0.8789361563920018,RandomForest,RandomForest,True,1.0
6,1.090909091,0.0,False,True,0.7435980552697226,True,1.0,False,0.40018677053888535,AdaBoost,RandomForest,True,0.8500466926347213
2,2.0,0.0,True,False,0.42208167785909295,True,0.9278905846130086,True,0.5156008771316453,RandomForest,RandomForest,True,0.9278905846130086
2,2.0,0.979166667,True,True,0.8606091506773579,True,1.0,True,0.9572685804728296,RandomForest,RandomForest,True,1.0
6,0.964912281,0.0,True,True,0.7628768808910755,True,0.8,True,0.6359593678296392,RandomForest,RandomForest,True,0.7589898419574099
0,2.0,0.0,False,False,0.07392808990931661,False,0.017713358013651818,False,0.4800594175528651,RandomForest,RandomForest,False,0.017713358013651818
22,2.0,0.0,False,True,0.9997465873099886,True,1.0,True,0.9742709110269068,RandomForest,RandomForest,True,1.0
5,2.0,0.0,False,True,0.5837465177715634,True,1.0,True,0.9984887134159368,RandomForest,RandomForest,True,1.0
3,0.780487805,0.0,True,True,0.5750273666805633,True,0.8,True,0.971819483053274,RandomForest,RandomForest,True,0.8
3,2.0,0.931818182,True,True,0.8755148542700014,True,1.0,True,0.9334383888211476,RandomForest,RandomForest,True,1.0
16,0.928571429,0.0,True,True,0.9978014791993188,True,1.0,True,0.982174927243893,RandomForest,RandomForest,True,1.0
3,2.0,0.891304348,True,True,0.8558166066852663,True,1.0,True,0.9176136654933852,RandomForest,RandomForest,True,1.0
4,2.0,0.0,True,True,0.5290664078397422,True,1.0,True,0.9998689595387041,RandomForest,RandomForest,True,1.0
38,0.933687003,0.0,True,True,0.9999996988316716,True,1.0,True,0.990403128616077,RandomForest,RandomForest,True,1.0
28,0.933870968,0.0,True,True,0.9999827666376122,True,1.0,True,0.990403128616077,RandomForest,RandomForest,True,1.0
6,0.6806722690000001,0.734375,True,True,0.9553550453100852,True,1.0,True,0.9228916097963517,RandomForest,RandomForest,True,1.0
0,0.0,0.894736842,False,True,0.5477381556452555,False,0.1,False,0.16500052074881907,RandomForest,RandomForest,False,0.1
0,2.0,0.0,False,False,0.08058715363179594,False,0.025490535925047453,False,0.4817082293127077,RandomForest,RandomForest,False,0.025490535925047453
6,2.0,0.0,True,True,0.5238509190741464,True,0.5998809523809523,True,0.5082715158470716,RandomForest,RandomForest,True,0.5998809523809523
2,2.0,0.783333333,True,True,0.7785779125651647,True,1.0,True,0.9565590350953036,RandomForest,RandomForest,True,1.0
11,1.111111111,0.0,True,True,0.6268043612021054,True,0.7,False,0.2809020416963216,RandomForest,RandomForest,True,0.7
3,2.0,0.931818182,True,True,0.8961691239029684,True,1.0,True,0.9450751667400228,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.08058715363179594,False,0.025490535925047453,False,0.4817082293127077,RandomForest,RandomForest,False,0.025490535925047453
0,2.0,0.0,False,False,0.08058715363179594,False,0.025490535925047453,False,0.4817082293127077,RandomForest,RandomForest,False,0.025490535925047453
22,0.933333333,0.666666667,True,True,0.9998342437649108,True,1.0,True,0.9462721965856044,RandomForest,RandomForest,True,1.0
4,0.0,0.0,True,True,0.7257294342067797,True,0.7,True,0.8421483732117064,RandomForest,RandomForest,True,0.7
0,0.5,0.0,True,False,0.15285558777906902,False,0.2,False,0.25045703826721083,RandomForest,RandomForest,False,0.2
3,2.0,0.931818182,True,True,0.8961691239029684,True,1.0,True,0.9450751667400228,RandomForest,RandomForest,True,1.0
0,2.0,1.0,False,True,0.5098732468698848,False,0.0,False,0.17621569246893304,RandomForest,RandomForest,False,0.0
0,2.0,0.0,False,False,0.08058715363179594,False,0.025490535925047453,False,0.4817082293127077,RandomForest,RandomForest,False,0.025490535925047453
0,2.0,0.0,False,False,0.08058715363179594,False,0.025490535925047453,False,0.4817082293127077,RandomForest,RandomForest,False,0.025490535925047453
3,2.0,0.854166667,True,True,0.8599707686528407,True,1.0,True,0.9540158582973348,RandomForest,RandomForest,True,1.0
2,0.5,0.0,True,True,0.5408331103937742,True,1.0,True,0.8899186592721102,RandomForest,RandomForest,True,1.0
2,2.0,0.810344828,True,True,0.7974337249807114,True,1.0,True,0.9557919794168664,RandomForest,RandomForest,True,1.0
1,2.0,0.0,True,False,0.17739547011041568,False,0.40920177861354334,False,0.4943374773620301,RandomForest,RandomForest,False,0.40920177861354334
3,0.53030303,0.0,True,True,0.5786245416210848,True,1.0,True,0.8476128158411018,RandomForest,RandomForest,True,1.0
5,0.375,0.533333333,True,True,0.9011564158604294,True,0.9,True,0.9557491367528566,RandomForest,RandomForest,True,0.9
2,2.0,0.0,False,False,0.4372403726308969,True,0.9807901546994005,True,0.5203731999159166,Voting,RandomForest,True,0.9807901546994005
3,2.0,0.0,True,False,0.4455926831994054,True,0.9230952380952379,True,0.5143396343063662,RandomForest,RandomForest,True,0.8037195993712798
0,2.0,0.0,False,False,0.08058715363179594,False,0.025490535925047453,False,0.4817082293127077,RandomForest,RandomForest,False,0.025490535925047453
18,2.0,0.0,True,True,0.9966317931832516,True,1.0,True,0.716799469996881,RandomForest,RandomForest,True,1.0
6,0.8,0.0,True,True,0.7183634539937018,True,0.8,True,0.8229221341916901,RandomForest,RandomForest,True,0.8
0,2.0,0.0,False,False,0.08058715363179594,False,0.025490535925047453,False,0.4817082293127077,RandomForest,RandomForest,False,0.025490535925047453
0,2.0,0.0,False,False,0.08058715363179594,False,0.025490535925047453,False,0.4817082293127077,RandomForest,RandomForest,False,0.025490535925047453
0,0.876923077,0.0,False,False,0.11585412249998828,False,0.0,False,0.0780824875623176,RandomForest,RandomForest,False,0.0
2,2.0,0.979166667,True,True,0.8880804238418613,True,1.0,True,0.9726951102176348,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.08058715363179594,False,0.025490535925047453,False,0.4817082293127077,RandomForest,RandomForest,False,0.025490535925047453
13,0.592592593,0.7692307690000001,False,True,0.9971861073336457,True,1.0,True,0.9765758035641862,RandomForest,RandomForest,True,1.0
3,2.0,0.911111111,True,True,0.8876086715567023,True,1.0,True,0.945627850851708,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.08058715363179594,False,0.025490535925047453,False,0.4817082293127077,RandomForest,RandomForest,False,0.025490535925047453
4,0.25,0.0,True,True,0.6787869226386937,True,1.0,True,0.9588127441214732,RandomForest,RandomForest,True,1.0
2,0.666666667,0.666666667,True,True,0.8226362482121895,True,0.9,True,0.9415744872936652,RandomForest,RandomForest,True,0.9
10,2.0,0.0,True,True,0.8989304911320152,True,0.9,True,0.7776050079909613,RandomForest,RandomForest,True,0.9
0,2.0,0.0,False,False,0.08058715363179594,False,0.025490535925047453,False,0.4817082293127077,RandomForest,RandomForest,False,0.025490535925047453
3,2.0,0.0,True,False,0.4455926831994054,True,0.9230952380952379,True,0.5143396343063662,RandomForest,RandomForest,True,0.8037195993712798
0,2.0,0.0,False,False,0.08058715363179594,False,0.025490535925047453,False,0.4817082293127077,RandomForest,RandomForest,False,0.025490535925047453
2,2.0,0.0,True,False,0.4372403726308969,True,0.9807901546994005,True,0.5203731999159166,RandomForest,RandomForest,True,0.9807901546994005
0,2.0,0.0,False,False,0.08058715363179594,False,0.025490535925047453,False,0.4817082293127077,RandomForest,RandomForest,False,0.025490535925047453
2,2.0,0.0,True,False,0.4372403726308969,True,0.9807901546994005,True,0.5203731999159166,RandomForest,RandomForest,True,0.9807901546994005
3,0.7989417990000001,0.0,True,True,0.5450003827950826,True,1.0,True,0.8982436410166937,RandomForest,RandomForest,True,1.0
6,0.25,0.0,False,True,0.8026544342082839,True,0.8,True,0.5578004311585343,RandomForest,RandomForest,True,0.8
2,2.0,0.0,True,False,0.4372403726308969,True,0.9807901546994005,True,0.5203731999159166,RandomForest,RandomForest,True,0.9807901546994005
45,0.75,0.0,True,True,0.9999997726638272,True,1.0,True,0.9979879958785188,RandomForest,RandomForest,True,1.0
4,2.0,0.75,True,True,0.8383641922251694,True,1.0,True,0.9416648641662224,RandomForest,RandomForest,True,1.0
0,0.7333333329999999,0.0,False,False,0.1277845921380841,False,0.0,False,0.09095578292521972,RandomForest,RandomForest,False,0.0
10,0.8833333329999999,0.214285714,True,True,0.961628247788012,True,0.9,True,0.9228545647738994,RandomForest,RandomForest,True,0.9
3,0.7142857140000001,0.7307692309999999,True,True,0.8802207349314436,True,0.9,True,0.7811386565062153,RandomForest,RandomForest,True,0.9
9,0.950980392,0.4074074070000001,True,True,0.959148550286262,True,1.0,True,0.9203671091600302,RandomForest,RandomForest,True,1.0
0,0.75,0.0,False,False,0.1262757809478293,False,0.0,False,0.0920924539101098,RandomForest,RandomForest,False,0.0
0,2.0,0.0,False,False,0.08058715363179594,False,0.025490535925047453,False,0.4817082293127077,RandomForest,RandomForest,False,0.025490535925047453
6,2.0,0.985714286,True,True,0.9678596479335712,True,1.0,True,0.9556484626606652,RandomForest,RandomForest,True,1.0
12,0.825,0.0,True,True,0.9773529719261758,True,0.6,True,0.8127646246969851,RandomForest,RandomForest,True,0.6
12,2.0,0.7692307690000001,True,True,0.9944625477479704,True,1.0,True,0.9002341901334584,RandomForest,RandomForest,True,1.0
1,0.6875,0.0,True,False,0.1538517908502607,True,0.8,True,0.7385031193013676,RandomForest,RandomForest,True,0.8
3,2.0,0.911111111,True,True,0.8703201055429006,True,1.0,True,0.96043779251266,RandomForest,RandomForest,True,1.0
2,2.0,0.0,True,False,0.4071487599443552,True,0.8993894165477576,True,0.5113718045867118,RandomForest,RandomForest,True,0.8993894165477576
4,0.2,0.615384615,True,True,0.8681225687558155,True,1.0,True,0.9716815886220111,RandomForest,RandomForest,True,1.0
3,2.0,0.931818182,True,True,0.8796240240595736,True,1.0,True,0.96043779251266,RandomForest,RandomForest,True,1.0
5,0.666666667,0.946428571,True,True,0.9526198253502676,True,1.0,True,0.9660341619402412,RandomForest,RandomForest,True,1.0
1,0.5,0.0,True,False,0.4980059763859406,True,0.7,True,0.885212112112494,RandomForest,RandomForest,True,0.7
6,2.0,0.985714286,True,True,0.9529148373806328,True,1.0,True,0.8702967739928077,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.09302386244521617,False,0.02772180412622511,False,0.4817526466726823,RandomForest,RandomForest,False,0.02772180412622511
0,2.0,0.0,False,False,0.09302386244521617,False,0.02772180412622511,False,0.4817526466726823,RandomForest,RandomForest,False,0.02772180412622511
5,0.461538462,0.0,True,True,0.6417196973255699,True,1.0,True,0.9701062057171556,RandomForest,RandomForest,True,1.0
6,2.0,0.958333333,True,True,0.9480342572418508,True,1.0,True,0.895736308031006,RandomForest,RandomForest,True,1.0
15,0.738095238,0.0,True,True,0.9800098179814448,True,1.0,True,0.8456570889858839,RandomForest,RandomForest,True,1.0
3,2.0,0.7580645159999999,True,True,0.7823687358495787,True,0.9,True,0.9390651404528292,RandomForest,RandomForest,True,0.9
6,0.666666667,0.94,True,True,0.9630218192544684,True,1.0,True,0.9562319666308826,RandomForest,RandomForest,True,1.0
13,0.761904762,0.0,True,True,0.6304400714012769,False,0.3,False,0.3007664070548136,Voting,Voting,True,0.5478300535509576
5,2.0,0.0,True,False,0.4685276802542733,True,0.7533333333333333,True,0.5135803066505752,RandomForest,RandomForest,True,0.7533333333333333
16,2.0,0.0,True,True,0.6481695713788338,False,0.4,False,0.30051674406462703,Voting,Voting,True,0.5861271785341253
0,2.0,0.0,False,False,0.09302386244521617,False,0.02772180412622511,False,0.4817526466726823,RandomForest,RandomForest,False,0.02772180412622511
16,2.0,0.0,True,True,0.6481695713788338,False,0.4,False,0.30051674406462703,Voting,Voting,True,0.5861271785341253
5,0.166666667,0.0,True,True,0.6788420576320555,True,1.0,True,0.9170835453294542,RandomForest,RandomForest,True,1.0
13,1.058823529,0.0,True,True,0.9609951772954256,True,0.6,True,0.5353128503536229,RandomForest,RandomForest,True,0.6
0,2.0,0.0,False,False,0.09302386244521617,False,0.02772180412622511,False,0.4817526466726823,RandomForest,RandomForest,False,0.02772180412622511
10,0.771428571,0.0,True,True,0.8915837980278218,True,0.8,True,0.634722286213775,RandomForest,RandomForest,True,0.8
1,0.984126984,0.0,True,False,0.13229965023369836,False,0.0,False,0.4311099336317455,RandomForest,RandomForest,False,0.03307491255842459
5,1.0,0.878504673,True,True,0.9341200465299512,True,1.0,True,0.9896730422600256,RandomForest,RandomForest,True,1.0
3,2.0,0.931818182,True,True,0.8796240240595736,True,1.0,True,0.96043779251266,RandomForest,RandomForest,True,1.0
2,2.0,0.0,True,False,0.4071487599443552,True,0.8993894165477576,True,0.5113718045867118,RandomForest,RandomForest,True,0.8993894165477576
4,0.9,0.915254237,True,True,0.927824383379172,True,1.0,True,0.995524230589376,RandomForest,RandomForest,True,1.0
3,0.944444444,0.0,True,True,0.5175309935916429,True,1.0,True,0.9340905935265558,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.09302386244521617,False,0.02772180412622511,False,0.4817526466726823,RandomForest,RandomForest,False,0.02772180412622511
2,2.0,0.0,True,False,0.4071487599443552,True,0.8993894165477576,True,0.5113718045867118,RandomForest,RandomForest,True,0.8993894165477576
1,2.0,1.0,True,True,0.8648078790341077,False,0.29166666666666663,False,0.4224614704049388,Voting,Voting,True,0.7215225759422474
2,2.0,0.8245614040000001,True,True,0.794736614471398,True,1.0,True,0.9324411411416432,RandomForest,RandomForest,True,1.0
9,1.333333333,0.0,True,True,0.7993195078599458,False,0.4,True,0.7326544434907473,RandomForest,RandomForest,False,0.4
0,2.0,0.0,False,False,0.09302386244521617,False,0.02772180412622511,False,0.4817526466726823,RandomForest,RandomForest,False,0.02772180412622511
0,2.0,0.0,False,False,0.09302386244521617,False,0.02772180412622511,False,0.4817526466726823,RandomForest,RandomForest,False,0.02772180412622511
10,1.0,0.571428571,True,True,0.9661062482809124,True,1.0,True,0.9237226554102728,RandomForest,RandomForest,True,1.0
5,2.0,0.848484848,True,True,0.8953441425882325,True,1.0,True,0.9548095739974772,RandomForest,RandomForest,True,1.0
1,2.0,0.0,True,False,0.23760600440884616,False,0.4619909502262444,False,0.4956618563411002,RandomForest,RandomForest,False,0.4619909502262444
2,2.0,0.94,True,True,0.8599764827400999,True,1.0,True,0.9165178159897516,RandomForest,RandomForest,True,1.0
0,2.0,0.0,False,False,0.09302386244521617,False,0.02772180412622511,False,0.4817526466726823,RandomForest,RandomForest,False,0.02772180412622511
