rfc,moa,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
56,2,False,False,0.01244901756034974,False,0.0,False,0.07605762198416534,AdaBoost
47,1,False,False,0.010292667843933298,False,0.0,False,0.025101888318660733,AdaBoost
67,0,False,False,0.009631616859549384,False,0.0,False,0.03218257337743572,AdaBoost
55,1,False,False,0.010568869568830332,False,0.0,False,0.05031679852288262,AdaBoost
5,1,False,False,0.009248282001484004,False,0.0,False,0.015859149936574706,AdaBoost
35,0,False,False,0.00863772374385127,False,0.0,False,0.025395559884025053,AdaBoost
4,2,False,False,0.011352115238616857,False,0.030769230769230767,False,0.08672377730094558,AdaBoost
41,0,False,False,0.00982308599837496,False,0.0,False,0.002653155970170883,AdaBoost
7,0,False,False,0.00884039467830223,False,0.0,False,0.0018572223711842343,AdaBoost
10,0,False,False,0.008907138357009448,False,0.0,False,0.001863459127028884,AdaBoost
3,1,False,False,0.009834033177528085,False,0.0,False,0.08519724128237995,AdaBoost
24,1,False,False,0.010417254952756395,False,0.0,False,0.06520195898438069,AdaBoost
35,0,False,False,0.009612656338286087,False,0.0,False,0.003718464934829443,AdaBoost
2,0,False,False,0.008738073203336484,False,0.0,False,0.005358211258126321,AdaBoost
31,1,False,False,0.010655707779826057,False,0.0,False,0.06630259335175548,AdaBoost
10,0,False,False,0.008907138357009448,False,0.0,False,0.001863459127028884,AdaBoost
99,3,False,False,0.02118040876310846,False,0.0,False,0.08932752281490916,AdaBoost
43,1,False,False,0.0111188934410899,False,0.0,False,0.06835919710545325,AdaBoost
37,0,False,False,0.009680894763243249,False,0.0,False,0.0026560560032518896,AdaBoost
72,1,False,False,0.012608097602632188,False,0.0,False,0.036087865190830605,AdaBoost
20,0,False,False,0.009157449420279368,False,0.0,False,0.00189309463268368,AdaBoost
52,1,False,False,0.01151713970077725,False,0.0,False,0.06835919710545325,AdaBoost
67,1,False,False,0.012303137779932976,False,0.0,False,0.03580683757461249,AdaBoost
22,0,False,False,0.009212570236307652,False,0.0,False,0.00189309463268368,AdaBoost
4,0,False,False,0.07226970169166434,False,0.1901525561641661,False,0.4922796811623107,AdaBoost
8,3,False,False,0.013635346942647043,False,0.0,False,0.05275204267910728,AdaBoost
3,0,False,False,0.008757625136586717,False,0.0,False,0.008884164156164791,AdaBoost
55,0,False,False,0.1770542084252702,False,0.4916666666666666,False,0.4992247245573808,AdaBoost
2,0,False,False,0.008738073203336484,False,0.0,False,0.005358211258126321,AdaBoost
44,1,False,False,0.011160840894772886,False,0.0,False,0.06835919710545325,AdaBoost
22,0,False,False,0.009212570236307652,False,0.0,False,0.00189309463268368,AdaBoost
3,0,False,False,0.008757625136586717,False,0.0,False,0.008884164156164791,AdaBoost
82,0,False,False,0.011894073330235351,False,0.0,False,0.04462345796057416,AdaBoost
16,1,False,False,0.010171665967557557,False,0.0,False,0.06520195898438069,AdaBoost
13,0,False,False,0.008977778562855712,False,0.0,False,0.001863459127028884,AdaBoost
5,0,False,False,0.008798107258872976,False,0.0,False,0.0017612572854276934,AdaBoost
16,0,False,False,0.009052251569353085,False,0.0,False,0.00189309463268368,AdaBoost
2,0,False,False,0.008738073203336484,False,0.0,False,0.005358211258126321,AdaBoost
181,4,False,False,0.1650710433633334,False,0.0,False,0.1377596919790769,AdaBoost
38,0,False,False,0.009715718886787612,False,0.0,False,0.0026560560032518896,AdaBoost
37,0,False,False,0.009680894763243249,False,0.0,False,0.0026560560032518896,AdaBoost
8,0,False,False,0.0088622045944821,False,0.0,False,0.0018572223711842343,AdaBoost
120,0,False,False,0.016317305832282098,False,0.0,False,0.06835008485894796,AdaBoost
4,0,False,False,0.07226970169166434,False,0.1901525561641661,False,0.4922796811623107,AdaBoost
56,0,False,False,0.010432338311819856,False,0.26666666666666666,False,0.4206295225730065,AdaBoost
33,0,False,False,0.009546261023625371,False,0.0,False,0.003718464934829443,AdaBoost
57,10,False,False,0.36003088916460024,False,0.0,False,0.045249611701959014,AdaBoost
107,4,False,False,0.031478459413697785,False,0.2,True,0.50301775661926,AdaBoost
48,0,False,False,0.010091469512451445,False,0.0,False,0.002653155970170883,AdaBoost
72,6,False,False,0.061781242024805526,False,0.1,False,0.09725199404043512,AdaBoost
1,0,False,False,0.008718987912665463,False,0.0,False,3.993659801597431e-05,AdaBoost
443,8,False,False,0.41040638301299226,False,0.5,False,0.3965441100986202,AdaBoost
20,0,False,False,0.009157449420279368,False,0.0,False,0.00189309463268368,AdaBoost
6,0,False,False,0.008819027551703435,False,0.0,False,0.0018156313374165605,AdaBoost
17,0,False,False,0.00907792037641469,False,0.0,False,0.00189309463268368,AdaBoost
48,0,False,False,0.010091469512451445,False,0.0,False,0.002653155970170883,AdaBoost
2,0,False,False,0.00886491615939625,False,0.0,False,0.01737232524069613,AdaBoost
39,0,False,False,0.009586875095620544,False,0.0,False,0.00017535616393236429,AdaBoost
94,0,False,False,0.01192718847700181,False,0.0,False,0.03128493590587197,AdaBoost
8,0,False,False,0.008949641538194086,False,0.0,False,0.00012212513240714287,AdaBoost
16,0,False,False,0.009082268262380296,False,0.0,False,0.00017535616393236429,AdaBoost
17,2,False,False,0.012203009242222285,False,0.0,False,0.03196717865075585,AdaBoost
26,0,False,False,0.009278795980601415,False,0.0,False,0.00017535616393236429,AdaBoost
29,0,False,False,0.009344469305849269,False,0.0,False,0.00017535616393236429,AdaBoost
31,0,False,False,0.009390016781820642,False,0.0,False,0.00017535616393236429,AdaBoost
156,4,False,False,0.0670630568790827,False,0.3,False,0.1414794502689294,AdaBoost
47,0,False,False,0.009808959245843943,False,0.0,False,0.00017535616393236429,AdaBoost
46,0,False,False,0.009779717264150759,False,0.0,False,0.00017535616393236429,AdaBoost
5,0,False,False,0.008905658809552174,False,0.0,False,6.626050472201943e-05,AdaBoost
70,11,False,False,0.3756829241932356,False,0.0,False,0.09905662765547706,AdaBoost
38,0,False,False,0.009560942995031673,False,0.0,False,0.00017535616393236429,AdaBoost
43,1,False,False,0.011084562871974032,False,0.0,False,0.06267052960998402,AdaBoost
2,0,False,False,0.00886491615939625,False,0.0,False,0.01737232524069613,AdaBoost
6,1,False,False,0.010198445120369205,False,0.0,False,0.059695592088150826,AdaBoost
4,0,False,False,0.07906715225902235,False,0.19056348733825515,False,0.492138985386635,AdaBoost
70,1,False,False,0.012114413084822131,False,0.0,False,0.024065051949520036,AdaBoost
13,0,False,False,0.009029953892282665,False,0.0,False,0.00017535616393236429,AdaBoost
2,0,False,False,0.00886491615939625,False,0.0,False,0.01737232524069613,AdaBoost
111,1,False,False,0.015077792937026019,False,0.0,False,0.028414878752158017,AdaBoost
1,0,False,False,0.008852071102976764,False,0.0,False,0.005912238548512435,AdaBoost
73,5,False,False,0.034736983366138084,False,0.0,False,0.031192710832817862,AdaBoost
3,0,False,False,0.008878131606977868,False,0.0,False,0.02137410510743573,AdaBoost
24,2,False,False,0.012384537060150492,False,0.0,False,0.03196717865075585,AdaBoost
10,0,False,False,0.008980725942717423,False,0.0,False,0.00017535616393236429,AdaBoost
24,0,False,False,0.009236753197395064,False,0.0,False,0.00017535616393236429,AdaBoost
4,0,False,False,0.07906715225902235,False,0.19056348733825515,False,0.492138985386635,AdaBoost
1,0,False,False,0.008852071102976764,False,0.0,False,0.005912238548512435,AdaBoost
6,0,False,False,0.008919963793512179,False,0.0,False,8.393478811782025e-05,AdaBoost
25,1,False,False,0.010590280365896066,False,0.0,False,0.06267052960998402,AdaBoost
2,0,False,False,0.00886491615939625,False,0.0,False,0.01737232524069613,AdaBoost
4,0,False,False,0.07906715225902235,False,0.19056348733825515,False,0.492138985386635,AdaBoost
9,0,False,False,0.008965009062208077,False,0.0,False,0.00017332219559009932,AdaBoost
21,0,False,False,0.009176265869718777,False,0.0,False,0.00017535616393236429,AdaBoost
1,0,False,False,0.008852071102976764,False,0.0,False,0.005912238548512435,AdaBoost
36,8,False,False,0.239219663352656,False,0.1,False,0.2118579288560732,AdaBoost
23,1,False,False,0.010542925097053532,False,0.0,False,0.06267052960998402,AdaBoost
4,0,False,False,0.07906715225902235,False,0.19056348733825515,False,0.492138985386635,AdaBoost
24,0,False,False,0.009236753197395064,False,0.0,False,0.00017535616393236429,AdaBoost
26,1,False,False,0.010614501823025705,False,0.0,False,0.06267052960998402,AdaBoost
2,0,False,False,0.00886491615939625,False,0.0,False,0.01737232524069613,AdaBoost
41,3,False,False,0.015634813930354177,False,0.0,False,0.032251292806954365,AdaBoost
15,0,False,False,0.00906448895945602,False,0.0,False,0.00017535616393236429,AdaBoost
76,4,False,False,0.02348606888936415,False,0.0,False,0.11037061914933867,AdaBoost
47,1,False,False,0.011212528650426386,False,0.0,False,0.06267052960998402,AdaBoost
38,1,False,False,0.010934389473486504,False,0.0,False,0.06267052960998402,AdaBoost
4,0,False,False,0.08239323767731742,False,0.20507549949937887,False,0.4931925529528509,AdaBoost
26,0,False,False,0.008690984772835248,False,0.0,False,0.0009683115679512117,AdaBoost
17,0,False,False,0.008517312950866034,False,0.0,False,0.0009683115679512117,AdaBoost
9,0,False,False,0.008387730950830046,False,0.0,False,0.0009604488312584199,AdaBoost
39,3,False,False,0.016441641677741533,False,0.0,False,0.046497439361645215,AdaBoost
187,1,False,False,0.08989384339249894,False,0.0,False,0.05717999180513315,AdaBoost
73,4,False,False,0.026951463043622226,False,0.0,False,0.15965834020679948,AdaBoost
10,4,False,False,0.021379232748943783,False,0.0,False,0.07955431762862096,AdaBoost
4,0,False,False,0.08239323767731742,False,0.20507549949937887,False,0.4931925529528509,AdaBoost
1,0,False,False,0.008282902817893347,False,0.0,False,0.0020283082297455728,AdaBoost
44,0,False,False,0.009129370208794993,False,0.0,False,0.0013594064906286625,AdaBoost
540,12,False,False,0.4897976533475923,False,0.0,False,0.38508713068280376,AdaBoost
28,1,False,False,0.010355458714653971,False,0.0,False,0.07275700042453137,AdaBoost
5,0,False,False,0.008332079031181489,False,0.0,False,0.00011295874749308671,AdaBoost
69,2,False,False,0.014419455886271856,False,0.0,False,0.03565162473750897,AdaBoost
14,0,False,False,0.008465938326882588,False,0.0,False,0.0009683115679512117,AdaBoost
41,9,False,False,0.3705830936257673,False,0.0,False,0.17918430151428386,AdaBoost
12,0,False,False,0.008433529279172545,False,0.0,False,0.0009683115679512117,AdaBoost
42,10,False,False,0.38081261477567935,False,0.0,False,0.049068876986886514,AdaBoost
47,1,False,False,0.010916336030205032,False,0.0,False,0.08034229413806837,AdaBoost
10,1,False,False,0.009956302318703278,False,0.0,False,0.07253787679324747,AdaBoost
10,0,False,False,0.008402617288104422,False,0.0,False,0.0009647474292222377,AdaBoost
4,0,False,False,0.08239323767731742,False,0.20507549949937887,False,0.4931925529528509,AdaBoost
12,0,False,False,0.008433529279172545,False,0.0,False,0.0009683115679512117,AdaBoost
30,4,False,False,0.022098363693938427,False,0.0,False,0.07979738476796268,AdaBoost
12,0,False,False,0.008433529279172545,False,0.0,False,0.0009683115679512117,AdaBoost
53,13,False,False,0.41111839863180616,False,0.0,False,0.11831073065199572,AdaBoost
38,4,False,False,0.022613624981368527,False,0.0,False,0.08604523170196958,AdaBoost
72,9,False,False,0.3744521979842213,False,0.0,False,0.3298821701304869,AdaBoost
25,2,False,False,0.012524537641524421,False,0.0,False,0.02989746611643038,AdaBoost
65,4,False,False,0.02556832688584627,False,0.0,False,0.15811399202881796,AdaBoost
10,0,False,False,0.008402617288104422,False,0.0,False,0.0009647474292222377,AdaBoost
9,0,False,False,0.008387730950830046,False,0.0,False,0.0009604488312584199,AdaBoost
26,1,False,False,0.010305000210958624,False,0.0,False,0.07275700042453137,AdaBoost
87,0,False,False,0.010950074057909672,False,0.0,False,0.04363848045646459,AdaBoost
1,0,False,False,0.008282902817893347,False,0.0,False,0.0020283082297455728,AdaBoost
21,0,False,False,0.00859089428234618,False,0.0,False,0.0009683115679512117,AdaBoost
4,0,False,False,0.08239323767731742,False,0.20507549949937887,False,0.4931925529528509,AdaBoost
30,3,False,False,0.016039681490911024,False,0.0,False,0.04265058489021497,AdaBoost
4,0,False,False,0.08239323767731742,False,0.20507549949937887,False,0.4931925529528509,AdaBoost
29,0,False,False,0.008755395149511949,False,0.0,False,0.0009683115679512117,AdaBoost
23,0,False,False,0.00862984790561668,False,0.0,False,0.0009683115679512117,AdaBoost
51,0,False,False,0.009337076575309985,False,0.0,False,0.001902052638258197,AdaBoost
39,0,False,False,0.008994621739740716,False,0.0,False,0.0013293250625621006,AdaBoost
17,0,False,False,0.008517312950866034,False,0.0,False,0.0009683115679512117,AdaBoost
13,0,False,False,0.008449548151252425,False,0.0,False,0.0009683115679512117,AdaBoost
34,2,False,False,0.012810475312578808,False,0.0,False,0.02989746611643038,AdaBoost
29,0,False,False,0.008755395149511949,False,0.0,False,0.0009683115679512117,AdaBoost
7,0,False,False,0.00835911719204858,False,0.0,False,0.0004698236605511332,AdaBoost
180,1,False,False,0.03986100467864742,False,0.0,False,0.05668874370680646,AdaBoost
2,0,False,False,0.007490057712582511,False,0.0,False,0.005425936307017061,AdaBoost
33,0,False,False,0.008159415278809827,False,0.0,False,3.903931260113935e-06,AdaBoost
13,4,False,False,0.014307771356151128,False,0.0,False,0.04891663414267939,AdaBoost
21,0,False,False,0.007867896546866272,False,0.0,False,5.4258660670487415e-06,AdaBoost
64,0,False,False,0.009138360758915541,False,0.0,False,0.0435115127064804,AdaBoost
4,0,True,False,0.052979506248807116,False,0.12789159378633064,False,0.4898865465170914,AdaBoost
21,0,False,False,0.007867896546866272,False,0.0,False,5.4258660670487415e-06,AdaBoost
64,0,False,False,0.009138360758915541,False,0.0,False,0.0435115127064804,AdaBoost
66,3,False,False,0.013967096325853457,False,0.0,False,0.019433604891885874,AdaBoost
56,1,False,False,0.009927633983079607,False,0.0,False,0.13646809241017194,AdaBoost
19,0,False,False,0.007823325540451034,False,0.0,False,5.4258660670487415e-06,AdaBoost
85,1,False,False,0.011275757906677859,False,0.0,False,0.03142568513469792,AdaBoost
19,0,False,False,0.007823325540451034,False,0.0,False,5.4258660670487415e-06,AdaBoost
23,1,False,False,0.008887924168825634,False,0.0,False,0.056031707389658784,AdaBoost
33,1,False,False,0.009163407955782832,False,0.0,False,0.056031707389658784,AdaBoost
31,0,False,False,0.008107891639325649,False,0.0,False,3.903931260113935e-06,AdaBoost
21,0,False,False,0.007867896546866272,False,0.0,False,5.4258660670487415e-06,AdaBoost
12,0,False,False,0.00767616810430043,False,0.0,False,5.39653719188545e-06,AdaBoost
57,2,False,False,0.01141246291582918,False,0.0,False,0.03127905851430906,AdaBoost
96,2,False,False,0.013796608785028192,False,0.0,False,0.0079457846947891,AdaBoost
72,4,False,False,0.017971106327897966,False,0.0,False,0.019171185927624408,AdaBoost
6,0,False,False,0.007561038001333206,False,0.0,False,2.605037947215432e-06,AdaBoost
115,4,True,False,0.025896540049760258,False,0.0,False,0.02006050143289112,AdaBoost
6,0,False,False,0.007561038001333206,False,0.0,False,2.605037947215432e-06,AdaBoost
40,1,False,False,0.009375335685356027,False,0.0,False,0.08181575891489262,AdaBoost
6,0,False,False,0.007561038001333206,False,0.0,False,2.605037947215432e-06,AdaBoost
67,1,False,False,0.010374715060889614,False,0.0,False,0.04228443075099465,AdaBoost
20,0,False,False,0.007845470298453231,False,0.0,False,5.4258660670487415e-06,AdaBoost
20,0,False,False,0.007845470298453231,False,0.0,False,5.4258660670487415e-06,AdaBoost
4,1,False,False,0.05390201580549528,False,0.015789473684210527,False,0.3160474587989461,AdaBoost
13,0,False,False,0.007696348623277008,False,0.0,False,5.39653719188545e-06,AdaBoost
57,0,False,False,0.008883048525300202,False,0.042857142857142864,False,0.04977111799327137,AdaBoost
60,0,False,False,0.008989552779506041,False,0.0,False,0.037187580240461884,AdaBoost
50,0,False,False,0.00864988276674128,False,0.0,False,2.0235161998124517e-06,AdaBoost
6,0,False,False,0.007561038001333206,False,0.0,False,2.605037947215432e-06,AdaBoost
29,2,False,False,0.010355109689375551,False,0.0,False,0.05252949367659717,AdaBoost
14,0,False,False,0.007716810298192863,False,0.0,False,5.39653719188545e-06,AdaBoost
2,0,False,False,0.007490057712582511,False,0.0,False,0.005425936307017061,AdaBoost
87,1,False,False,0.011393102712704458,False,0.0,False,0.03142568513469792,AdaBoost
6,0,False,False,0.007561038001333206,False,0.0,False,2.605037947215432e-06,AdaBoost
20,0,False,False,0.007845470298453231,False,0.0,False,5.4258660670487415e-06,AdaBoost
29,1,False,False,0.009049489384986049,False,0.0,False,0.056031707389658784,AdaBoost
25,0,False,False,0.007960433906052783,False,0.0,False,5.4258660670487415e-06,AdaBoost
47,3,False,False,0.012908821703297584,False,0.0,False,0.06080961715795725,AdaBoost
11,1,False,False,0.008597183980486008,False,0.0,False,0.0559217293811685,AdaBoost
17,0,False,False,0.007779878397770814,False,0.0,False,5.4258660670487415e-06,AdaBoost
28,0,False,False,0.008032846475854309,False,0.0,False,3.903931260113935e-06,AdaBoost
15,0,False,False,0.00773755265585865,False,0.0,False,5.4258660670487415e-06,AdaBoost
18,0,False,False,0.010910372349864708,False,0.0,False,0.0002241095061810044,AdaBoost
52,1,False,False,0.012375287730279277,False,0.0,False,0.03886400903593333,AdaBoost
21,0,False,False,0.010943271355604856,False,0.0,False,0.0002241095061810044,AdaBoost
2,0,False,False,0.010801497342232829,False,0.0,False,0.017672195336043348,AdaBoost
85,2,False,False,0.01552252044808528,False,0.0,False,0.01259035466586433,AdaBoost
47,0,False,False,0.011410326579628273,False,0.0,False,0.0003143505680946689,AdaBoost
25,0,False,False,0.010993439997285276,False,0.0,False,0.0002241095061810044,AdaBoost
5,0,False,False,0.010813412823722428,False,0.0,False,5.5543106056146544e-05,AdaBoost
10,0,False,False,0.010841999894903151,False,0.0,False,0.00022358829934426635,AdaBoost
68,1,False,False,0.012953214720195014,False,0.0,False,0.00655084566969596,AdaBoost
30,3,False,False,0.015264504503823328,False,0.0,False,0.03030078234831089,AdaBoost
5,0,False,False,0.010813412823722428,False,0.0,False,5.5543106056146544e-05,AdaBoost
11,0,False,False,0.01084902094059103,False,0.0,False,0.00022358829934426635,AdaBoost
12,0,False,False,0.010856476432755464,False,0.0,False,0.00022358829934426635,AdaBoost
48,2,False,False,0.013626900078562971,False,0.0,False,0.025835983196390674,AdaBoost
108,10,False,False,0.339133690401489,False,0.0,False,0.08402096781979093,AdaBoost
75,3,False,False,0.017495263324150974,False,0.0,False,0.07205946599008738,AdaBoost
50,1,False,False,0.012317011089394104,False,0.0,False,0.03886400903593333,AdaBoost
28,3,False,False,0.01521668466430524,False,0.0,False,0.03030078234831089,AdaBoost
55,1,False,False,0.012468020482141977,False,0.1,False,0.11173020366760436,AdaBoost
57,0,False,False,0.01169269869945585,False,0.0,False,0.06802358776933423,AdaBoost
279,8,True,True,0.6848966540112437,False,0.4,True,0.6530577104422912,AdaBoost
31,0,False,False,0.01108263360642473,False,0.0,False,0.0002241095061810044,AdaBoost
2,3,False,False,0.01489103133595134,False,0.0,False,0.03922438240956512,AdaBoost
339,12,True,True,0.6930330576138136,False,0.2,True,0.550540658355957,AdaBoost
24,1,False,False,0.011778170462619685,False,0.0,False,0.03826269620086251,AdaBoost
71,0,False,False,0.012216474505725996,False,0.0,False,0.01107718559784257,AdaBoost
18,0,False,False,0.010910372349864708,False,0.0,False,0.0002241095061810044,AdaBoost
9,0,False,False,0.010835413107470084,False,0.0,False,0.00022358829934426635,AdaBoost
4,0,False,False,0.07430106604756499,False,0.12075388337153045,False,0.4921190471890246,AdaBoost
32,1,False,False,0.011904683570767243,False,0.0,False,0.03826269620086251,AdaBoost
12,0,False,False,0.010856476432755464,False,0.0,False,0.00022358829934426635,AdaBoost
1,0,False,False,0.010798405489276014,False,0.0,False,0.0012882653894354685,AdaBoost
25,4,False,False,0.018793691831897275,False,0.0,False,0.05786627206959214,AdaBoost
1,0,False,False,0.010798405489276014,False,0.0,False,0.0012882653894354685,AdaBoost
1,0,False,False,0.010798405489276014,False,0.0,False,0.0012882653894354685,AdaBoost
4,0,False,False,0.07430106604756499,False,0.12075388337153045,False,0.4921190471890246,AdaBoost
13,0,False,False,0.010864366789655286,False,0.0,False,0.0002241095061810044,AdaBoost
37,0,False,False,0.011189433246903406,False,0.0,False,0.0003143505680946689,AdaBoost
46,3,False,False,0.015779663679286723,False,0.0,False,0.042320611566854606,AdaBoost
2,0,False,False,0.010801497342232829,False,0.0,False,0.017672195336043348,AdaBoost
2,0,False,False,0.010801497342232829,False,0.0,False,0.017672195336043348,AdaBoost
90,1,False,False,0.014189927842834403,False,0.0,False,0.006813159137334378,AdaBoost
23,0,False,False,0.010967445755033093,False,0.0,False,0.0002241095061810044,AdaBoost
69,0,False,False,0.01213095301063176,False,0.0,False,0.01107718559784257,AdaBoost
6,0,False,False,0.01081825986104558,False,0.0,False,8.444653185301521e-05,AdaBoost
77,5,False,False,0.03262683649647149,False,0.0,False,0.02102853065784351,AdaBoost
291,7,False,True,0.683306879421863,False,0.3,True,0.552513588773859,RandomForest
58,1,False,False,0.012567472248126484,False,0.0,False,0.05046906050317464,AdaBoost
20,3,False,False,0.013726236953199128,False,0.0,False,0.05618233419545275,AdaBoost
39,0,False,False,0.009825582370634849,False,0.0,False,0.0011986953059495836,AdaBoost
84,1,False,False,0.012816658049535487,False,0.0,False,0.04767737403665906,AdaBoost
58,3,False,False,0.015318482527187734,False,0.0,False,0.14022927539434862,AdaBoost
75,3,False,False,0.01651268586131282,False,0.0,False,0.05453902174210022,AdaBoost
228,1,False,False,0.1978322199968245,False,0.0,False,0.05324317374318782,AdaBoost
13,1,False,False,0.010221823342673127,False,0.0,False,0.04171653459660466,AdaBoost
23,0,False,False,0.009440560490505043,False,0.0,False,0.0016575053651361465,AdaBoost
244,8,True,True,0.6987492244673484,True,0.6,True,0.7240474241096614,AdaBoost
91,1,False,False,0.01329218959546176,False,0.0,False,0.04786181039719894,AdaBoost
9,0,False,False,0.009184479209763752,False,0.0,False,0.0016189196325942616,AdaBoost
21,0,False,False,0.00939942845824527,False,0.0,False,0.0016575053651361465,AdaBoost
121,5,False,False,0.05211252738571808,False,0.0,False,0.05303582712579055,AdaBoost
34,0,False,False,0.009694260459216637,False,0.0,False,0.0011986953059495836,AdaBoost
11,0,False,False,0.009216477439656371,False,0.0,False,0.0016575053651361465,AdaBoost
37,2,False,False,0.012228019524459866,False,0.0,False,0.03652934914892187,AdaBoost
32,2,False,False,0.012069388432068442,False,0.0,False,0.03652934914892187,AdaBoost
20,0,False,False,0.009379429404079244,False,0.0,False,0.0016575053651361465,AdaBoost
12,0,False,False,0.009233057869626237,False,0.0,False,0.0016575053651361465,AdaBoost
2,0,False,False,0.009085001280144498,False,0.0,False,0.012213909790056177,AdaBoost
22,0,False,False,0.009419805303882268,False,0.0,False,0.0016575053651361465,AdaBoost
35,0,False,False,0.009719695624678669,False,0.0,False,0.0011986953059495836,AdaBoost
12,0,False,False,0.009233057869626237,False,0.0,False,0.0016575053651361465,AdaBoost
21,0,False,False,0.00939942845824527,False,0.0,False,0.0016575053651361465,AdaBoost
65,3,False,False,0.01576169257320409,False,0.0,False,0.054748475916005165,AdaBoost
30,3,False,False,0.014034746135679285,False,0.0,False,0.05618233419545275,AdaBoost
19,0,False,False,0.009359807853386156,False,0.0,False,0.0016575053651361465,AdaBoost
69,4,False,False,0.02019951808851246,False,0.0,False,0.12599314515913698,AdaBoost
14,1,False,False,0.010241314997224514,False,0.0,False,0.04171653459660466,AdaBoost
5,0,False,False,0.009125209451334748,False,0.0,False,0.0003048779461566668,AdaBoost
17,0,False,False,0.009321697416916457,False,0.0,False,0.0016575053651361465,AdaBoost
71,1,False,False,0.012090997010953996,False,0.0,False,0.04761678174361135,AdaBoost
40,1,False,False,0.010888179846135715,False,0.0,False,0.04171653459660466,AdaBoost
74,1,False,False,0.012243220634184091,False,0.0,False,0.0474332425423394,AdaBoost
128,4,False,False,0.036064398011596464,False,0.5,True,0.5048128490849401,AdaBoost
