rfc,moa,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
31,1,False,False,0.1840193985758072,False,0.0,False,0.08380642963973274,Voting,Voting,False,0.1840193985758072
10,0,False,False,0.1700563554603658,False,0.0,False,0.0051523874508591855,Voting,Voting,False,0.1700563554603658
99,3,False,False,0.3364894784423831,True,0.9,True,0.5087974460096275,Voting,Voting,False,0.3364894784423831
43,1,False,False,0.19860013994719053,False,0.0,False,0.10969824927771056,Voting,Voting,False,0.19860013994719053
37,0,False,False,0.19801188237787198,False,0.0,False,0.11879790268560568,Voting,Voting,False,0.19801188237787198
72,1,False,True,0.5767836717494425,True,0.95,True,0.5501094549600529,Voting,Voting,True,0.5767836717494425
20,0,False,False,0.1792191174642257,False,0.0,False,0.004696931774041907,Voting,Voting,False,0.1792191174642257
52,1,False,False,0.21095706835822148,False,0.0,False,0.08990776072260481,Voting,Voting,False,0.21095706835822148
67,1,False,False,0.4568202730284536,True,0.5314285714285715,False,0.4993779621666552,Voting,Voting,False,0.4568202730284536
22,0,False,False,0.29233488266510604,False,0.3761904761904761,False,0.09159020732668638,Voting,Voting,False,0.29233488266510604
4,0,False,False,0.4669597827056871,True,0.903412447319119,True,0.5109823556623552,Voting,Voting,False,0.4669597827056871
8,3,False,False,0.18005924791723493,False,0.0,False,0.04586801241957937,Voting,Voting,False,0.18005924791723493
3,0,False,False,0.1645444929597152,False,0.0,False,0.004043558016879659,Voting,Voting,False,0.1645444929597152
55,0,False,True,0.5080344874153416,True,0.8937971342383106,True,0.5110387760544792,Voting,Voting,True,0.5080344874153416
2,0,False,False,0.1638217418737317,False,0.0,False,0.00196657393484748,Voting,Voting,False,0.1638217418737317
44,1,False,False,0.19991119670970006,False,0.0,False,0.11262866923108746,Voting,Voting,False,0.19991119670970006
22,0,False,False,0.29233488266510604,False,0.3761904761904761,False,0.09159020732668638,Voting,Voting,False,0.29233488266510604
3,0,False,False,0.1645444929597152,False,0.0,False,0.004043558016879659,Voting,Voting,False,0.1645444929597152
82,0,False,False,0.2693008396268461,False,0.0,False,0.055760948656951866,Voting,Voting,False,0.2693008396268461
16,1,False,False,0.1687336533173441,False,0.0,False,0.055638551735413634,Voting,Voting,False,0.1687336533173441
13,0,False,False,0.2202701601885632,False,0.0,False,0.005255076723324665,Voting,Voting,False,0.2202701601885632
5,0,False,False,0.1660394699650346,False,0.0,False,0.0027747631511638358,Voting,Voting,False,0.1660394699650346
16,0,False,False,0.1753793916110272,False,0.0,False,0.006764178985687453,Voting,Voting,False,0.1753793916110272
2,0,False,False,0.1638217418737317,False,0.0,False,0.00196657393484748,Voting,Voting,False,0.1638217418737317
181,4,False,True,0.5816155504194983,False,0.0,False,0.07560446422249806,Voting,Voting,True,0.5816155504194983
38,0,False,False,0.1992405042829032,False,0.4166666666666666,False,0.11901984085664162,Voting,Voting,False,0.1992405042829032
37,0,False,False,0.19801188237787198,False,0.0,False,0.11879790268560568,Voting,Voting,False,0.19801188237787198
8,0,False,False,0.16840261914100954,False,0.0,False,0.005023630349243221,Voting,Voting,False,0.16840261914100954
120,0,False,False,0.3698515505835422,False,0.1,False,0.03792060498771607,Voting,Voting,False,0.3698515505835422
4,0,False,False,0.4669597827056871,True,0.903412447319119,True,0.5109823556623552,Voting,Voting,False,0.4669597827056871
56,0,False,True,0.5571479263655895,True,1.0,True,0.9532296672560264,Voting,Voting,True,0.5571479263655895
33,0,False,False,0.19323464733134985,False,0.245,True,0.5006832137155052,Voting,Voting,False,0.19323464733134985
57,10,False,False,0.4315672365861372,False,0.0,False,0.07393816496943445,Voting,Voting,False,0.4315672365861372
107,4,False,True,0.7383834948973628,True,1.0,True,0.961857125796124,Voting,Voting,True,0.7383834948973628
48,0,False,False,0.2123001040314747,False,0.4766666666666667,False,0.2461626143154143,Voting,Voting,False,0.2123001040314747
72,6,False,False,0.4226443922224257,False,0.0,False,0.09111513262297692,Voting,Voting,False,0.4226443922224257
1,0,False,False,0.16311576804391278,False,0.0,False,0.0009187437507152057,Voting,Voting,False,0.16311576804391278
443,8,False,True,0.6614706057533924,True,0.7,True,0.5321676377864872,Voting,Voting,True,0.6614706057533924
20,0,False,False,0.1792191174642257,False,0.0,False,0.004696931774041907,Voting,Voting,False,0.1792191174642257
6,0,False,False,0.1906208113093991,False,0.0,False,0.4838318108495712,Voting,Voting,False,0.1906208113093991
17,0,False,False,0.2503919694497199,False,0.08516233766233766,False,0.010719700537827438,Voting,Voting,False,0.2503919694497199
48,0,False,False,0.2123001040314747,False,0.4766666666666667,False,0.2461626143154143,Voting,Voting,False,0.2123001040314747
2,0,False,False,0.16693556123083986,False,0.0,False,0.02089549414450427,Voting,Voting,False,0.16693556123083986
39,0,False,False,0.1987952347360004,False,0.1,False,0.4940042395107758,Voting,Voting,False,0.1987952347360004
94,0,False,False,0.28171551356028063,False,0.0,False,0.15506135230750667,Voting,Voting,False,0.28171551356028063
8,0,False,False,0.17094059388623714,False,0.215479797979798,False,0.05395471649890109,Voting,Voting,False,0.17094059388623714
16,0,False,False,0.17700510306987302,False,0.14583333333333331,False,0.05222776451027767,Voting,Voting,False,0.17700510306987302
17,2,False,False,0.18336087184456884,False,0.0,False,0.1271022947051744,Voting,Voting,False,0.18336087184456884
26,0,False,False,0.18569532623362706,False,0.0,False,0.4941305892163608,Voting,Voting,False,0.18569532623362706
29,0,False,False,0.23020403510414875,False,0.0,False,0.4830417857549505,Voting,Voting,False,0.23020403510414875
31,0,False,False,0.3016032045798168,False,0.3,True,0.5029782438542653,Voting,Voting,False,0.3016032045798168
156,4,False,True,0.5267313735377811,False,0.1,False,0.10353738433320467,Voting,Voting,True,0.5267313735377811
47,0,False,False,0.207893706269974,False,0.4733333333333333,False,0.4993593273037962,Voting,Voting,False,0.207893706269974
46,0,False,False,0.20671151987027706,False,0.15666666666666665,False,0.29886356193574337,Voting,Voting,False,0.20671151987027706
5,0,False,False,0.16887813976185698,False,0.0,False,0.4845681160644856,Voting,Voting,False,0.16887813976185698
70,11,False,False,0.4753512675227641,False,0.0,False,0.23050516435487925,Voting,Voting,False,0.4753512675227641
38,0,False,False,0.19771454895477825,False,0.27,False,0.038589320256844376,Voting,Voting,False,0.19771454895477825
43,1,False,False,0.2013842362058369,False,0.0,False,0.10306043030510366,Voting,Voting,False,0.2013842362058369
2,0,False,False,0.16693556123083986,False,0.0,False,0.02089549414450427,Voting,Voting,False,0.16693556123083986
6,1,False,False,0.16787243910144553,False,0.0,False,0.1056189859702167,Voting,Voting,False,0.16787243910144553
4,0,False,False,0.4733018787809933,True,0.8913050273353933,True,0.5115702210950726,Voting,Voting,False,0.4733018787809933
70,1,False,True,0.5707378204080309,True,0.9,False,0.4564855741793046,AdaBoost,AdaBoost,False,0.4564855741793046
13,0,False,False,0.17463645621342958,False,0.0,False,0.07237239347742032,Voting,Voting,False,0.17463645621342958
2,0,False,False,0.16693556123083986,False,0.0,False,0.02089549414450427,Voting,Voting,False,0.16693556123083986
111,1,False,False,0.3199548618776982,False,0.13333333333333333,False,0.2099773628921452,Voting,Voting,False,0.3199548618776982
1,0,False,False,0.16631525726518134,False,0.0,False,0.01967869885237919,Voting,Voting,False,0.16631525726518134
73,5,False,False,0.3883225969053245,False,0.0,False,0.06651034905617534,Voting,Voting,False,0.3883225969053245
3,0,False,False,0.1675695642623638,False,0.0,False,0.03067624000606557,Voting,Voting,False,0.1675695642623638
24,2,False,False,0.1893204240986579,False,0.0,False,0.07235465804733952,Voting,Voting,False,0.1893204240986579
10,0,False,False,0.1723806605213932,False,0.21003108003108,False,0.4842414858504618,Voting,Voting,False,0.1723806605213932
24,0,False,False,0.18386063712289252,False,0.12773809523809526,True,0.6975403903612425,Voting,Voting,False,0.18386063712289252
4,0,False,False,0.4733018787809933,True,0.8913050273353933,True,0.5115702210950726,Voting,Voting,False,0.4733018787809933
1,0,False,False,0.16631525726518134,False,0.0,False,0.01967869885237919,Voting,Voting,False,0.16631525726518134
6,0,False,False,0.1695524623252949,False,0.10653307476836887,False,0.1279177187245083,Voting,Voting,False,0.1695524623252949
25,1,False,False,0.18293283942577107,False,0.0,False,0.11126310259688296,Voting,Voting,False,0.18293283942577107
2,0,False,False,0.16693556123083986,False,0.0,False,0.02089549414450427,Voting,Voting,False,0.16693556123083986
4,0,False,False,0.4733018787809933,True,0.8913050273353933,True,0.5115702210950726,Voting,Voting,False,0.4733018787809933
9,0,False,False,0.17165418610257452,False,0.0,False,0.06462290720563023,Voting,Voting,False,0.17165418610257452
21,0,False,False,0.18119884348919424,False,0.0,False,0.09157991899352373,Voting,Voting,False,0.18119884348919424
1,0,False,False,0.16631525726518134,False,0.0,False,0.01967869885237919,Voting,Voting,False,0.16631525726518134
36,8,False,False,0.4504074062788985,False,0.0,False,0.18608463583578946,Voting,Voting,False,0.4504074062788985
23,1,False,False,0.18113240664298805,False,0.0,False,0.11236730527851947,Voting,Voting,False,0.18113240664298805
4,0,False,False,0.4733018787809933,True,0.8913050273353933,True,0.5115702210950726,Voting,Voting,False,0.4733018787809933
24,0,False,False,0.18386063712289252,False,0.12773809523809526,True,0.6975403903612425,Voting,Voting,False,0.18386063712289252
26,1,False,False,0.18385166753269505,False,0.0,False,0.11210384010196617,Voting,Voting,False,0.18385166753269505
2,0,False,False,0.16693556123083986,False,0.0,False,0.02089549414450427,Voting,Voting,False,0.16693556123083986
41,3,False,False,0.2282608846562518,False,0.0,False,0.05983401056449151,Voting,Voting,False,0.2282608846562518
15,0,False,False,0.2317586927595073,False,0.0,False,0.4861456852094382,Voting,Voting,False,0.2317586927595073
76,4,False,False,0.3306798504691844,False,0.0,False,0.2309197459845433,Voting,Voting,False,0.3306798504691844
47,1,False,False,0.20604942924672384,False,0.0,False,0.10358332005363093,Voting,Voting,False,0.20604942924672384
38,1,False,False,0.19584803843770074,False,0.0,False,0.10426789368851072,Voting,Voting,False,0.19584803843770074
4,0,False,False,0.4596310420170752,True,0.9166815454892068,True,0.5119683496246046,Voting,Voting,False,0.4596310420170752
26,0,False,False,0.2534510116091121,False,0.29500000000000004,False,0.14974012656852176,Voting,Voting,False,0.2534510116091121
17,0,False,False,0.1625228233172885,False,0.12468253968253967,False,0.026009859734364097,Voting,Voting,False,0.1625228233172885
9,0,False,False,0.15665059008271834,False,0.10571789321789322,False,0.08124865007126891,Voting,Voting,False,0.15665059008271834
39,3,False,False,0.21567891549093612,False,0.0,False,0.07855173088887422,Voting,Voting,False,0.21567891549093612
187,1,False,True,0.571400260956959,False,0.0,False,0.047858470211781086,Voting,Voting,True,0.571400260956959
73,4,False,False,0.3365746363041857,False,0.0,False,0.2004403509630202,Voting,Voting,False,0.3365746363041857
10,4,False,False,0.2490027316521121,False,0.0,False,0.08083626900864095,Voting,Voting,False,0.2490027316521121
4,0,False,False,0.4596310420170752,True,0.9166815454892068,True,0.5119683496246046,Voting,Voting,False,0.4596310420170752
1,0,False,False,0.15167397400031316,False,0.0,False,0.019785839068118184,Voting,Voting,False,0.15167397400031316
44,0,False,False,0.3550081569352845,False,0.0,False,0.15709197435107486,Voting,Voting,False,0.3550081569352845
540,12,False,True,0.6640220027361362,False,0.4,False,0.2665080154058197,Voting,Voting,True,0.6640220027361362
28,1,False,False,0.17008235049280973,False,0.0,False,0.09633117429397983,Voting,Voting,False,0.17008235049280973
5,0,False,False,0.15404473432156693,False,0.0,False,0.06104191091584656,Voting,Voting,False,0.15404473432156693
69,2,False,False,0.23065171333873946,False,0.2,False,0.3921302708211451,Voting,Voting,False,0.23065171333873946
14,0,False,False,0.1602208034461,False,0.22,False,0.4887892697158985,Voting,Voting,False,0.1602208034461
41,9,False,False,0.4607322866910689,False,0.1,False,0.13481428747821608,Voting,Voting,False,0.4607322866910689
12,0,False,False,0.15875209452577607,False,0.12246753246753248,False,0.4885988483059321,Voting,Voting,False,0.15875209452577607
42,10,False,False,0.459340535426709,False,0.0,False,0.07072898607909572,Voting,Voting,False,0.459340535426709
47,1,False,False,0.18990027921412952,False,0.0,False,0.08621648645277986,Voting,Voting,False,0.18990027921412952
10,1,False,False,0.15559166523641207,False,0.0,False,0.09221829398493216,Voting,Voting,False,0.15559166523641207
10,0,False,False,0.157337356569643,False,0.0,False,0.1146421114303924,Voting,Voting,False,0.157337356569643
4,0,False,False,0.4596310420170752,True,0.9166815454892068,True,0.5119683496246046,Voting,Voting,False,0.4596310420170752
12,0,False,False,0.15875209452577607,False,0.12246753246753248,False,0.4885988483059321,Voting,Voting,False,0.15875209452577607
30,4,False,False,0.263915478903946,False,0.0,False,0.10541916147381736,Voting,Voting,False,0.263915478903946
12,0,False,False,0.15875209452577607,False,0.12246753246753248,False,0.4885988483059321,Voting,Voting,False,0.15875209452577607
53,13,False,False,0.46172045543630497,False,0.1,False,0.11845976234966595,Voting,Voting,False,0.46172045543630497
38,4,False,False,0.27322931812948603,False,0.0,False,0.09749544812048573,Voting,Voting,False,0.27322931812948603
72,9,False,False,0.4879714189755327,False,0.1,False,0.10319244632360187,Voting,Voting,False,0.4879714189755327
25,2,False,False,0.17552260256534544,False,0.0,False,0.11892339573238332,Voting,Voting,False,0.17552260256534544
65,4,False,False,0.3188533246696199,False,0.0,False,0.15226180777720416,Voting,Voting,False,0.3188533246696199
10,0,False,False,0.157337356569643,False,0.0,False,0.1146421114303924,Voting,Voting,False,0.157337356569643
9,0,False,False,0.15665059008271834,False,0.10571789321789322,False,0.08124865007126891,Voting,Voting,False,0.15665059008271834
26,1,False,False,0.1682659533407308,False,0.0,False,0.0985662171636453,Voting,Voting,False,0.1682659533407308
87,0,False,False,0.25284317829227315,False,0.0,False,0.09721449779000617,Voting,Voting,False,0.25284317829227315
1,0,False,False,0.15167397400031316,False,0.0,False,0.019785839068118184,Voting,Voting,False,0.15167397400031316
21,0,False,False,0.16577251347798766,False,0.0,False,0.4855928857832261,Voting,Voting,False,0.16577251347798766
4,0,False,False,0.4596310420170752,True,0.9166815454892068,True,0.5119683496246046,Voting,Voting,False,0.4596310420170752
30,3,False,False,0.20581078888425366,False,0.0,False,0.10439624940282756,Voting,Voting,False,0.20581078888425366
4,0,False,False,0.4596310420170752,True,0.9166815454892068,True,0.5119683496246046,Voting,Voting,False,0.4596310420170752
29,0,False,False,0.2204926738394033,False,0.2287698412698413,False,0.18700706413876825,Voting,Voting,False,0.2204926738394033
23,0,False,False,0.2785842889438647,False,0.0,False,0.0931814182562263,Voting,Voting,False,0.2785842889438647
51,0,False,False,0.3632410195802125,False,0.1,False,0.2280369857024871,Voting,Voting,False,0.3632410195802125
39,0,False,False,0.1828672438484894,False,0.0,False,0.10869692355070412,Voting,Voting,False,0.1828672438484894
17,0,False,False,0.1625228233172885,False,0.12468253968253967,False,0.026009859734364097,Voting,Voting,False,0.1625228233172885
13,0,False,False,0.15947977090693646,False,0.24952380952380954,False,0.4929357308289887,Voting,Voting,False,0.15947977090693646
34,2,False,False,0.1840939259629306,False,0.0,False,0.12909906162136725,Voting,Voting,False,0.1840939259629306
29,0,False,False,0.2204926738394033,False,0.2287698412698413,False,0.18700706413876825,Voting,Voting,False,0.2204926738394033
7,0,False,False,0.15531906659134748,False,0.3977289377289377,False,0.07678282440432324,Voting,Voting,False,0.15531906659134748
180,1,False,True,0.5568258581804462,False,0.0,False,0.03586283273291934,Voting,Voting,True,0.5568258581804462
2,0,False,False,0.14915438807834827,False,0.0,False,0.06680286555366677,Voting,Voting,False,0.14915438807834827
33,0,False,False,0.18464003074284008,False,0.0,False,0.4888580836994093,Voting,Voting,False,0.18464003074284008
13,4,False,False,0.1833398902052875,False,0.0,False,0.12555838433096675,Voting,Voting,False,0.1833398902052875
21,0,False,False,0.24348715601409865,False,0.27966422466422464,False,0.09009358637828503,Voting,Voting,False,0.24348715601409865
64,0,False,False,0.3986644863871312,False,0.0,False,0.19461963079129807,Voting,Voting,False,0.3986644863871312
4,0,True,False,0.4442938109364322,True,0.9073439763744168,True,0.5107472245397805,Voting,Voting,False,0.4442938109364322
21,0,False,False,0.24348715601409865,False,0.27966422466422464,False,0.09009358637828503,Voting,Voting,False,0.24348715601409865
64,0,False,False,0.3986644863871312,False,0.0,False,0.19461963079129807,Voting,Voting,False,0.3986644863871312
66,3,False,False,0.2316199838292629,False,0.0,False,0.05821071969843725,Voting,Voting,False,0.2316199838292629
56,1,False,False,0.2069843173209648,False,0.0,False,0.054832518168831404,Voting,Voting,False,0.2069843173209648
19,0,False,False,0.16705000490286956,False,0.06666666666666668,False,0.10167493382931628,Voting,Voting,False,0.16705000490286956
85,1,False,False,0.26084304440307793,False,0.0,False,0.2592553108384997,Voting,Voting,False,0.26084304440307793
19,0,False,False,0.16705000490286956,False,0.06666666666666668,False,0.10167493382931628,Voting,Voting,False,0.16705000490286956
23,1,False,False,0.1607255553726233,False,0.0,False,0.06692009104225609,Voting,Voting,False,0.1607255553726233
33,1,False,False,0.17320100006338768,False,0.0,False,0.14645295870093347,Voting,Voting,False,0.17320100006338768
31,0,False,False,0.18198032835277647,False,0.37857142857142856,False,0.4946283563080208,Voting,Voting,False,0.18198032835277647
21,0,False,False,0.24348715601409865,False,0.27966422466422464,False,0.09009358637828503,Voting,Voting,False,0.24348715601409865
12,0,False,False,0.15919321751193985,False,0.0,False,0.4854571808993458,Voting,Voting,False,0.15919321751193985
57,2,False,False,0.2053339831738277,False,0.0,False,0.11855973313398045,Voting,Voting,False,0.2053339831738277
96,2,False,False,0.4536751733488781,True,0.9,False,0.4890948049387554,Voting,Voting,False,0.4536751733488781
72,4,False,False,0.27545971122503604,False,0.0,False,0.1556085634380216,Voting,Voting,False,0.27545971122503604
6,0,False,False,0.18632857547456147,False,0.22163725163725165,False,0.4860811515933562,Voting,Voting,False,0.18632857547456147
115,4,True,True,0.7325857613523428,True,0.8,True,0.7830403480235089,Voting,Voting,True,0.7325857613523428
6,0,False,False,0.18632857547456147,False,0.22163725163725165,False,0.4860811515933562,Voting,Voting,False,0.18632857547456147
40,1,False,False,0.1827317992373351,False,0.0,False,0.04440989381392019,Voting,Voting,False,0.1827317992373351
6,0,False,False,0.18632857547456147,False,0.22163725163725165,False,0.4860811515933562,Voting,Voting,False,0.18632857547456147
67,1,False,False,0.3924287763042764,False,0.2,False,0.24514611663968885,Voting,Voting,False,0.3924287763042764
20,0,False,False,0.16822511647022334,False,0.0,False,0.4917944537413354,Voting,Voting,False,0.16822511647022334
20,0,False,False,0.16822511647022334,False,0.0,False,0.4917944537413354,Voting,Voting,False,0.16822511647022334
4,1,False,False,0.4341685969957032,False,0.36214007885198296,False,0.3055806348059557,Voting,Voting,False,0.4341685969957032
13,0,False,False,0.2713863775017419,False,0.0,False,0.4943214725463041,Voting,Voting,False,0.2713863775017419
57,0,False,True,0.5202663827224335,True,0.9005050505050505,False,0.4995353988826896,AdaBoost,Voting,True,0.5110526121269918
60,0,False,True,0.5585482114965031,True,1.0,True,0.8433130511098952,Voting,Voting,True,0.5585482114965031
50,0,False,True,0.5424945777937252,True,1.0,True,0.8186518348226032,Voting,Voting,True,0.5424945777937252
6,0,False,False,0.18632857547456147,False,0.22163725163725165,False,0.4860811515933562,Voting,Voting,False,0.18632857547456147
29,2,False,False,0.16442965124573328,False,0.0,False,0.06748207225697671,Voting,Voting,False,0.16442965124573328
14,0,False,False,0.2280376357320405,False,0.2725,False,0.05091812461014932,Voting,Voting,False,0.2280376357320405
2,0,False,False,0.14915438807834827,False,0.0,False,0.06680286555366677,Voting,Voting,False,0.14915438807834827
87,1,False,False,0.26513050893018114,False,0.0,False,0.12626061613506562,Voting,Voting,False,0.26513050893018114
6,0,False,False,0.18632857547456147,False,0.22163725163725165,False,0.4860811515933562,Voting,Voting,False,0.18632857547456147
20,0,False,False,0.16822511647022334,False,0.0,False,0.4917944537413354,Voting,Voting,False,0.16822511647022334
29,1,False,False,0.16804836303157833,False,0.0,False,0.0571198127162903,Voting,Voting,False,0.16804836303157833
25,0,False,False,0.17429159099205468,False,0.0,False,0.4886718070984803,Voting,Voting,False,0.17429159099205468
47,3,False,False,0.1974899900350887,False,0.0,False,0.057556463707245036,Voting,Voting,False,0.1974899900350887
11,1,False,False,0.14759434715442568,False,0.0,False,0.17441818828568892,Voting,Voting,False,0.14759434715442568
17,0,False,False,0.1647387555037226,False,0.2702886002886003,False,0.4886570178899029,Voting,Voting,False,0.1647387555037226
28,0,False,False,0.3447477424501045,False,0.0,True,0.50659857712627,Voting,Voting,False,0.3447477424501045
15,0,False,False,0.16248019908370373,False,0.0,False,0.4876837711138706,Voting,Voting,False,0.16248019908370373
18,0,False,False,0.2697188342113798,False,0.06,False,0.0565680730316657,Voting,Voting,False,0.2697188342113798
52,1,False,False,0.3051080660293882,False,0.0,False,0.06296142401059886,Voting,Voting,False,0.3051080660293882
21,0,False,False,0.3327291962786488,False,0.12148809523809526,False,0.4827740423986927,Voting,Voting,False,0.3327291962786488
2,0,False,False,0.2583085355360437,False,0.0,False,0.02336174174471557,Voting,Voting,False,0.2583085355360437
85,2,False,True,0.6907484487600056,True,1.0,True,0.9940555869204124,Voting,Voting,True,0.6907484487600056
47,0,False,False,0.2965031936213936,False,0.3666666666666665,False,0.010953080602794598,Voting,Voting,False,0.2965031936213936
