cbm,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
4,4,False,False,0.47832351884721,False,0.13912698412698415,False,0.4815838296132287,Voting,Voting,False,0.47832351884721
4,4,False,False,0.47832351884721,False,0.13912698412698415,False,0.4815838296132287,Voting,Voting,False,0.47832351884721
0,6,False,False,0.15680981975789646,False,0.0,False,0.009492503663990272,Voting,Voting,False,0.15680981975789646
0,3,False,False,0.2851585017764289,False,0.4336042934844927,False,0.4985633858581344,Voting,Voting,False,0.2851585017764289
5,5,False,True,0.5302104054776912,False,0.014285714285714284,False,0.3388894807998425,Voting,Voting,True,0.5302104054776912
0,5,True,False,0.14341618738921091,False,0.0,False,0.052715311550202495,Voting,Voting,False,0.14341618738921091
0,6,False,False,0.15680981975789646,False,0.0,False,0.009492503663990272,Voting,Voting,False,0.15680981975789646
1,2,False,False,0.152588220014236,False,0.22076648841354726,False,0.20917568781383408,Voting,Voting,False,0.152588220014236
0,1,False,False,0.11794760015210085,False,0.0,False,2.7096345461636054e-07,Voting,Voting,False,0.11794760015210085
0,1,False,False,0.11794760015210085,False,0.0,False,2.7096345461636054e-07,Voting,Voting,False,0.11794760015210085
4,4,False,False,0.47832351884721,False,0.13912698412698415,False,0.4815838296132287,Voting,Voting,False,0.47832351884721
0,1,False,False,0.11794760015210085,False,0.0,False,2.7096345461636054e-07,Voting,Voting,False,0.11794760015210085
0,1,False,False,0.11529454124229048,False,0.0,False,2.7063280250368664e-07,Voting,Voting,False,0.11529454124229048
0,2,False,False,0.18639429968647134,False,0.12561751368387525,False,0.4923174959685722,Voting,Voting,False,0.18639429968647134
0,2,False,False,0.18639429968647134,False,0.12561751368387525,False,0.4923174959685722,Voting,Voting,False,0.18639429968647134
0,1,False,False,0.11529454124229048,False,0.0,False,2.7063280250368664e-07,Voting,Voting,False,0.11529454124229048
1,7,False,True,0.5175218212925495,True,0.8342815709302384,True,0.5072935027437974,Voting,Voting,True,0.5175218212925495
0,1,False,False,0.11529454124229048,False,0.0,False,2.7063280250368664e-07,Voting,Voting,False,0.11529454124229048
0,8,False,False,0.2431035385607091,True,0.5416666666666667,False,0.058682554676796526,Voting,Voting,False,0.2431035385607091
4,4,False,False,0.4044135119478657,False,0.16460137085137086,False,0.4935058808901885,Voting,Voting,False,0.4044135119478657
4,5,False,True,0.7299445071872225,True,1.0,False,0.4250735100366276,AdaBoost,AdaBoost,False,0.4250735100366276
0,2,False,False,0.18639429968647134,False,0.12561751368387525,False,0.4923174959685722,Voting,Voting,False,0.18639429968647134
0,2,False,False,0.18639429968647134,False,0.12561751368387525,False,0.4923174959685722,Voting,Voting,False,0.18639429968647134
1,7,False,True,0.5175218212925495,True,0.8342815709302384,True,0.5072935027437974,Voting,Voting,True,0.5175218212925495
9,2,True,True,0.9567696415172148,True,0.9614589169000932,True,0.5245771035143448,Voting,Voting,True,0.9567696415172148
2,2,False,False,0.4424024445948148,True,0.8648809523809524,True,0.5068609694771237,Voting,Voting,False,0.4424024445948148
0,3,True,False,0.12844814181334568,False,0.1029573058520427,False,0.4868820632286107,Voting,Voting,False,0.12844814181334568
0,3,False,False,0.12844814181334568,False,0.1029573058520427,False,0.4868820632286107,Voting,Voting,False,0.12844814181334568
0,4,False,False,0.3079543687025077,True,0.514711319404591,False,0.4997244139743634,Voting,Voting,False,0.3079543687025077
0,0,False,False,0.11569633968880715,False,0.0,False,1.395421196123879e-07,Voting,Voting,False,0.11569633968880715
0,6,False,False,0.1868746328555073,False,0.0,False,0.09950040628034344,Voting,Voting,False,0.1868746328555073
4,2,False,True,0.5737294193659102,True,0.6200634649995264,False,0.4977152940437102,AdaBoost,Voting,True,0.5560517158026078
0,4,False,False,0.2401941794481128,False,0.4973797063502946,False,0.49847542956851704,Voting,Voting,False,0.2401941794481128
0,10,False,True,0.5732975739987832,True,0.7,True,0.7248653543178598,Voting,Voting,True,0.5732975739987832
0,2,False,False,0.2668419536670457,False,0.2303878296962098,False,0.4946974484845359,Voting,Voting,False,0.2668419536670457
0,3,False,False,0.3210390086624402,False,0.2592311673833413,False,0.4933132193643362,Voting,Voting,False,0.3210390086624402
0,16,True,False,0.3714068513071438,False,0.5,False,0.2028068002121353,Voting,Voting,False,0.3714068513071438
0,3,False,False,0.3210390086624402,False,0.2592311673833413,False,0.4933132193643362,Voting,Voting,False,0.3210390086624402
0,4,False,False,0.2401941794481128,False,0.4973797063502946,False,0.49847542956851704,Voting,Voting,False,0.2401941794481128
0,10,False,True,0.5732975739987832,True,0.7,True,0.7248653543178598,Voting,Voting,True,0.5732975739987832
0,4,False,False,0.2401941794481128,False,0.4973797063502946,False,0.49847542956851704,Voting,Voting,False,0.2401941794481128
0,0,False,False,0.14784404100608042,False,0.0,False,1.894943282643672e-07,Voting,Voting,False,0.14784404100608042
2,1,False,False,0.4476357877537355,False,0.19583333333333336,False,0.4424398101887749,Voting,Voting,False,0.4476357877537355
10,2,True,True,0.940913841690774,True,0.8354444444444444,False,0.4754545107437198,Voting,Voting,True,0.940913841690774
0,4,True,False,0.2401941794481128,False,0.4973797063502946,False,0.49847542956851704,Voting,Voting,False,0.2401941794481128
0,4,False,False,0.2401941794481128,False,0.4973797063502946,False,0.49847542956851704,Voting,Voting,False,0.2401941794481128
0,2,False,False,0.2668419536670457,False,0.2303878296962098,False,0.4946974484845359,Voting,Voting,False,0.2668419536670457
4,2,False,True,0.5737294193659102,True,0.6200634649995264,False,0.4977152940437102,AdaBoost,Voting,True,0.5560517158026078
0,4,False,False,0.3734341005805429,True,0.5896518567639257,False,0.4999468586600131,Voting,Voting,False,0.3734341005805429
0,6,False,False,0.19056152786251992,False,0.0,False,0.048349983590533295,Voting,Voting,False,0.19056152786251992
11,3,True,True,0.976155393620834,True,0.935,True,0.8337022989168572,Voting,Voting,True,0.976155393620834
0,6,False,False,0.19056152786251992,False,0.0,False,0.048349983590533295,Voting,Voting,False,0.19056152786251992
0,2,False,False,0.2490299315034291,False,0.2633353988810378,False,0.4961583820443716,Voting,Voting,False,0.2490299315034291
0,4,False,False,0.3734341005805429,True,0.5896518567639257,False,0.4999468586600131,Voting,Voting,False,0.3734341005805429
0,5,False,False,0.2497395452227287,False,0.22690476190476186,False,0.4898274199303232,Voting,Voting,False,0.2497395452227287
0,1,False,False,0.1565192493212821,False,0.0,False,2.560835725324883e-07,Voting,Voting,False,0.1565192493212821
0,4,False,False,0.3734341005805429,True,0.5896518567639257,False,0.4999468586600131,Voting,Voting,False,0.3734341005805429
0,2,False,False,0.2490299315034291,False,0.2633353988810378,False,0.4961583820443716,Voting,Voting,False,0.2490299315034291
0,0,False,False,0.15081255978794306,False,0.0,False,4.919417295722685e-08,Voting,Voting,False,0.15081255978794306
0,20,True,False,0.4742979601594148,True,0.74,True,0.5015294735043218,Voting,Voting,False,0.4742979601594148
0,0,False,False,0.15081255978794306,False,0.0,False,4.919417295722685e-08,Voting,Voting,False,0.15081255978794306
0,2,False,False,0.2490299315034291,False,0.2633353988810378,False,0.4961583820443716,Voting,Voting,False,0.2490299315034291
0,2,False,False,0.2490299315034291,False,0.2633353988810378,False,0.4961583820443716,Voting,Voting,False,0.2490299315034291
4,2,True,False,0.421191144602141,False,0.2615186202686203,False,0.4904987402383743,Voting,Voting,False,0.43787630651456755
0,4,False,False,0.3734341005805429,True,0.5896518567639257,False,0.4999468586600131,Voting,Voting,False,0.3734341005805429
0,7,False,False,0.1983408782068941,False,0.0,False,0.006802349959612726,Voting,Voting,False,0.1983408782068941
0,3,False,False,0.2662855930787764,False,0.3739786502701767,False,0.4961287884759893,Voting,Voting,False,0.2662855930787764
4,2,False,False,0.3916768868257512,False,0.16095238095238096,False,0.4981753710261668,Voting,Voting,False,0.4191603666194068
0,2,False,False,0.19402924280295744,False,0.16731987164289394,False,0.4946685311950572,Voting,Voting,False,0.19402924280295744
0,4,False,False,0.3450371803713405,False,0.4525909505564679,False,0.4996312988661351,Voting,Voting,False,0.3450371803713405
0,6,False,False,0.19967056047220644,False,0.0,False,0.1560331550822741,Voting,Voting,False,0.19967056047220644
4,2,False,False,0.3916768868257512,False,0.16095238095238096,False,0.4981753710261668,Voting,Voting,False,0.4191603666194068
0,2,False,False,0.19402924280295744,False,0.16731987164289394,False,0.4946685311950572,Voting,Voting,False,0.19402924280295744
0,2,False,False,0.19402924280295744,False,0.16731987164289394,False,0.4946685311950572,Voting,Voting,False,0.19402924280295744
1,7,False,True,0.516141891619344,True,0.8139140803694385,True,0.5044872399564737,Voting,Voting,True,0.516141891619344
0,1,False,False,0.13559571163719106,False,0.0,False,2.3791201503013234e-07,Voting,Voting,False,0.13559571163719106
4,2,False,False,0.3916768868257512,False,0.16095238095238096,False,0.4981753710261668,Voting,Voting,False,0.4191603666194068
0,0,False,False,0.13476116340574273,False,0.0,False,3.177768416550632e-08,Voting,Voting,False,0.13476116340574273
4,4,False,False,0.40746192677454784,False,0.04038461538461539,False,0.4941276445394877,Voting,Voting,False,0.40746192677454784
4,2,True,False,0.3916768868257512,False,0.16095238095238096,False,0.4981753710261668,Voting,Voting,False,0.4191603666194068
0,7,False,False,0.2257991627561273,False,0.2839285714285714,False,0.1262685624206047,Voting,Voting,False,0.2257991627561273
0,7,False,False,0.2257991627561273,False,0.2839285714285714,False,0.1262685624206047,Voting,Voting,False,0.2257991627561273
9,2,True,True,0.9479271379577594,True,0.974765517711789,True,0.5206395612772542,Voting,Voting,True,0.9479271379577594
0,5,False,False,0.24542184561466546,False,0.09083333333333334,False,0.4911137564075714,Voting,Voting,False,0.24542184561466546
9,2,True,True,0.9648495907096796,True,1.0,True,0.8465268892951564,Voting,Voting,True,0.9648495907096796
0,0,False,False,0.11366930036294835,False,0.0,False,1.9750924421904003e-07,Voting,Voting,False,0.11366930036294835
0,2,False,False,0.16184339229891614,False,0.1505433632390154,False,0.4908294635843758,Voting,Voting,False,0.16184339229891614
6,4,False,True,0.5686732097298672,False,0.04909090909090909,False,0.33556024919999433,Voting,Voting,True,0.5686732097298672
0,8,False,True,0.5091485263718468,False,0.0,False,0.1908851519934028,Voting,Voting,True,0.5091485263718468
4,13,False,True,0.6402373172875085,False,0.2,False,0.16835712797919525,Voting,Voting,True,0.6402373172875085
4,2,False,False,0.4876085450537326,True,0.5607217035837725,True,0.5014449485260406,Voting,Voting,False,0.4912098007520045
0,4,False,False,0.2959403714970971,False,0.43759083807470905,True,0.502367133520469,Voting,Voting,False,0.2959403714970971
0,1,False,False,0.10784452531430112,False,0.0,False,2.740970247116315e-07,Voting,Voting,False,0.10784452531430112
0,2,False,False,0.16184339229891614,False,0.1505433632390154,False,0.4908294635843758,Voting,Voting,False,0.16184339229891614
0,16,False,True,0.9410785607914356,True,1.0,True,0.9241280885619876,Voting,Voting,True,0.9410785607914356
0,1,False,False,0.10784452531430112,False,0.0,False,2.740970247116315e-07,Voting,Voting,False,0.10784452531430112
9,2,False,True,0.9648495907096796,True,1.0,True,0.8465268892951564,Voting,Voting,True,0.9648495907096796
9,2,True,True,0.9648495907096796,True,1.0,True,0.8465268892951564,Voting,Voting,True,0.9648495907096796
0,1,False,False,0.10784452531430112,False,0.0,False,2.740970247116315e-07,Voting,Voting,False,0.10784452531430112
1,2,False,False,0.13674346390436468,False,0.17872727272727273,False,0.205644879114294,Voting,Voting,False,0.13674346390436468
0,3,False,False,0.2252243962408628,False,0.2547774327122153,False,0.4938710064896478,Voting,Voting,False,0.2252243962408628
0,7,False,False,0.21322914770463386,False,0.1,False,0.4879392424383927,Voting,Voting,False,0.21322914770463386
0,4,False,False,0.3161369644180215,False,0.4755731436749239,True,0.501597993539846,Voting,Voting,False,0.3161369644180215
4,4,True,False,0.3610627961411286,False,0.0,False,0.05779467330794316,Voting,Voting,False,0.3610627961411286
2,2,True,False,0.30049411012585586,False,0.075,False,0.4977032590341498,Voting,Voting,False,0.30049411012585586
0,1,False,False,0.11976292314095476,False,0.0,False,2.863156726660117e-07,Voting,Voting,False,0.11976292314095476
1,7,False,False,0.4290487196054373,True,0.7205028748341442,True,0.5021914159822454,Voting,Voting,False,0.4290487196054373
4,4,False,False,0.3610627961411286,False,0.0,False,0.05779467330794316,Voting,Voting,False,0.3610627961411286
4,4,False,False,0.3610627961411286,False,0.0,False,0.05779467330794316,Voting,Voting,False,0.3610627961411286
5,3,False,False,0.4476429187455699,False,0.0,False,0.20618879654588573,Voting,Voting,False,0.4476429187455699
0,3,False,False,0.2676631378508347,False,0.3587968756389809,False,0.4939196108887591,Voting,Voting,False,0.2676631378508347
2,5,False,False,0.2362073502875257,False,0.06761904761904762,False,0.09713374892969273,Voting,Voting,False,0.2362073502875257
4,4,False,False,0.3610627961411286,False,0.0,False,0.05779467330794316,Voting,Voting,False,0.3610627961411286
0,2,False,False,0.2009783399134568,False,0.19771703238083824,False,0.4919338206522914,Voting,Voting,False,0.2009783399134568
0,6,False,False,0.2204081517019477,False,0.2194726107226108,False,0.4837040206337906,Voting,Voting,False,0.2204081517019477
1,7,True,False,0.4290487196054373,True,0.7205028748341442,True,0.5021914159822454,Voting,Voting,False,0.4290487196054373
0,5,False,False,0.3036187220013457,True,0.6105952380952381,False,0.4954537138450103,Voting,Voting,False,0.3036187220013457
4,4,False,False,0.3610627961411286,False,0.0,False,0.05779467330794316,Voting,Voting,False,0.3610627961411286
0,3,False,False,0.22710875427783125,False,0.30894562411307713,False,0.4997911216975114,Voting,Voting,False,0.22710875427783125
0,6,False,False,0.17633133813130972,False,0.0,False,0.09327797108960216,Voting,Voting,False,0.17633133813130972
0,4,True,False,0.26008817775291515,False,0.3811016424789244,False,0.4944955352187207,Voting,Voting,False,0.26008817775291515
0,2,False,False,0.1819416306159171,False,0.20869174210804006,False,0.4943165813541972,Voting,Voting,False,0.1819416306159171
0,1,False,False,0.1086880083621384,False,0.0,False,2.641932073767726e-07,Voting,Voting,False,0.1086880083621384
2,2,False,False,0.4060681165043361,True,0.7538095238095238,False,0.49666177993221,Voting,Voting,False,0.4060681165043361
9,2,True,True,0.9555246709441372,True,0.973644373983188,True,0.5282082934175275,Voting,Voting,True,0.9555246709441372
2,4,False,False,0.2445890635627277,False,0.2816474266474266,False,0.4141443955358034,Voting,Voting,False,0.2445890635627277
4,4,False,False,0.3991052875767122,False,0.2367827434003905,False,0.4911495270451954,Voting,Voting,False,0.3991052875767122
0,1,False,False,0.1086880083621384,False,0.0,False,2.641932073767726e-07,Voting,Voting,False,0.1086880083621384
0,7,False,False,0.20646767721580275,False,0.0,False,0.12841355679745065,Voting,Voting,False,0.20646767721580275
5,8,False,True,0.8994427768807042,True,0.7,False,0.42521675464741615,AdaBoost,AdaBoost,False,0.42521675464741615
4,8,False,True,0.8284843779242675,True,0.8,True,0.7577316989873317,Voting,Voting,True,0.8284843779242675
0,1,False,False,0.1086880083621384,False,0.0,False,2.641932073767726e-07,Voting,Voting,False,0.1086880083621384
0,1,False,False,0.1086880083621384,False,0.0,False,2.641932073767726e-07,Voting,Voting,False,0.1086880083621384
1,7,False,True,0.5030134087731742,True,0.8456746495789875,True,0.5060251484218501,Voting,Voting,True,0.5030134087731742
9,2,True,True,0.9555246709441372,True,0.973644373983188,True,0.5282082934175275,Voting,Voting,True,0.9555246709441372
0,3,False,False,0.2589760231689337,False,0.4422932897855499,False,0.4969547019347818,Voting,Voting,False,0.2589760231689337
0,4,False,False,0.2918449028772425,True,0.5167487470421577,True,0.5007085766650261,Voting,Voting,False,0.2918449028772425
0,3,False,False,0.2589760231689337,False,0.4422932897855499,False,0.4969547019347818,Voting,Voting,False,0.2589760231689337
1,7,True,False,0.29015493948580323,False,0.2516666666666666,False,0.4983254543419908,Voting,Voting,False,0.29015493948580323
0,2,True,False,0.10571970676482248,False,0.0,False,0.057175429823406364,Voting,Voting,False,0.10571970676482248
0,3,False,False,0.2589760231689337,False,0.4422932897855499,False,0.4969547019347818,Voting,Voting,False,0.2589760231689337
1,7,False,False,0.29015493948580323,False,0.2516666666666666,False,0.4983254543419908,Voting,Voting,False,0.29015493948580323
0,6,False,False,0.20201412101329305,False,0.2349350649350649,False,0.055402954785811774,Voting,Voting,False,0.20201412101329305
0,3,False,False,0.2589760231689337,False,0.4422932897855499,False,0.4969547019347818,Voting,Voting,False,0.2589760231689337
0,2,False,False,0.10571970676482248,False,0.0,False,0.057175429823406364,Voting,Voting,False,0.10571970676482248
4,2,False,True,0.5065604627437851,True,0.5982902574726682,False,0.4969251018758352,AdaBoost,Voting,True,0.5041516225267977
0,2,False,False,0.10571970676482248,False,0.0,False,0.057175429823406364,Voting,Voting,False,0.10571970676482248
0,3,False,False,0.2589760231689337,False,0.4422932897855499,False,0.4969547019347818,Voting,Voting,False,0.2589760231689337
1,7,True,False,0.29015493948580323,False,0.2516666666666666,False,0.4983254543419908,Voting,Voting,False,0.29015493948580323
4,3,False,True,0.6673630931576319,True,1.0,True,0.8865497395587197,Voting,Voting,True,0.6673630931576319
0,1,False,False,0.10330317285436223,False,0.0,False,9.681547097439116e-05,Voting,Voting,False,0.10330317285436223
0,13,False,True,0.8498274086234631,True,0.9,True,0.9938694667052314,Voting,Voting,True,0.8498274086234631
