cbo,rfc,loc,moa,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
3,15,17,0,1,False,False,0.08608128435688828,False,0.0,False,0.029541775379866006,Voting,Voting,False,0.08545298194564982
0,3,5,0,1,False,False,0.06229347239718275,False,0.0,False,0.004158357046632445,Voting,Voting,False,0.06179148871546595
20,145,1226,1,10,False,True,0.9761696834963072,True,0.9,True,0.666132250986039,Voting,Voting,True,0.935744769563574
40,207,2594,9,41,True,True,0.9990272277209761,True,1.0,True,0.9444038333668336,Voting,Voting,True,0.992886349199757
0,2,10,0,0,False,False,0.05902845334008972,False,0.0,False,0.008568557578375137,Voting,Voting,False,0.05856549509162298
4,6,33,0,1,False,False,0.0719901782887307,False,0.0,False,0.0658359251929742,Voting,Voting,False,0.07157772056984824
9,93,995,2,6,False,True,0.7377782727328284,False,0.5,True,0.5395351327598857,RandomForest,Voting,True,0.7359271746959092
4,12,40,0,1,False,False,0.08158779756735263,False,0.0,False,0.04085185809973277,Voting,Voting,False,0.08102760104371987
2,31,259,0,5,False,False,0.11361091246140392,False,0.0,False,0.022866675422140683,Voting,Voting,False,0.11273737932414549
8,97,981,3,11,False,True,0.8662570856390758,True,0.9,True,0.5275286013724784,Voting,Voting,True,0.8655119135084584
11,21,108,2,2,True,False,0.1321664859097293,False,0.1,False,0.142764629670839,Voting,Voting,False,0.13201886275572286
0,5,28,1,1,False,False,0.06998998208431143,False,0.0,False,0.02514309904908014,Voting,Voting,False,0.06948221602056458
5,8,32,0,1,False,False,0.07701171135116677,False,0.0,False,0.025490501060346886,Voting,Voting,False,0.07644702829349327
0,3,5,0,1,False,False,0.06229347239718275,False,0.0,False,0.004158357046632445,Voting,Voting,False,0.06179148871546595
3,0,0,0,0,False,False,0.061047735660851074,False,0.1,False,0.02636547451694036,Voting,Voting,False,0.061166478154077414
19,46,350,3,1,False,False,0.24243822965281986,False,0.1,False,0.2902333984898605,Voting,Voting,False,0.24178690742625777
2,5,11,0,1,False,False,0.06804352380094557,False,0.0,False,0.06293449629448479,Voting,Voting,False,0.06765562249570285
0,2,9,0,0,True,False,0.05906447073991336,False,0.0,False,0.003426257039312541,Voting,Voting,False,0.058587088445461635
9,36,181,0,1,False,False,0.13484544889296468,True,0.6,True,0.7182392101116777,Voting,Voting,False,0.13900397324305475
2,7,29,0,1,False,False,0.0703604245838219,False,0.0,False,0.06418470679778218,Voting,Voting,False,0.0699568625866964
2,23,167,1,2,False,False,0.4348520891411705,False,0.4,True,0.5011316435364627,Voting,Voting,False,0.4348426808337885
4,11,24,0,1,False,False,0.08059367800437496,False,0.0,False,0.01818371600405624,Voting,Voting,False,0.0799793996581962
26,98,962,0,10,False,True,0.9030049681060895,False,0.5,True,0.6463860224686161,RandomForest,Voting,True,0.900085657991118
2,4,31,0,2,False,False,0.0676466170268837,False,0.0,False,0.06046160277494084,Voting,Voting,False,0.06725519326780208
79,37,296,0,5,False,True,0.6133890769069735,False,0.1,False,0.098829621481283,Voting,Voting,True,0.609154632925546
35,12,77,0,4,False,False,0.25860442280147383,False,0.2,False,0.13919332129398132,Voting,Voting,False,0.2579543680017199
2,9,91,1,5,False,False,0.08607241558932804,False,0.0,False,0.05628898050371906,Voting,Voting,False,0.08551766760508556
2,6,21,1,1,False,False,0.07520852382475808,False,0.0,False,0.028460836932932963,Voting,Voting,False,0.07466686246612803
0,6,8,0,1,False,False,0.066496588020893,False,0.0,False,0.02375395159699361,Voting,Voting,False,0.06601379732730596
14,71,836,6,6,False,True,0.5663379492418692,True,0.7,True,0.5403181300717959,Voting,Voting,True,0.5670008730944687
3,9,59,1,2,False,False,0.08247413645892934,False,0.0,False,0.0287500199327528,Voting,Voting,False,0.0818733881362809
18,5,5,0,1,False,False,0.1020289169343562,False,0.0,False,0.03243676012318698,Voting,Voting,False,0.10127713124567522
4,25,331,0,5,False,False,0.10179951407711578,False,0.0,False,0.016571550152812836,Voting,Voting,False,0.10100603332964728
2,11,56,0,1,False,False,0.07559489753379015,False,0.2,False,0.1659667318899715,Voting,Voting,False,0.07652671632304454
2,20,92,1,2,False,False,0.09936880842890933,False,0.0,False,0.22238821350283147,Voting,Voting,False,0.09916079136356895
7,8,44,0,1,False,False,0.08018767170766096,False,0.2,False,0.4323223007898073,Voting,Voting,False,0.08181338403092146
6,32,378,0,7,False,False,0.12525907272827033,False,0.2,False,0.1838462900575411,Voting,Voting,False,0.12583069105759104
2,11,52,0,1,False,False,0.07576791306587607,False,0.1,False,0.0438803034169316,Voting,Voting,False,0.07581345307746758
5,4,79,0,0,True,False,0.06685461072334846,False,0.1,False,0.18828196204955105,Voting,Voting,False,0.06737031987136909
7,3,8,0,1,False,False,0.07357425276917752,False,0.0,False,0.015542685854771303,Voting,Voting,False,0.07301057125145016
10,210,1160,4,3,True,True,0.9956351591870424,False,0.4,False,0.4542181346222156,Voting,Voting,True,0.8934990091782865
0,2,23,0,0,True,False,0.05856254661582424,False,0.0,False,0.05916630923701365,Voting,Voting,False,0.05824243307019111
2,4,9,0,0,False,False,0.06481056430669915,False,0.0,False,0.22710505005866666,Voting,Voting,False,0.06490032627686006
0,35,343,0,6,False,False,0.11633961625339312,False,0.0,False,0.01005870154303164,Voting,Voting,False,0.11540840705774162
6,42,287,0,7,False,False,0.15430608121911235,False,0.1,False,0.1861882866882007,Voting,Voting,False,0.1540952846340323
4,35,204,2,3,False,False,0.14359553629713073,False,0.0,False,0.039958853195395626,Voting,Voting,False,0.14252183367159227
19,34,34,0,1,False,False,0.1696270874873449,False,0.0,False,0.033269152729890616,Voting,Voting,False,0.1683204608122566
4,4,4,0,1,False,False,0.07009263677541765,False,0.0,False,0.00997432792795227,Voting,Voting,False,0.06954235220838935
2,11,37,1,1,False,False,0.08290868561155365,False,0.0,False,0.01131616124780092,Voting,Voting,False,0.08225646062367765
0,2,2,0,1,False,False,0.06101895557949993,False,0.0,False,0.002992828902941452,Voting,Voting,False,0.060524274156874766
17,92,2453,2,10,False,True,0.5164436714133078,False,0.4,True,0.5082456212198769,RandomForest,Voting,True,0.515781348905011
0,8,20,0,0,False,False,0.06715240482442451,False,0.0,False,0.07359393227313776,Voting,Voting,False,0.06680113207112744
8,13,36,1,1,False,False,0.09884187343357316,False,0.2,False,0.18030329793394576,Voting,Voting,False,0.09962148243806004
1,10,12,0,1,False,False,0.07414711322841873,False,0.0,False,0.014529625707420132,Voting,Voting,False,0.07357592720100709
0,6,22,0,1,False,False,0.0659448723606365,False,0.0,False,0.07149011516443687,Voting,Voting,False,0.06559777208064344
14,69,348,2,3,False,True,0.5970697185138122,False,0.5,True,0.5836407726293199,RandomForest,Voting,True,0.5964994757036141
2,13,58,0,1,False,False,0.07884183535871557,False,0.0,False,0.06666135519692215,Voting,Voting,False,0.07837517560355287
19,143,1833,4,19,True,True,0.6456343679843329,False,0.4,False,0.17421363812855634,Voting,Voting,True,0.5753160326836083
12,25,265,1,5,False,False,0.13374321966094216,False,0.1,False,0.1378329101393939,Voting,Voting,False,0.13356905276851516
19,96,897,3,9,False,True,0.900312384454366,True,1.0,True,0.7466167045617708,Voting,Voting,True,0.9004378777268899
4,2,4,0,0,False,False,0.06524922548307467,False,0.1,False,0.019041924337683976,Voting,Voting,False,0.06531322066958144
3,3,8,0,1,False,False,0.06678897907618901,False,0.0,False,0.015533726729546076,Voting,Voting,False,0.06628119553086204
1,13,221,2,7,False,False,0.09956993490574502,False,0.1,False,0.26868537019169764,Voting,Voting,False,0.10003690074496058
0,8,20,0,0,False,False,0.06715240482442451,False,0.0,False,0.07359393227313776,Voting,Voting,False,0.06680113207112744
26,166,2361,7,11,True,True,0.6536320363871823,False,0.2,False,0.4110592977488797,Voting,Voting,True,0.5951374954246127
2,22,161,1,8,False,False,0.11667096150615425,False,0.0,False,0.19542687267637404,Voting,Voting,False,0.11624627466043423
4,37,203,0,1,False,False,0.123442965307731,False,0.0,False,0.273731151368216,Voting,Voting,False,0.12317758688862392
0,24,24,0,1,False,False,0.09681179426631592,False,0.0,False,0.013808465667929341,Voting,Voting,False,0.09605183020826367
4,10,45,0,1,False,False,0.07795745382649168,False,0.0,False,0.028519247883401575,Voting,Voting,False,0.07739329692100795
4,45,379,0,1,False,False,0.13213056149555738,False,0.4,False,0.17434276668766052,Voting,Voting,False,0.13371833919391177
0,8,31,0,1,False,False,0.0681524800406371,False,0.0,False,0.04470256563824959,Voting,Voting,False,0.06774760981518037
0,17,98,3,12,False,False,0.4687895764644588,False,0.1,False,0.3012195324965731,Voting,Voting,False,0.4664833302154356
5,12,259,0,1,False,False,0.08157027150802107,False,0.1,False,0.14400589778733994,Voting,Voting,False,0.08183888895806443
4,4,13,0,1,False,False,0.07037220944427967,False,0.0,False,0.09848774822136204,Voting,Voting,False,0.07010260425917214
4,23,166,0,1,False,False,0.09444059258892464,False,0.0,False,0.10979236477856104,Voting,Voting,False,0.09401528970994313
14,144,2014,3,31,False,True,0.644967153769553,False,0.2,False,0.3802871725260677,Voting,Voting,True,0.5906629856900273
2,34,263,0,1,False,False,0.10645783622837808,False,0.0,False,0.0058224322135108034,Voting,Voting,False,0.10564383163996807
4,67,655,1,4,False,False,0.19696914687842795,False,0.1,False,0.2526425071045371,Voting,Voting,False,0.19664567837683608
19,76,640,1,5,True,False,0.321699183920442,False,0.2,False,0.23299077624948444,Voting,Voting,False,0.3208433485175151
23,9,183,2,6,False,False,0.16941549757851693,False,0.2,False,0.32700852591973306,Voting,Voting,False,0.17001440795462705
3,15,84,0,4,False,False,0.08575836649740799,False,0.2,False,0.18850321272624126,Voting,Voting,False,0.08661699828424026
16,65,408,1,10,False,False,0.27367217212754463,True,0.6,False,0.3021065157147475,Voting,Voting,False,0.27537290416261984
12,26,142,0,1,True,False,0.45117250507995,True,0.8,True,0.5122152930132762,Voting,Voting,False,0.45307744381482495
15,89,826,5,10,True,True,0.9203991091567834,True,0.7,False,0.4321135629829503,Voting,Voting,True,0.9179197219590579
20,1,1,0,1,False,False,0.102601547936964,False,0.0,False,0.09844331427475927,Voting,Voting,False,0.10208038214249056
14,45,263,1,3,True,True,0.5057867520002068,True,0.9,True,0.5379102449098393,Voting,Voting,True,0.5078349695233537
34,174,1902,8,9,False,True,0.9936797230891636,True,1.0,True,0.5134419786396924,Voting,Voting,True,0.9619437779098648
2,18,1355,1,15,False,False,0.2744196197134436,False,0.0,False,0.05209205987694918,Voting,Voting,False,0.27242653632525915
16,46,283,0,1,False,False,0.16719151162566073,False,0.3,False,0.16902599712130054,Voting,Voting,False,0.16785604876084012
0,7,23,1,1,False,False,0.07273371122596728,False,0.0,False,0.05386326854973213,Voting,Voting,False,0.07231908870874267
9,20,169,1,5,False,False,0.11566115354855305,False,0.1,False,0.05179908796157638,Voting,Voting,False,0.11540223416047662
3,32,249,0,1,False,False,0.10559276926348392,False,0.0,False,0.029701766794765938,Voting,Voting,False,0.10485325621758375
9,13,100,0,5,False,False,0.09728843984958407,False,0.1,False,0.06674142683312294,Voting,Voting,False,0.09721524330276639
8,6,24,1,2,False,False,0.0879963764077508,False,0.1,False,0.038066086169176304,Voting,Voting,False,0.08791432265185822
66,34,40,0,1,False,True,0.5824277283916633,False,0.1,False,0.05956388189931695,Voting,Voting,True,0.5785493954237831
5,10,38,0,1,False,False,0.07925378821983156,False,0.0,False,0.07383787857601949,Voting,Voting,False,0.0788449654140769
5,5,24,0,1,False,False,0.0732498859555554,False,0.0,False,0.05150181035208768,Voting,Voting,False,0.07282453737108537
8,3,5,0,1,False,False,0.07644652623244108,False,0.0,False,0.04519381954490175,Voting,Voting,False,0.07597834431018771
12,9,65,0,1,False,False,0.4257002491311979,False,0.3,False,0.476099561430279,Voting,Voting,False,0.42521918211366455
6,23,132,4,2,False,False,0.15023038745966213,False,0.4,False,0.3068381520815013,Voting,Voting,False,0.15191465579034988
3,27,139,0,1,False,False,0.09813901772370136,False,0.0,False,0.0419950818324385,Voting,Voting,False,0.09749252916509785
2,5,11,0,1,False,False,0.06813105778414377,False,0.0,False,0.10487166755678552,Voting,Voting,False,0.06789704717038603
10,61,488,1,3,False,False,0.1959023420238797,False,0.3,False,0.2111875271755246,Voting,Voting,False,0.19646250113482966
3,1,171,0,0,False,False,0.06416528148932403,True,0.6,False,0.14551537386496846,Voting,Voting,False,0.06705623425462709
5,15,101,1,1,False,False,0.09233206889389532,False,0.0,False,0.3366519170726636,Voting,Voting,False,0.09256678868854624
1,2,4,0,0,False,False,0.06229585026634335,False,0.0,False,0.10260152701776272,Voting,Voting,False,0.06210092243311022
4,27,169,3,3,False,False,0.13266862768160526,False,0.0,False,0.13528308622345211,Voting,Voting,False,0.13201740600812736
3,4,9,0,1,False,False,0.06868561305370241,False,0.0,False,0.07756772967021376,Voting,Voting,False,0.06836981814241883
5,16,78,0,1,False,False,0.08693391018861939,False,0.3,False,0.1602106147661713,Voting,Voting,False,0.08819956227868313
3,27,237,0,6,False,False,0.10610250418459798,False,0.0,False,0.025126221265940447,Voting,Voting,False,0.1053460342122811
0,29,48,0,1,False,False,0.09493190233098152,False,0.0,False,0.023634128113015976,Voting,Voting,False,0.09425834600957107
2,6,31,0,3,False,False,0.0715518762148964,False,0.0,False,0.025348890980679568,Voting,Voting,False,0.07106558183586013
16,163,1551,2,13,False,True,0.6455029869549237,True,0.6,False,0.36676146330671816,AdaBoost,Voting,True,0.6230462215121028
0,4,22,0,1,False,False,0.0638354298299528,False,0.0,False,0.06930033216799024,Voting,Voting,False,0.06353401961757159
12,158,1383,3,18,False,True,0.9783790743144056,True,0.9,True,0.5766999850069746,Voting,Voting,True,0.9449665249022763
26,128,1066,2,22,True,True,0.639963048212428,False,0.5,False,0.4144381741727605,Voting,Voting,True,0.6133263512221765
4,27,245,1,3,False,False,0.1109066929381468,False,0.0,False,0.046470183622552334,Voting,Voting,False,0.11017329372692028
6,4,4,0,1,False,False,0.07391948208712985,False,0.0,False,0.0476126466072242,Voting,Voting,False,0.07347787661441388
5,36,349,1,8,False,False,0.13980471475088976,False,0.1,False,0.12505950032468408,Voting,Voting,False,0.13956527229630747
17,59,585,5,11,True,True,0.851752394579675,True,0.8,True,0.8872059608523587,Voting,Voting,True,0.851596045291046
0,20,223,1,5,False,False,0.09486970118454886,False,0.0,False,0.02161816171928101,Voting,Voting,False,0.09419091106670993
5,5,24,0,1,False,False,0.0732498859555554,False,0.0,False,0.05150181035208768,Voting,Voting,False,0.07282453737108537
2,4,20,0,0,False,False,0.06594290003485813,False,0.05,False,0.353457625889024,Voting,Voting,False,0.06667939549810115
2,7,17,0,0,False,False,0.06925529641548432,False,0.0,False,0.11853834821020938,Voting,Voting,False,0.06905128587099532
0,2,2,0,1,False,False,0.0617961670483038,False,0.0,False,0.13222551265042562,Voting,Voting,False,0.061689177128495545
4,9,63,0,1,False,False,0.07613259079051363,False,0.1,False,0.3086474503177412,Voting,Voting,False,0.07691069809730464
18,83,845,2,8,True,True,0.7874003500765773,True,0.6,False,0.4821940945964925,Voting,Voting,True,0.7856041603797997
3,13,106,0,6,True,False,0.08610164030801748,False,0.1,False,0.04265471415478656,Voting,Voting,False,0.08604738556562808
7,17,79,2,3,False,False,0.11160359737708883,False,0.3,False,0.31880310253288513,Voting,Voting,False,0.1131266986813325
5,52,307,1,1,False,False,0.1540692252101339,False,0.0,False,0.04161634601904949,Voting,Voting,False,0.15298532727166916
5,19,268,1,4,False,False,0.10262882473460284,False,0.0,False,0.07759706127890358,Voting,Voting,False,0.1020483078360461
3,21,152,1,2,False,False,0.09799167100552662,False,0.0,False,0.3469100504584592,Voting,Voting,False,0.0982113389635217
1,4,4,0,1,False,False,0.0654360635601832,False,0.0,False,0.07119048441284198,Voting,Voting,False,0.06512752826833168
0,35,111,1,2,False,False,0.11286629594017998,False,0.0,False,0.04458701760571823,Voting,Voting,False,0.1121122667310175
12,8,8,0,1,False,False,0.09112307524570916,False,0.0,False,0.04652426586096574,Voting,Voting,False,0.09054416973914253
40,133,3133,0,4,False,True,0.6375983587386368,False,0.5,False,0.2697573063793902,Voting,Voting,True,0.6015972287583515
2,21,304,0,7,False,False,0.09683531555012732,False,0.1,False,0.045509195439007735,Voting,Voting,False,0.09670542073502424
6,11,166,0,2,False,False,0.08356940521999474,False,0.2,False,0.3798756336402021,Voting,Voting,False,0.08498801449456274
0,2,2,0,1,False,False,0.0617961670483038,False,0.0,False,0.13222551265042562,Voting,Voting,False,0.061689177128495545
1,78,560,1,8,True,True,0.5651559576894781,False,0.4,True,0.5078657806290706,Voting,Voting,True,0.564173509170281
4,29,149,0,6,False,False,0.1115656775802716,False,0.1,False,0.18030061880981127,Voting,Voting,False,0.1117032520638576
4,23,165,0,1,False,False,0.09444153811613797,False,0.0,False,0.1138345662931976,Voting,Voting,False,0.09402769509904242
33,50,376,3,2,False,False,0.4446821731547583,True,0.8,True,0.5906443408834611,Voting,Voting,False,0.4468602394376175
3,30,368,0,15,False,False,0.14167983480040033,False,0.0,False,0.014370379171135669,Voting,Voting,False,0.14061529815776214
0,15,66,0,2,False,False,0.07748687981204673,False,0.1,False,0.09326478465082172,Voting,Voting,False,0.07764340708911821
41,210,2793,8,44,True,True,0.998712270610857,True,1.0,True,0.9286908622266741,Voting,Voting,True,0.9941150493259535
40,14,65,1,1,False,True,0.6781174377085523,True,1.0,True,0.648006858291376,Voting,Voting,True,0.679630016161298
63,511,7956,12,17,True,True,0.999998316121968,True,0.8,True,0.8221676619928867,Voting,Voting,True,0.9716366939988085
2,4,21,0,1,False,False,0.0670123642415602,False,0.0,False,0.09971096502294616,Voting,Voting,False,0.06677244073335781
0,23,78,1,1,False,False,0.09326986554677234,False,0.0,False,0.07728106791594279,Voting,Voting,False,0.09276146536992785
2,28,173,1,2,True,False,0.10627645776191308,False,0.0,False,0.052880882422271666,Voting,Voting,False,0.10559736733234432
0,1,1,0,1,False,False,0.06078282491018155,False,0.0,False,0.12041867974035055,Voting,Voting,False,0.060650245934968365
3,21,205,1,3,False,False,0.4328176244717777,False,0.0,False,0.1314864946958972,Voting,Voting,False,0.42981404440766
2,14,77,0,1,False,False,0.07860585324196279,False,0.2,False,0.4447604547543516,Voting,Voting,False,0.08024725567696692
3,59,518,14,3,False,True,0.9191595258726992,False,0.4,False,0.4802352753128234,Voting,Voting,True,0.9153369629767074
5,18,104,0,4,False,False,0.4272566820012231,False,0.1,False,0.3102878122395024,Voting,Voting,False,0.4253001768572121
19,114,811,0,5,True,True,0.5233529573380918,False,0.2,False,0.4130065445228948,Voting,Voting,True,0.4886954391313662
48,180,2215,8,4,False,True,0.6575682343843726,True,0.7,False,0.4149027473330962,AdaBoost,Voting,True,0.645401677803368
8,37,336,0,4,False,False,0.14160414846576866,False,0.0,False,0.06049806599019505,Voting,Voting,False,0.14070496227507343
2,46,490,0,20,False,False,0.2664534694687432,False,0.3,False,0.18646737178800413,Voting,Voting,False,0.26638520326800036
31,142,1303,8,8,False,True,0.9811944925650056,True,1.0,True,0.6688053593803461,Voting,Voting,True,0.9624876670399772
3,25,466,0,1,False,False,0.10090370008188926,False,0.0,False,0.13052670007211598,Voting,Voting,False,0.10051083665992445
18,14,14,0,1,False,False,0.1297767500935277,False,0.0,False,0.053854635012502115,Voting,Voting,False,0.12894815832064424
2,37,259,0,12,False,False,0.15638889421740376,False,0.0,False,0.07551301028886602,Voting,Voting,False,0.15542048956440505
2,74,772,1,6,False,False,0.2202068122251342,False,0.1,False,0.2305365840379858,Voting,Voting,False,0.2196680175694753
6,13,34,1,1,False,False,0.10648594310754872,False,0.0,False,0.08972016277675975,Voting,Voting,False,0.10593516139060155
7,60,522,1,11,False,False,0.2232260115356996,False,0.4,False,0.4298404280812144,Voting,Voting,False,0.22464729054511173
30,118,1756,0,11,False,True,0.9398200212440878,False,0.3,False,0.3535019366214999,Voting,Voting,True,0.8473246439378721
1,1,1,0,1,False,False,0.07653500959144048,False,0.0,False,0.07880069784380239,Voting,Voting,False,0.07617973739559916
1,63,223,0,2,False,False,0.17254434361494894,False,0.0,False,0.02888695420939367,Voting,Voting,False,0.17132157056552416
3,63,912,0,3,False,False,0.1718888458953135,False,0.0,False,0.18683253214076287,Voting,Voting,False,0.1711188901573738
0,21,60,0,1,False,False,0.09988365676670614,False,0.0,False,0.02631507573992176,Voting,Voting,False,0.09920301023843214
30,5,5,0,1,False,False,0.17738244377025456,False,0.0,False,0.07891853675075733,Voting,Voting,False,0.17626495422402605
0,2,4,0,1,False,False,0.07614583690633035,False,0.0,False,0.15903701246730567,Voting,Voting,False,0.07602102059456407
12,35,245,2,1,True,False,0.16070481192717453,False,0.5,False,0.2966331901390879,Voting,Voting,False,0.1626937165349249
2,10,39,0,1,False,False,0.08851367200726419,False,0.0,False,0.07535618812098549,Voting,Voting,False,0.08805805687333683
2,7,17,0,0,False,False,0.08333937821261915,False,0.25,False,0.16147476500863026,Voting,Voting,False,0.08434855521576182
13,55,724,2,11,False,True,0.6034012595019621,True,1.0,True,0.6403154867053549,Voting,Voting,True,0.6053802163867451
3,15,108,0,2,False,False,0.4306428497068045,True,0.9,True,0.5611742178963485,Voting,Voting,False,0.4332311104402966
2,9,91,1,5,False,False,0.10021468698960652,False,0.1,False,0.08887857219352159,Voting,Voting,False,0.10018152840800322
3,20,146,0,3,False,False,0.10573869340822904,False,0.0,False,0.1320793942153301,Voting,Voting,False,0.10531367321482654
3,2,2,0,1,False,False,0.08083145778377339,False,0.0,False,0.0995620618424196,Voting,Voting,False,0.08050256791917705
3,15,135,0,1,False,False,0.4279330033707685,False,0.1,False,0.32338402933783805,Voting,Voting,False,0.42608677280465074
5,5,24,0,1,False,False,0.08741567602726356,False,0.0,False,0.039119652014023135,Voting,Voting,False,0.08686561321802345
5,15,102,2,6,False,False,0.12603993719474546,False,0.2,False,0.216755612143288,Voting,Voting,False,0.126646692713528
26,113,2141,0,19,False,True,0.599673222168385,False,0.0,False,0.19221016697559973,Voting,Voting,True,0.5222158996965413
10,194,3271,3,16,True,True,0.9723742538920526,True,0.7,True,0.7634841619394602,Voting,Voting,True,0.9356445863343096
5,21,129,0,1,False,False,0.10727116300437174,False,0.0,False,0.1295657636061135,Voting,Voting,False,0.10682742764216321
2,16,103,0,1,False,False,0.0950768933318465,False,0.1,False,0.10690681357900374,Voting,Voting,False,0.09513370362871063
12,81,675,5,3,False,True,0.8124213320405009,False,0.3,False,0.24798947300649785,Voting,Voting,True,0.8083992127235781
0,2,14,0,0,False,False,0.40758331543390863,True,1.0,True,0.9262644482592248,Voting,Voting,False,0.4118537566638769
0,43,289,0,6,False,False,0.1412876813110749,False,0.0,False,0.021565044748342053,Voting,Voting,False,0.14028049197625111
51,29,401,2,7,False,True,0.5568532467633528,False,0.4,True,0.5271468212120918,RandomForest,Voting,True,0.556027740609789
2,34,115,1,1,False,False,0.12961528293632238,False,0.1,False,0.15560587368603862,Voting,Voting,False,0.1295490214595431
3,10,59,0,1,False,False,0.08969723801052297,False,0.1,False,0.4376210485842443,Voting,Voting,False,0.0907324792597371
2,28,257,1,1,False,False,0.11553653491643676,False,0.1,False,0.2323910693732369,Voting,Voting,False,0.11579445639922335
4,6,25,0,1,False,False,0.08697964796423836,False,0.0,False,0.07073043357261825,Voting,Voting,False,0.08652251574968634
1,0,0,0,0,False,False,0.07373110056346548,False,0.0,False,0.10341517758166154,Voting,Voting,False,0.07346682525934191
1,11,308,0,28,False,False,0.3953632553338084,False,0.0,False,0.31088037421640025,Voting,Voting,False,0.3932552544642231
4,2,2,0,1,False,False,0.08245720766714887,False,0.0,False,0.07917416498765814,Voting,Voting,False,0.08205821412615244
5,44,434,0,28,False,False,0.4839612122399622,False,0.1,False,0.06365457988702859,Voting,Voting,False,0.4809548550015325
8,121,398,2,1,False,True,0.7993641329402635,False,0.4,False,0.4521787341579758,Voting,Voting,True,0.7428511307194925
0,2,2,0,1,False,False,0.07619299126217657,False,0.0,False,0.1553115163767958,Voting,Voting,False,0.0760572546071983
4,5,19,0,0,False,False,0.08402224739790531,False,0.15,False,0.3461066075185253,Voting,Voting,False,0.085077201881244
20,133,1008,2,4,False,True,0.6142050834655772,False,0.4,True,0.5884153749999761,RandomForest,Voting,True,0.594321320320739
19,44,410,0,1,False,False,0.17741571319786742,True,0.6,False,0.47176420124135704,Voting,Voting,False,0.1802474399446927
4,20,93,0,1,False,False,0.10484129866730962,False,0.1,False,0.20417554477929176,Voting,Voting,False,0.10510008528829204
0,1,1,0,1,False,False,0.07504355820634205,False,0.0,False,0.14374025934731027,Voting,Voting,False,0.07488370216890462
9,13,105,0,2,False,False,0.1059996461180514,False,0.1,False,0.3564630185055301,Voting,Voting,False,0.10668149100138995
3,10,43,0,1,False,False,0.09011210335476452,False,0.0,False,0.10785317299878076,Voting,Voting,False,0.0897365482433829
6,19,87,0,1,False,False,0.107370532996481,False,0.1,False,0.11851616718593685,Voting,Voting,False,0.10736730448758304
4,19,57,0,1,False,False,0.10435619711083527,False,0.0,False,0.1470879751297062,Voting,Voting,False,0.10398418798843682
22,41,378,1,5,False,True,0.5445013684855811,True,0.6,True,0.5931131718486012,Voting,Voting,True,0.5449014900051096
2,7,33,4,1,False,False,0.12298374935784195,False,0.0,False,0.03625160561397165,Voting,Voting,False,0.12215660835782227
8,19,149,1,4,False,False,0.12366845220563305,False,0.4,False,0.09544513670656156,Voting,Voting,False,0.12489433858793421
0,4,6,0,1,False,False,0.07849137232388315,False,0.0,False,0.04137507085146474,Voting,Voting,False,0.07801518539946285
