dit,noc,cbo,lcom,ca,npm,cam,ic,cbm,amc,avg_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
3,0,3,6,0,8,0.4166666670000001,1,2,7.888888888999999,0.8889,True,False,0.05119944022251683,False,0.1,False,0.3187243438458145,AdaBoost,AdaBoost,False,0.3181026805660221
1,2,8,3,2,2,0.533333333,0,0,31.0,1.6667,False,False,0.08075408435672675,False,0.2,False,0.4499008708789015,AdaBoost,AdaBoost,False,0.2784597538949122
4,0,6,5,1,8,0.25,2,2,15.4,1.1,True,False,0.0641478293603736,False,0.1,False,0.3584032622324376,AdaBoost,AdaBoost,False,0.35835100580076523
2,0,7,26,0,1,0.390625,1,1,50.75,3.625,False,False,0.28908734297927197,False,0.0,False,0.3037152623158709,AdaBoost,Voting,False,0.28908769587221406
1,0,17,6,11,4,0.45,0,0,12.25,2.0,False,False,0.0935462804845934,True,0.8,False,0.4830413487134597,AdaBoost,AdaBoost,False,0.3507418384555325
1,0,3,1,3,2,0.666666667,0,0,7.5,1.0,False,False,0.04860754466963641,False,0.0,False,0.4090481037282344,AdaBoost,AdaBoost,False,0.3889860811101375
1,0,6,61,2,14,0.297619048,0,0,4.428571429,0.9286,False,False,0.07971328628680548,False,0.0,False,0.208006535358204,AdaBoost,AdaBoost,False,0.19341228779978728
1,0,8,62,2,11,0.229166667,0,0,10.1875,1.3125,False,False,0.08827311902240341,False,0.5,False,0.4909689342419757,AdaBoost,AdaBoost,False,0.43211786890887827
4,17,66,6,66,4,0.666666667,0,0,4.0,0.0,False,True,0.5812176284658599,False,0.3,False,0.2344811001849057,AdaBoost,AdaBoost,False,0.2344811001849057
1,0,4,1,2,6,0.5,0,0,7.0,1.1667,False,False,0.06364153559050455,False,0.3,False,0.4657365037757994,AdaBoost,AdaBoost,False,0.39257024445346766
1,0,3,3,1,3,0.666666667,0,0,41.33333333,4.6667,False,True,0.5007143765103182,False,0.4,False,0.337806368602112,AdaBoost,Voting,True,0.5007143755989053
2,0,11,25,3,8,0.25,0,0,5.3636363639999995,0.7273,True,False,0.4086106496549641,False,0.4,False,0.3251107661682057,AdaBoost,AdaBoost,False,0.3345792690163133
1,0,2,1,1,2,1.0,0,0,0.0,1.0,False,False,0.03415058633977722,False,0.05,False,0.1369368219702708,AdaBoost,AdaBoost,False,0.1341524917898014
3,0,2,1,1,3,0.666666667,0,0,3.666666667,0.6667,True,False,0.22702014443406204,False,0.33333333333333337,False,0.4983962780303854,AdaBoost,AdaBoost,False,0.48833157639426156
2,0,6,3,2,3,0.5555555560000001,0,0,2.333333333,0.6667,True,False,0.05306685729068802,False,0.1,False,0.340819086826956,AdaBoost,AdaBoost,False,0.31981885686264644
1,0,6,10,3,4,0.45,0,0,11.0,1.6,False,False,0.408398357167977,False,0.2,False,0.38473205002638217,AdaBoost,AdaBoost,False,0.3886918292861669
1,0,17,528,11,33,0.387205387,0,0,0.0,1.0,True,False,0.2788951043935,False,0.2,False,0.3893998818948859,AdaBoost,Voting,False,0.33311613108340665
1,0,5,3,2,3,0.7777777779999999,0,0,0.0,1.0,False,False,0.04190602313676186,False,0.13333333333333333,False,0.1081419138156211,AdaBoost,AdaBoost,False,0.10451452521061164
1,0,32,0,3,3,0.4166666670000001,0,0,27.42857143,0.7143,False,False,0.037892184482668304,False,0.2,False,0.35015145743630355,AdaBoost,AdaBoost,False,0.3341725192387704
2,0,13,0,1,3,0.37142857100000004,1,1,35.25,0.875,True,False,0.042960522014685455,False,0.0,False,0.0919559653264925,AdaBoost,AdaBoost,False,0.08482839559044061
1,0,5,3,0,3,0.533333333,0,0,5.333333333,0.6667,False,False,0.04351801084038908,False,0.0,False,0.14227478496880938,AdaBoost,AdaBoost,False,0.13679637762568694
3,0,14,7,1,5,0.25,0,0,36.63636364,1.8182,False,False,0.11681231376063887,False,0.1,False,0.4140915190649136,AdaBoost,Voting,False,0.22270141738118576
4,0,5,1,2,1,0.666666667,1,1,11.0,0.5,True,False,0.04429558923047716,False,0.0,False,0.27363671295522063,AdaBoost,AdaBoost,False,0.2701526663236379
1,0,9,0,4,1,1.0,0,0,0.0,1.0,False,False,0.032044945850320555,False,0.0,False,0.06834486384023575,AdaBoost,AdaBoost,False,0.06651099237962249
1,0,4,0,1,4,0.583333333,0,0,8.5,0.75,True,False,0.04653129320971292,False,0.2,False,0.2211756893450332,AdaBoost,AdaBoost,False,0.21163600394912027
3,13,22,30,15,10,0.226190476,1,3,8.333333332999999,0.8333,False,True,0.8164509644273613,False,0.4,True,0.5352001105874407,RandomForest,AdaBoost,True,0.6337790700682868
3,0,21,59,9,13,0.26153846199999997,1,3,13.64285714,1.1429,False,False,0.3908215138745383,False,0.2,False,0.4255496633587417,AdaBoost,AdaBoost,False,0.4255451777937781
4,8,13,0,11,3,0.625,0,0,8.25,0.5,True,False,0.469740722338402,False,0.2,False,0.2813298392683524,AdaBoost,Voting,False,0.40409254597363886
4,0,8,3,0,1,0.666666667,2,2,15.33333333,0.6667,False,False,0.02912745586824175,False,0.0,False,0.1370225264169858,AdaBoost,AdaBoost,False,0.1370113218139616
1,0,7,0,7,1,1.0,0,0,0.0,1.0,False,False,0.03606641422283618,False,0.3,False,0.2080118120044452,AdaBoost,AdaBoost,False,0.19976383702500516
1,1,3,0,1,1,0.75,1,1,20.0,1.0,False,False,0.3652476107446581,False,0.1,False,0.3288504828408137,AdaBoost,AdaBoost,False,0.3297162080940759
0,0,21,9,2,3,0.457142857,0,0,50.33333333,1.6667,False,False,0.05074673173366275,False,0.2,False,0.15817310958326855,AdaBoost,Voting,False,0.06501335981164634
1,0,2,0,1,1,1.0,0,0,6.0,0.0,False,False,0.021798793891548842,False,0.1,False,0.15824811043878328,AdaBoost,AdaBoost,False,0.15014826259434785
2,0,8,15,2,7,0.35714285700000004,1,20,5.0,0.8571,False,False,0.0007622564531928632,False,0.0,False,0.059670517705712287,AdaBoost,AdaBoost,False,0.059670517705712287
1,0,9,0,2,2,0.666666667,0,0,18.66666667,0.3333,False,False,0.3665682542034112,False,0.2,False,0.44271757915278265,AdaBoost,AdaBoost,False,0.4335543848728483
1,1,15,45,4,12,0.35,0,0,9.933333333,1.2,False,False,0.08213074816364935,False,0.4,False,0.4116886205318027,AdaBoost,AdaBoost,False,0.35881308536551426
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.033436452553231,False,0.0,False,0.07658055220697335,AdaBoost,AdaBoost,False,0.07571664787452373
3,0,9,4,2,2,0.3,0,0,5.6,0.6,False,False,0.0715368477199543,False,0.2,False,0.288598393385333,AdaBoost,AdaBoost,False,0.27054031979247584
1,0,7,6,1,4,0.625,0,0,8.75,0.75,False,False,0.042644883939742965,False,0.4,False,0.25672691171249623,AdaBoost,AdaBoost,False,0.24344559674974256
3,0,10,8,0,3,0.4,1,3,11.2,0.8,False,False,0.031839425626202955,False,0.1,False,0.07485543040106436,AdaBoost,AdaBoost,False,0.07485224745331796
1,0,6,3,2,2,0.333333333,0,0,9.333333332999999,0.6667,False,False,0.052777633878695024,False,0.3,False,0.28673578791569354,AdaBoost,AdaBoost,False,0.26704646109625024
4,0,11,73,3,13,0.257142857,1,16,15.57142857,1.5,False,False,0.3385393811710221,False,0.1,False,0.38996696905911454,AdaBoost,AdaBoost,False,0.38996696905911454
2,6,26,105,12,22,0.113756614,1,3,8.703703704,1.0741,True,False,0.2484347289644503,False,0.3,False,0.3425945756927134,AdaBoost,AdaBoost,False,0.3424998667454181
2,2,7,15,2,4,0.28571428600000004,0,0,5.1428571430000005,1.0,False,False,0.09059916054986426,False,0.3,False,0.23614784877841705,AdaBoost,AdaBoost,False,0.21987338634681688
3,0,8,0,2,2,0.4,0,0,12.66666667,1.0,False,False,0.41230984464567694,False,0.5,True,0.5140381287415521,AdaBoost,RandomForest,False,0.5000008318873912
3,0,1,0,0,3,0.625,2,2,4.0,0.75,False,False,0.3633728522211966,False,0.1,False,0.194541076352946,AdaBoost,AdaBoost,False,0.19455491841634534
1,0,8,1011,5,48,0.1825,0,0,13.06,1.5,False,True,0.5095004732403506,False,0.4,False,0.4632784590230749,AdaBoost,Voting,True,0.5082292097769602
1,0,14,0,13,1,1.0,0,0,0.0,1.0,True,False,0.03788421008131567,False,0.1,False,0.2108221199406748,AdaBoost,AdaBoost,False,0.2054697353474846
1,0,4,1,1,3,0.5,0,0,14.33333333,1.0,False,False,0.05459064926031879,False,0.2,False,0.3910672140129479,AdaBoost,AdaBoost,False,0.3650346360287201
4,0,5,15,1,5,0.444444444,0,0,6.0,0.5,False,False,0.08095789573198058,False,0.0,False,0.17123056572357734,AdaBoost,AdaBoost,False,0.16713497281542475
2,0,1,3,0,3,0.666666667,1,2,3.0,0.3333,False,False,0.023681360780541408,False,0.0,False,0.10171435921304482,AdaBoost,AdaBoost,False,0.1015276775209732
1,0,7,0,5,1,1.0,0,0,0.0,1.0,False,False,0.034106169474294235,False,0.0,False,0.06809077774232376,AdaBoost,AdaBoost,False,0.06644744395551504
1,0,20,178,15,12,0.276315789,0,0,42.95,2.85,False,True,0.5683356176413571,True,0.9,True,0.6187182846712933,AdaBoost,Voting,True,0.5686420393756324
1,0,6,1,2,1,0.5,0,0,9.5,0.5,False,False,0.04165286981255028,False,0.4,False,0.2409148021349641,AdaBoost,AdaBoost,False,0.22414659007214865
5,0,4,0,2,2,0.666666667,0,0,11.0,0.5,True,False,0.07879592280951815,False,0.0,False,0.13343311068575794,AdaBoost,AdaBoost,False,0.13221143628575555
1,0,38,1,37,2,0.875,0,0,0.0,1.0,False,False,0.4168801811698666,True,0.8,True,0.6661727072024636,Voting,AdaBoost,True,0.6661726898298133
1,0,4,0,1,4,0.5,0,0,15.25,1.0,False,False,0.056104504303682405,False,0.3,False,0.36247996276854255,AdaBoost,AdaBoost,False,0.33850535044437224
1,0,6,6,5,4,0.5625,0,0,0.0,1.0,False,False,0.05528603558426296,False,0.1,False,0.26924823836895906,AdaBoost,AdaBoost,False,0.25047361005475743
1,0,4,1,2,2,0.75,0,0,3.0,0.5,False,False,0.03469462007680075,False,0.0,False,0.02125483713539604,AdaBoost,AdaBoost,False,0.022011745553372503
5,1,9,1,2,1,0.666666667,1,1,12.0,0.5,False,False,0.05496229997712828,False,0.2,False,0.34482642005906705,AdaBoost,AdaBoost,False,0.34149660469784454
2,1,15,142,1,12,0.2,1,2,12.57142857,1.0,False,False,0.05411000075425077,False,0.2,True,0.5340475012323649,AdaBoost,AdaBoost,True,0.530538172770663
3,0,7,1,0,1,0.666666667,1,1,8.5,0.5,False,False,0.03325929462935393,False,0.3,False,0.2667445131492581,AdaBoost,AdaBoost,False,0.26233331995978243
1,0,4,1,1,2,1.0,0,0,3.5,0.5,False,False,0.026742759622553014,False,0.0,False,0.03906360373450258,AdaBoost,AdaBoost,False,0.03865531255469237
1,0,7,22,3,4,0.35416666700000005,0,0,11.125,0.875,False,False,0.059810171880898565,False,0.0,False,0.3835290186660634,AdaBoost,RandomForest,False,0.024969604536514308
3,0,10,0,1,2,0.5,1,1,44.0,1.0,False,False,0.050583922731154016,False,0.1,False,0.28331931556657897,AdaBoost,AdaBoost,False,0.21624237519820397
2,0,7,0,2,4,0.45,1,1,6.25,0.5,False,False,0.3713556706230549,True,0.6,False,0.3932925430409366,AdaBoost,AdaBoost,False,0.39253788939658746
2,0,4,7,0,4,0.375,1,1,10.5,1.0,False,False,0.05008120057539305,False,0.1,False,0.23294974048725425,AdaBoost,AdaBoost,False,0.2287378543364942
1,2,7,21,2,3,0.666666667,0,0,18.0,1.8571,False,False,0.0802711841079044,False,0.3,False,0.3598385809981441,AdaBoost,AdaBoost,False,0.27159640980134164
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.033436452553231,False,0.0,False,0.07658055220697335,AdaBoost,AdaBoost,False,0.07571664787452373
1,0,10,1,1,2,0.666666667,0,0,45.33333333,2.0,False,False,0.06586869129134593,False,0.3,False,0.40575146250559263,AdaBoost,Voting,False,0.10317116365295717
3,0,5,0,1,4,0.533333333,1,1,5.6,0.6,True,False,0.044810261606335305,False,0.2,False,0.43604578712597775,AdaBoost,AdaBoost,False,0.4280764471274418
1,1,11,112,7,14,0.4875,0,0,16.0625,0.875,True,False,0.411383718014421,False,0.3,False,0.4746448245062681,AdaBoost,AdaBoost,False,0.46398229588408907
1,0,0,0,0,0,1.0,0,0,3.0,0.0,False,False,0.0211929133220562,False,0.0,False,0.08989008545766458,AdaBoost,AdaBoost,False,0.08676918368005213
1,0,16,0,15,1,1.0,0,0,0.0,1.0,False,False,0.03874269221959969,False,0.0,False,0.21394091988194802,AdaBoost,AdaBoost,False,0.21032845666640682
3,0,14,235,4,23,0.18803418800000002,1,3,10.46153846,1.1923,False,False,0.07551844683484148,False,0.1,False,0.3525982415462047,AdaBoost,AdaBoost,False,0.3524791107805146
2,0,1,3,0,3,0.666666667,1,2,3.0,0.3333,False,False,0.023681360780541408,False,0.0,False,0.10171435921304482,AdaBoost,AdaBoost,False,0.1015276775209732
3,0,16,7,2,3,0.4,1,1,16.5,1.0,False,False,0.38396021853361656,False,0.1,False,0.3637708197484364,AdaBoost,RandomForest,False,0.10000318354059182
4,0,7,13,1,10,0.375,1,1,7.0,0.8,False,False,0.07486802304232489,False,0.0,False,0.10966865541240063,AdaBoost,AdaBoost,False,0.10900411369584284
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.05244540653357449,False,0.0,False,0.046081260977028214,AdaBoost,AdaBoost,False,0.04678783128876336
5,3,12,0,3,8,0.296296296,0,0,20.77777778,1.1111,False,False,0.4963724879786735,False,0.5,True,0.5070468791166021,AdaBoost,AdaBoost,True,0.5059423988402735
3,4,11,10,4,1,0.44,0,0,5.6,0.2,True,False,0.09604760503568947,False,0.0,False,0.1639490176791484,AdaBoost,AdaBoost,False,0.14438314466500857
1,0,3,97,0,17,0.17222222199999998,0,0,7.833333333,0.8333,False,False,0.0912066692910991,False,0.2,False,0.356719671955109,AdaBoost,AdaBoost,False,0.33126664583287035
3,0,7,15,1,2,0.4166666670000001,0,0,22.0,1.0,False,False,0.0781896086772682,False,0.1,False,0.4673131676939161,AdaBoost,AdaBoost,False,0.4259611055490395
2,0,2,9,1,6,0.5,0,0,5.666666667,0.8333,False,False,0.06540638201793171,False,0.0,False,0.15958503487622772,AdaBoost,AdaBoost,False,0.12158540725359424
0,0,5,1,1,2,0.75,0,0,28.0,0.5,False,False,0.024216257712875718,False,0.0,False,0.10850522791041953,AdaBoost,AdaBoost,False,0.10287792184726412
1,2,9,9,4,10,0.28571428600000004,0,0,7.3,1.2,False,False,0.4248672881363211,False,0.2,False,0.3472680876009088,AdaBoost,AdaBoost,False,0.3489091878857678
3,0,12,3,0,1,0.666666667,1,3,21.33333333,0.6667,False,False,0.023089652053662004,False,0.0,False,0.19684439429227865,AdaBoost,AdaBoost,False,0.1968300296526172
1,0,4,0,1,6,0.333333333,0,0,6.166666667,0.8333,False,False,0.3944111509968757,True,0.6,True,0.6382410329839941,Voting,AdaBoost,True,0.6277950865702773
3,0,2,1,1,3,0.666666667,0,0,3.666666667,0.6667,False,False,0.3943142806750364,True,0.8,True,0.8945950916694738,Voting,AdaBoost,True,0.8831507958962034
1,0,7,36,4,9,0.311111111,0,0,0.0,1.0,False,False,0.07285909084896093,False,0.2,False,0.27600262226086714,AdaBoost,AdaBoost,False,0.26189159176204463
1,0,38,6646,14,113,0.081822203,0,0,9.883333333,1.5417,False,True,0.9958480242213176,True,0.6,True,0.728364564392547,AdaBoost,Voting,True,0.9958386482597654
3,0,4,35,1,10,0.590909091,2,5,4.545454545,0.8182,False,False,0.023650775299662308,False,0.0,False,0.10047550655423156,AdaBoost,AdaBoost,False,0.10047526308058516
2,0,8,144,2,20,0.20625,0,0,6.05,0.95,False,False,0.10203209148797776,False,0.3,False,0.3208403288533701,AdaBoost,AdaBoost,False,0.29268405678735754
2,0,8,99,3,15,0.253333333,1,20,4.733333333,0.9333,False,False,0.002460972165154019,False,0.1,False,0.1286688477314014,AdaBoost,AdaBoost,False,0.1286688477314014
3,0,6,8,1,4,0.4,1,1,6.0,0.8,False,False,0.05796068472125945,False,0.0,False,0.17005919474939662,AdaBoost,RandomForest,False,0.018043977967590025
1,0,6,4,1,4,0.5,0,0,4.25,0.75,False,False,0.04730957079855822,False,0.0,False,0.1254462341857839,AdaBoost,AdaBoost,False,0.12226505788085595
2,0,3,4,2,2,0.444444444,1,1,24.5,0.5,False,False,0.0405174560106913,False,0.0,False,0.15667063022004082,AdaBoost,AdaBoost,False,0.15300693871460275
2,0,73,41,72,8,0.37037037,1,1,23.9,1.8,False,True,0.7993812666469715,True,0.6,True,0.5169883108702379,AdaBoost,AdaBoost,True,0.5169883108702379
1,0,18,314,3,27,0.144827586,0,0,5.620689655,0.9655,False,False,0.17714822051370546,False,0.4,False,0.42167125351938667,AdaBoost,AdaBoost,False,0.34874594001284215
0,1,7,4,5,4,0.5,0,0,4.75,0.5,False,False,0.0425280001168707,False,0.0,False,0.1872718923929912,AdaBoost,AdaBoost,False,0.1796388660111779
2,1,24,1296,9,44,0.240566038,1,1,10.49056604,1.2642,True,True,0.8234345670164377,True,0.6,True,0.613438691619785,AdaBoost,Voting,True,0.7775114187024766
2,2,6,0,2,4,0.666666667,1,1,5.166666667,0.8333,False,False,0.04642232697450702,False,0.2,False,0.1605054009123404,AdaBoost,AdaBoost,False,0.15843288579446532
3,0,4,8,1,4,0.36,1,2,6.0,0.6,False,False,0.04928213581414685,False,0.1,False,0.24030837225544585,AdaBoost,AdaBoost,False,0.2384517355088315
1,7,11,24,7,5,0.444444444,0,0,12.66666667,1.0,False,False,0.4423654249886989,True,0.8,False,0.36854888834670174,AdaBoost,RandomForest,True,0.7799683997081739
5,0,4,0,1,3,0.5555555560000001,0,0,9.666666667000001,0.6667,True,False,0.09169726703381488,False,0.0,False,0.16721436125347472,AdaBoost,AdaBoost,False,0.16630286001717093
1,0,6,3,4,2,0.833333333,0,0,6.666666667,1.0,False,False,0.039367654463057206,False,0.2,False,0.1898073931240863,AdaBoost,AdaBoost,False,0.18438278041834794
1,2,10,49,4,9,0.25974026,0,0,9.636363636,1.0,False,False,0.08585890348136972,False,0.3,False,0.3647946798764886,AdaBoost,AdaBoost,False,0.33814407892975484
3,0,4,1,0,1,0.75,1,1,3.5,0.5,True,False,0.368153829713712,True,0.9,True,0.8801933463695825,AdaBoost,AdaBoost,True,0.8750128370944265
3,0,9,0,1,4,0.4375,0,0,19.4,0.6,True,False,0.0627013668803194,False,0.3,False,0.3621096186834875,AdaBoost,AdaBoost,False,0.34468885686412426
1,0,2,3,1,0,0.5,0,0,20.0,0.6667,False,False,0.04548250997927896,False,0.0,False,0.2136299869483617,AdaBoost,AdaBoost,False,0.20605527191247347
1,0,9,1,8,2,0.75,0,0,0.0,1.0,False,False,0.04647234463856004,False,0.1,False,0.10350983504136024,AdaBoost,AdaBoost,False,0.10063589342220519
3,0,8,0,3,5,0.47619047600000003,1,1,4.714285714,0.7143,True,False,0.05317733377918362,False,0.2,False,0.33812094680016713,AdaBoost,AdaBoost,False,0.3070011879511638
1,0,7,0,5,1,1.0,0,0,0.0,1.0,False,False,0.033478301721842935,False,0.0,False,0.03526037624393729,AdaBoost,AdaBoost,False,0.0351994248608026
1,0,16,190,3,20,0.225,0,0,0.0,1.0,False,False,0.0808281030741831,False,0.5,False,0.4738394592367066,AdaBoost,AdaBoost,False,0.4098615593281022
1,0,2,0,1,1,1.0,0,0,6.0,0.0,False,False,0.020472845703609164,False,0.1,False,0.14990514749754194,AdaBoost,AdaBoost,False,0.14465583388265543
1,0,11,11,4,7,0.4,0,0,8.0,0.5714,False,False,0.3824280699972149,False,0.3,False,0.4433625036884866,AdaBoost,AdaBoost,False,0.4391495974893944
2,27,32,0,27,6,0.34375,1,1,4.75,0.875,False,True,0.9549115387029868,True,0.8,True,0.5370994217056715,AdaBoost,Voting,True,0.9330818093710584
1,0,20,66,7,11,0.333333333,0,0,5.166666667,0.9167,True,False,0.059913718952199185,False,0.0,False,0.1713601737785688,AdaBoost,AdaBoost,False,0.1630995781709557
1,0,8,6,5,4,0.75,0,0,0.0,1.0,False,False,0.04435974032661647,False,0.2,False,0.4143399378606051,AdaBoost,AdaBoost,False,0.3965069138379988
1,1,8,112,2,12,0.26666666699999997,0,0,8.125,1.25,True,False,0.08924870335480918,False,0.5,False,0.4586192938728913,AdaBoost,AdaBoost,False,0.4245360481372277
1,0,7,2,1,4,0.4375,0,0,12.2,1.4,False,False,0.39659037917090734,False,0.1,False,0.4078395113800932,AdaBoost,AdaBoost,False,0.4069340968141061
3,0,32,245,19,24,0.16923076899999998,1,6,11.51851852,1.0741,False,False,0.3838698031753149,False,0.3,False,0.3251179817968196,AdaBoost,AdaBoost,False,0.32511798179682044
1,0,11,21,0,9,0.21111111100000002,0,0,8.3,0.9,False,False,0.3954982997697984,False,0.5,False,0.4635321963174685,AdaBoost,AdaBoost,False,0.46144549586511197
2,0,24,641,4,37,0.155263158,1,1,10.25641026,0.9744,False,False,0.4254341581701087,False,0.1,False,0.3546474715896729,AdaBoost,AdaBoost,False,0.38551630041195195
0,2,11,21,2,1,0.6,0,0,22.14285714,2.4286,False,False,0.0797747589875097,False,0.2,False,0.05809187323065591,AdaBoost,Voting,False,0.07274198834037171
1,1,15,81,7,18,0.31578947399999996,0,0,23.78947368,2.1053,True,False,0.4574037489616016,True,0.7,True,0.5560402853094865,AdaBoost,Voting,False,0.4891288839196186
2,0,14,102,4,16,0.1953125,0,0,7.375,0.9375,False,False,0.0903574779416653,False,0.0,False,0.2235862624392249,AdaBoost,AdaBoost,False,0.20841514124496602
2,0,3,1,2,1,1.0,0,0,13.5,0.5,False,False,0.36469357565388394,False,0.2,False,0.3198362657553856,AdaBoost,AdaBoost,False,0.32100747666920076
2,0,5,4,4,2,0.444444444,1,1,9.5,0.5,False,False,0.04328177622170453,False,0.1,False,0.2441571651987227,AdaBoost,AdaBoost,False,0.23965291833289795
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.06157135998736071,False,0.0,False,0.04108894980809282,AdaBoost,AdaBoost,False,0.042503923714477955
0,2,10,6,2,1,0.5,0,0,20.0,2.0,False,False,0.07247126167012258,False,0.1,False,0.12777795718964516,AdaBoost,AdaBoost,False,0.11070935508303645
3,0,15,0,1,5,0.35714285700000004,1,1,15.375,0.875,False,False,0.3844036734576236,False,0.4,False,0.3675960354006364,AdaBoost,RandomForest,False,0.3999282052051962
3,0,4,111,0,16,0.311111111,1,2,9.777777777999999,1.2778,False,False,0.07742677839431981,False,0.1,False,0.2378048527740484,AdaBoost,AdaBoost,False,0.23716039892460303
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.06157135998736071,False,0.0,False,0.04108894980809282,AdaBoost,AdaBoost,False,0.042503923714477955
2,0,14,198,8,16,0.217687075,1,3,4.619047619,0.8571,False,False,0.055875179104345064,False,0.0,False,0.15511175941001568,AdaBoost,AdaBoost,False,0.15509143146752144
1,0,0,6,0,1,0.375,0,0,18.75,2.0,False,False,0.09089366107250793,False,0.1,False,0.2460214819145764,AdaBoost,AdaBoost,False,0.22123497763822794
3,0,4,1,0,1,0.666666667,1,1,4.5,0.5,False,False,0.0380009651134558,False,0.2,False,0.12855823585164255,AdaBoost,AdaBoost,False,0.12756808366821207
3,0,15,37,3,10,0.314285714,1,1,13.2,1.4,True,False,0.4083387364766105,False,0.4,False,0.4035477117546939,AdaBoost,AdaBoost,False,0.4036855800457433
3,0,3,3,1,1,0.7777777779999999,1,2,7.333333333,0.6667,False,False,0.03196969004760964,False,0.1,False,0.16512760898898998,AdaBoost,AdaBoost,False,0.1649555709362838
1,1,9,0,4,24,0.258241758,0,0,8.038461538,1.0,True,False,0.09659783334825313,True,0.7,True,0.5788296134310305,AdaBoost,AdaBoost,True,0.4781938978873407
1,0,5,0,1,2,0.666666667,0,0,18.0,0.5,True,False,0.3673143132368953,False,0.3,True,0.663524188335447,AdaBoost,AdaBoost,True,0.649479070405698
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.06157135998736071,False,0.0,False,0.04108894980809282,AdaBoost,AdaBoost,False,0.042503923714477955
1,0,3,1,1,1,0.5,0,0,28.0,1.6667,True,False,0.06655888899684692,False,0.0,False,0.08902725281705699,AdaBoost,AdaBoost,False,0.08530583923712105
2,4,14,34,6,9,0.23076923100000002,0,0,13.23076923,1.1538,True,False,0.4812705552891922,False,0.1,False,0.4733809787579482,AdaBoost,RandomForest,False,0.14320521710431458
1,0,40,1,40,2,1.0,0,0,0.0,1.0,True,False,0.3970512194174844,False,0.1,False,0.13906459658549278,AdaBoost,AdaBoost,False,0.1390647982831729
3,0,7,3,1,4,0.375,1,1,6.5,0.8333,False,False,0.05882979971329842,False,0.0,False,0.3816932830173436,AdaBoost,RandomForest,False,0.015263442180046029
