lcom,ce,loc,moa,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
9,0,91,5,1,False,False,0.030004227675290582,False,0.0,False,0.048908992651525166,Voting,Voting,False,0.030023301866764007
68,15,365,7,4,False,False,0.3193965242256676,False,0.25,False,0.2277817404415064,Voting,Voting,False,0.2841357559555863
1,11,243,1,4,False,False,0.0518147428967775,False,0.125,False,0.2584172631952928,Voting,Voting,False,0.05223029294277535
6,1,79,5,1,False,False,0.029578171792537463,False,0.0,False,0.07387910222306751,Voting,Voting,False,0.029621078708688752
21,1,109,1,7,False,False,0.19714998619968468,True,0.5883333333333334,False,0.4975550163969074,Voting,Voting,False,0.19743515395059474
0,0,7,0,0,False,False,0.019212703694161733,False,0.0,False,0.11310185510207445,Voting,Voting,False,0.01921630327813992
1,0,2,0,1,False,False,0.020067550677991576,False,0.0,False,0.013529269416739249,Voting,Voting,False,0.02006686982862825
91,7,54,0,1,False,False,0.03639428922288083,False,0.0,False,0.01104958327267986,Voting,Voting,False,0.03639040545678878
0,4,254,1,3,True,False,0.037499251021502776,False,0.0,False,0.045923391371135706,Voting,Voting,False,0.03750640792339328
55,5,11,0,1,False,False,0.3613631032528261,True,0.8,True,0.7451204698285739,Voting,Voting,False,0.3614051273368863
11,5,39,2,1,False,False,0.1909398515145232,False,0.25,False,0.2708292168461921,Voting,Voting,False,0.19095200286080669
78,8,49,0,1,False,False,0.10222521366697968,False,0.1253968253968254,False,0.4904838980828717,Voting,Voting,False,0.10228233100745074
1,4,17,0,1,False,False,0.022932627206399832,False,0.0,False,0.10023849435698584,Voting,Voting,False,0.022940295736142518
16,15,354,5,4,False,False,0.19930114091581808,False,0.0,False,0.15213141891569396,Voting,Voting,False,0.19641269729142277
1,4,17,0,1,False,False,0.022932627206399832,False,0.0,False,0.10023849435698584,Voting,Voting,False,0.022940295736142518
10,16,495,3,3,False,True,0.5717182776961344,False,0.5,True,0.7268597563121713,RandomForest,Voting,True,0.5787304351563528
1,0,45,0,4,False,False,0.024309300729332368,False,0.0,False,0.09541777073441944,Voting,Voting,False,0.02435686936362877
182,31,495,4,2,False,False,0.4460269226532188,False,0.2,False,0.12407637024919364,Voting,AdaBoost,False,0.14254065086984746
8,0,26,0,1,False,False,0.02116876094169656,False,0.0,False,0.012419777603046193,Voting,Voting,False,0.021167873311674187
0,14,402,0,17,False,False,0.060334288988456025,False,0.06666666666666668,False,0.15515451449771409,Voting,Voting,False,0.06034254638965627
1,4,29,0,1,False,False,0.023310336948201543,False,0.1,False,0.237469148567254,Voting,Voting,False,0.023331484263394826
1,3,26,1,0,False,False,0.02087102401819685,False,0.0,False,0.08591700875698388,Voting,Voting,False,0.020873692760492238
78,8,49,0,1,False,False,0.10222521366697968,False,0.1253968253968254,False,0.4904838980828717,Voting,Voting,False,0.10228233100745074
0,0,23,0,1,False,False,0.020579818088537268,False,0.0,False,0.013343644023112515,Voting,Voting,False,0.020579073117879525
3,7,54,0,2,False,False,0.028065000352752497,False,0.0,False,0.034442434905630606,Voting,Voting,False,0.028066596868416255
78,9,57,0,1,False,False,0.03730476952177442,False,0.03333333333333333,False,0.13564642145524194,Voting,Voting,False,0.037320535595577575
88,20,367,6,5,False,False,0.35317551701607663,False,0.15,False,0.3079949061006105,Voting,Voting,False,0.32802804360002313
10,0,75,0,2,True,False,0.02394257103577317,False,0.0,False,0.0205708077862425,Voting,Voting,False,0.02394179081263959
78,8,49,0,1,False,False,0.10222521366697968,False,0.1253968253968254,False,0.4904838980828717,Voting,Voting,False,0.10228233100745074
0,0,77,0,0,False,False,0.021213896936499586,False,0.0,False,0.10414943349698913,Voting,Voting,False,0.0212170983708333
3,1,16,0,0,False,False,0.020177134913135216,False,0.0,False,0.040476572871767216,Voting,Voting,False,0.020177880533548916
21,7,73,0,2,False,False,0.030445243187748064,False,0.0,False,0.037030494256199364,Voting,Voting,False,0.030446890655556513
260,4,443,3,8,False,True,0.7145344418052844,True,0.9,True,0.8097253242096941,Voting,Voting,True,0.7522164626130607
3,7,67,0,3,False,False,0.029889890641754444,False,0.0,False,0.02611022382902468,Voting,Voting,False,0.02988810848289654
4,9,223,0,5,False,False,0.0462680893593545,False,0.0,False,0.20971502215474414,Voting,Voting,False,0.04654032282432297
3,7,63,0,2,False,False,0.028428302769145274,False,0.0,False,0.01678399823723687,Voting,Voting,False,0.028425373553392384
55,5,11,0,1,False,False,0.3613631032528261,True,0.8,True,0.7451204698285739,Voting,Voting,False,0.3614051273368863
0,0,38,0,0,True,False,0.020053937172979368,False,0.03333333333333333,False,0.17465709186892345,Voting,Voting,False,0.02005979258280045
31,0,64,0,1,False,False,0.02404134130066564,False,0.0,False,0.04664219272791941,Voting,Voting,False,0.02404366115736083
11,1,129,6,3,True,False,0.05921379605657508,False,0.0,False,0.12445682568604872,Voting,Voting,False,0.059939980456525224
95,5,235,3,7,False,False,0.06823081661031677,False,0.2,False,0.3033812361343956,Voting,Voting,False,0.06929240448532785
78,8,49,0,1,False,False,0.07899591439118449,False,0.09928571428571427,False,0.4880426858540977,Voting,Voting,False,0.07912888142175414
3,6,46,0,1,False,False,0.025696692141257253,False,0.03333333333333333,False,0.13470768356407115,Voting,Voting,False,0.025721672247410045
9,13,366,4,4,False,False,0.15493705986889936,False,0.13333333333333333,False,0.3755279023544552,Voting,Voting,False,0.15985874545382722
51,17,350,1,3,True,False,0.4605639214645649,True,0.7,True,0.7844506811328288,Voting,Voting,False,0.46337256643605956
492,6,441,2,7,True,True,0.6101798644832473,True,0.5499999999999999,True,0.5018150503485704,Voting,AdaBoost,True,0.508996998378734
0,0,164,0,13,True,False,0.02741410264085669,False,0.0,False,0.09121118180085842,Voting,Voting,False,0.027416066619201228
276,13,189,0,1,False,False,0.2343432798442981,False,0.0,False,0.10503995968598727,Voting,Voting,False,0.22889255204499293
0,5,68,1,3,False,False,0.0295302622753883,False,0.16,False,0.3962080528505891,Voting,Voting,False,0.029781993491600482
1,4,30,0,2,False,False,0.025110122691965053,False,0.0,False,0.07746695406925626,Voting,Voting,False,0.02513016447378013
11,1,141,7,3,False,False,0.10393162197787366,False,0.0,False,0.12290372034031224,Voting,Voting,False,0.10465799507103025
3,7,52,0,2,False,False,0.02759385816323495,False,0.0,False,0.05372313386644041,Voting,Voting,False,0.027604860017898695
1,4,76,0,5,False,False,0.030037741346300963,False,0.1,False,0.07836780875304669,Voting,Voting,False,0.030082804481403738
10,1,5,0,1,False,False,0.02261017871414761,False,0.0,False,0.09771391720200494,Voting,Voting,False,0.022627095107382554
78,9,81,0,1,True,False,0.034332045254533435,False,0.0,False,0.0952944351855277,Voting,Voting,False,0.03435373449660113
2,7,91,1,1,False,False,0.029422389791478376,False,0.06666666666666668,False,0.3091430253602924,Voting,Voting,False,0.02950120788709611
3,7,103,0,5,False,False,0.03369959519075622,False,0.0,False,0.07050083030985069,Voting,Voting,False,0.033738503077371584
6,3,4,0,1,False,False,0.022773961584489747,False,0.0,False,0.039821697758157616,Voting,Voting,False,0.02277770557935724
1,8,59,0,1,False,False,0.02721795258295793,False,0.0,False,0.05504063181196376,Voting,Voting,False,0.02722510620206578
0,5,94,0,1,False,False,0.028108995075147192,False,0.0,False,0.11421836456474342,Voting,Voting,False,0.028128712626057237
15,2,6,0,1,False,False,0.023024737810823863,False,0.0,False,0.1085654619996293,Voting,Voting,False,0.023043524939468783
10,2,5,0,1,False,False,0.022775411422008826,False,0.0,False,0.08945801529516388,Voting,Voting,False,0.022790102621403675
0,0,22,0,1,False,False,0.022923907941698518,False,0.0,False,0.06572800502491398,Voting,Voting,False,0.022933905715790886
11,1,81,2,3,False,False,0.031316274940440966,False,0.0,False,0.010917315263567946,Voting,Voting,False,0.03129766622175322
0,1,1,0,1,False,False,0.02205361465081207,False,0.0,False,0.002683022899809236,Voting,Voting,False,0.02204917057087473
3,0,90,0,6,False,False,0.03013808472678191,False,0.0,False,0.03337266193813293,Voting,Voting,False,0.030141389208805554
66,12,110,0,1,True,False,0.3716465581966655,True,0.7,True,0.7410610362632836,Voting,Voting,False,0.3718173081786362
36,10,77,0,1,False,False,0.03141932216449388,False,0.0,False,0.08913324886373522,Voting,Voting,False,0.031437230722212925
3,7,55,0,2,False,False,0.02777331928407122,False,0.0,False,0.05617849559363528,Voting,Voting,False,0.02778528587757433
457,6,454,2,7,False,True,0.6073844059033021,False,0.3633333333333333,False,0.4968873438251728,Voting,AdaBoost,False,0.4754607386891719
4,0,90,0,1,False,False,0.026836001650522297,False,0.0,False,0.052466191437394526,Voting,Voting,False,0.026842040195534187
0,0,32,0,0,False,False,0.13366544178062906,True,0.65,True,0.6443637977595349,Voting,Voting,False,0.133724797820217
6,0,104,0,5,False,False,0.03128737559936734,False,0.0,False,0.038632737086143856,Voting,Voting,False,0.031294791890456
91,8,86,0,1,False,False,0.03532216279492058,False,0.0,False,0.21304444714899107,Voting,Voting,False,0.03538825260641077
40,0,119,0,7,False,False,0.20057981810633976,False,0.5,True,0.5005556939899777,Voting,Voting,False,0.200877230027146
78,9,81,0,1,True,False,0.034332045254533435,False,0.0,False,0.0952944351855277,Voting,Voting,False,0.03435373449660113
18,7,253,0,5,False,False,0.218065250736214,False,0.16666666666666666,False,0.4715992813586784,Voting,Voting,False,0.21849600714956705
0,7,168,1,3,False,False,0.03883545386652723,False,0.0,False,0.15914579600367268,Voting,Voting,False,0.03894228597697445
3,0,35,0,1,False,False,0.02368984693985338,False,0.0,False,0.0943371518741666,Voting,Voting,False,0.023706163937358145
6,3,22,0,1,False,False,0.02365995402992501,False,0.0,False,0.08575942272179869,Voting,Voting,False,0.023673394266787336
13,13,226,1,1,False,False,0.04908435330643287,False,0.0,False,0.16927737497486486,Voting,Voting,False,0.04917104887110732
7,17,216,0,5,False,False,0.0736184216651431,False,0.0,False,0.10582494042181298,Voting,Voting,False,0.07377802120972003
36,1,342,0,4,False,False,0.06455647007801811,False,0.0,False,0.04665556488344303,Voting,Voting,False,0.06451269610224794
383,34,684,8,6,True,True,0.8277688496131006,True,0.8,True,0.6667394907292503,Voting,RandomForest,True,0.79207037299683
2,10,262,1,6,True,False,0.059593051596158485,False,0.4,True,0.5009133269920246,AdaBoost,Voting,False,0.06077525680261027
21,11,80,0,1,False,False,0.03146640227845838,False,0.0,False,0.047919542280573615,Voting,Voting,False,0.03147193733735511
55,2,11,0,1,True,False,0.3585923319705698,True,0.6333333333333334,True,0.7034673044161217,Voting,Voting,False,0.35867561082702526
11,6,169,0,5,False,False,0.039302238743013695,False,0.0,False,0.07790364994454196,Voting,Voting,False,0.039346770643062745
20,21,252,5,5,False,False,0.2477899059435112,False,0.0,False,0.0582237291375077,Voting,Voting,False,0.22489169110883775
78,8,49,0,1,False,False,0.07899591439118449,False,0.09928571428571427,False,0.4880426858540977,Voting,Voting,False,0.07912888142175414
1,3,91,0,5,False,False,0.030708658559568117,False,0.0,False,0.02216353788751528,Voting,Voting,False,0.030700619578128013
6,5,38,0,1,False,False,0.02503907626575641,False,0.0,False,0.1275054927826159,Voting,Voting,False,0.025061689870141422
3,1,16,0,0,False,False,0.02202687777734813,False,0.0,False,0.09937898399193748,Voting,Voting,False,0.022035574383799626
0,10,234,2,4,False,False,0.3907698976712772,False,0.1,False,0.2155124791199978,Voting,Voting,False,0.3903170297209015
76,2,171,2,7,False,False,0.047838224230077435,False,0.2,True,0.5321483354736759,Voting,Voting,False,0.04878730219630051
2,0,99,0,5,False,False,0.030750262681074187,False,0.1,False,0.13613523634151675,Voting,Voting,False,0.030856857421568722
6,0,17,0,1,False,False,0.02290297792513985,False,0.0,False,0.0661484962277764,Voting,Voting,False,0.022913012130484217
1,2,2,0,1,False,False,0.0222963628939887,False,0.0,False,0.06582882694948397,Voting,Voting,False,0.02230609986402236
2,12,179,3,4,False,False,0.06089957355894676,False,0.2,False,0.2610521909786345,Voting,Voting,False,0.06169564873462916
37,1,109,1,7,False,False,0.0342193871684601,False,0.0,False,0.10872594179033224,Voting,Voting,False,0.03429850907756249
18,19,360,0,6,False,False,0.15386984145066335,False,0.0,False,0.15036978257139774,Voting,Voting,False,0.15370369034250553
78,8,49,0,1,False,False,0.07899591439118449,False,0.09928571428571427,False,0.4880426858540977,Voting,Voting,False,0.07912888142175414
1,4,17,0,1,False,False,0.02345906752588296,False,0.0,False,0.1121705444232552,Voting,Voting,False,0.02347860084897724
1,3,11,0,1,False,False,0.02292383250504082,False,0.0,False,0.06148219724879655,Voting,Voting,False,0.02293231224181926
0,1,1,0,1,False,False,0.02205361465081207,False,0.0,False,0.002683022899809236,Voting,Voting,False,0.02204917057087473
7,12,302,1,2,False,False,0.397613416864594,False,0.3,False,0.4074554574584283,Voting,Voting,False,0.3976279618027852
0,1,1,0,1,False,False,0.02205361465081207,False,0.0,False,0.002683022899809236,Voting,Voting,False,0.02204917057087473
61,8,214,0,5,False,False,0.049268153125890925,False,0.1,False,0.08279700807437784,Voting,Voting,False,0.04933767386692838
0,0,140,0,2,False,False,0.02981071177443453,False,0.0,False,0.016292549737939397,Voting,Voting,False,0.02980327602826843
91,7,54,0,1,False,False,0.03408847795420066,False,0.0,False,0.02389738283319024,Voting,Voting,False,0.034084149550567974
14,1,46,1,1,False,False,0.02578409195035437,False,0.0,False,0.08191775541874932,Voting,Voting,False,0.025801565606620926
88,2,163,2,7,False,False,0.217586164812386,False,0.425,True,0.5003632233983009,Voting,Voting,False,0.21830607643546235
21,2,7,0,1,False,False,0.02424677662131756,False,0.0,False,0.10965342197897128,Voting,Voting,False,0.024269909237949208
78,8,49,0,1,False,False,0.03273701459276609,False,0.0,False,0.033668943356673364,Voting,Voting,False,0.03273738272425198
1,4,17,0,1,False,False,0.02371559672894001,False,0.0,False,0.08101059129363898,Voting,Voting,False,0.023731201758448974
3,6,48,0,1,False,False,0.02553021489485169,True,0.6,False,0.33758973088827976,Voting,Voting,False,0.025619204387175003
0,0,13,0,0,True,False,0.022052708099670384,False,0.0,False,0.07814064522613909,Voting,Voting,False,0.022061030039914557
115,31,798,8,13,True,False,0.44555178628921976,False,0.0,False,0.15695670613500676,Voting,RandomForest,False,5.462102424499523e-05
0,4,43,0,1,False,False,0.3579870666152634,False,0.3,False,0.3896383052000745,Voting,Voting,False,0.3579956372635731
24,1,343,1,22,False,False,0.04243559858472682,False,0.4,False,0.12870781984479854,Voting,Voting,False,0.04303940491802102
28,1,8,0,1,False,False,0.0246398238664842,False,0.0,False,0.088583859915164,Voting,Voting,False,0.024657614908854732
0,0,11,0,0,False,False,0.02198347437526085,False,0.0,False,0.07918360803102206,Voting,Voting,False,0.0219919734333993
78,9,57,0,1,False,False,0.033717953757146917,False,0.0,False,0.214019520021017,Voting,Voting,False,0.033796320374111226
28,10,83,0,3,True,False,0.033722150883248835,False,0.1,False,0.07018267498351544,Voting,Voting,False,0.03375819336311006
21,2,7,0,1,False,False,0.02424677662131756,False,0.0,False,0.10965342197897128,Voting,Voting,False,0.024269909237949208
6,1,4,0,1,False,False,0.023106594836580143,False,0.0,False,0.11430409108016955,Voting,Voting,False,0.023131960378121933
15,8,83,0,2,False,False,0.0299468937132828,False,0.0,False,0.020123448826342115,Voting,Voting,False,0.02994148062767408
1,1,15,0,1,False,False,0.02321485667951716,False,0.0,False,0.06339686703090966,Voting,Voting,False,0.023226023061029853
26,5,200,2,3,False,False,0.04202864879005308,False,0.0,False,0.07060953345545183,Voting,Voting,False,0.04206978290431303
37,10,447,2,9,False,False,0.11193965356130653,False,0.1,False,0.16668102395573978,Voting,Voting,False,0.11237971123857358
15,9,60,0,1,False,False,0.02798122258309673,False,0.0,False,0.015130160543810188,Voting,Voting,False,0.027976839762084933
0,15,178,3,9,False,False,0.3956934585608973,True,0.9,True,0.7410341442073242,Voting,Voting,False,0.39733422961349757
3,6,21,0,1,False,False,0.024457249264729832,False,0.275,False,0.17613701862393052,Voting,Voting,False,0.02450069008641019
2,10,153,1,3,False,False,0.03752045223583953,False,0.0,False,0.2938050974498726,Voting,Voting,False,0.03785030557965134
51,1,169,0,7,False,False,0.04038070907892869,False,0.15833333333333333,False,0.3351708940448443,Voting,Voting,False,0.04078111694125396
10,1,89,0,3,False,False,0.029028643259422032,False,0.0,False,0.023301322880092654,Voting,Voting,False,0.029024492460129572
2,10,118,1,1,False,False,0.031406443225750195,False,0.2,False,0.19112867900392114,Voting,Voting,False,0.03148013564302033
13,20,274,1,2,False,False,0.25646005660326104,False,0.13333333333333333,False,0.23007430953229704,Voting,Voting,False,0.25625751453090184
78,8,49,0,1,True,False,0.03273701459276609,False,0.0,False,0.033668943356673364,Voting,Voting,False,0.03273738272425198
0,0,23,0,1,False,False,0.023378839388981314,False,0.0,False,0.03631134251368855,Voting,Voting,False,0.023382545721853356
83,1,129,1,7,False,False,0.043518317155750864,False,0.06666666666666668,False,0.1543513907007653,Voting,Voting,False,0.043709382306015204
13,21,157,0,4,False,False,0.07958626066593506,False,0.0,False,0.04123637440970702,Voting,Voting,False,0.079213159532454
1,4,81,0,2,False,False,0.02744340435136992,False,0.0,False,0.19945173963133486,Voting,Voting,False,0.02752455024972542
0,20,274,1,5,True,False,0.11069835450978724,False,0.0,False,0.05992048125739964,Voting,Voting,False,0.10981197783662223
10,1,56,0,1,False,False,0.025346187169799514,False,0.0,False,0.2347163448554728,Voting,Voting,False,0.025403364292602103
270,5,509,3,4,False,False,0.4051993613273033,False,0.2,False,0.10351026956158893,Voting,AdaBoost,False,0.21179605216875508
1,4,17,0,1,False,False,0.02371559672894001,False,0.0,False,0.08101059129363898,Voting,Voting,False,0.023731201758448974
4,10,223,0,3,False,False,0.04217443614074055,False,0.0,False,0.08071521866332075,Voting,Voting,False,0.04222945859544234
17,0,150,0,3,False,False,0.03295279685454434,False,0.0,False,0.008248007999531156,Voting,Voting,False,0.03293210476758299
1,4,17,0,1,False,False,0.02371559672894001,False,0.0,False,0.08101059129363898,Voting,Voting,False,0.023731201758448974
36,9,207,0,7,False,False,0.046306247739722806,False,0.0,False,0.0814575907381389,Voting,Voting,False,0.04637016991120676
28,2,8,0,1,False,False,0.024754168462272158,False,0.0,False,0.11730139999668512,Voting,Voting,False,0.024779411227112944
3,7,63,0,3,False,False,0.028869099808862382,False,0.0,False,0.0254031896905062,Voting,Voting,False,0.028866399645765022
1,7,110,0,1,False,False,0.028557613470844418,False,0.0,False,0.11048360883326208,Voting,Voting,False,0.02858359040563564
0,23,291,1,5,True,False,0.16507154272177854,False,0.0,False,0.05777719332616591,Voting,Voting,False,0.160771165625832
147,14,596,3,8,True,True,0.7039584792411139,True,0.7,True,0.7081447805337049,Voting,Voting,True,0.7037175144161429
1,4,17,0,1,False,False,0.02371559672894001,False,0.0,False,0.08101059129363898,Voting,Voting,False,0.023731201758448974
3,7,93,0,4,False,False,0.03145016807571989,False,0.0,False,0.020804534765278576,Voting,Voting,False,0.03143885860832768
4,4,128,2,2,False,False,0.03235660862049775,False,0.0,False,0.04563311037627338,Voting,Voting,False,0.03236668531068833
10,1,5,0,1,False,False,0.0233766592388828,False,0.0,False,0.08825953038025931,Voting,Voting,False,0.023394619940815077
41,13,221,6,5,False,False,0.1478372467196889,False,0.1,False,0.10387194034946813,Voting,Voting,False,0.14515517116196558
253,8,23,0,1,False,False,0.11715688160737793,False,0.0,False,0.015903718862090868,Voting,Voting,False,0.11605135916078152
4,8,300,2,5,True,False,0.39353676950613775,True,0.7,True,0.6255667720477953,Voting,Voting,False,0.39455482595343383
1,7,46,0,1,False,False,0.025638547509051642,False,0.0,False,0.08000466200681364,Voting,Voting,False,0.0256548510441078
344,11,564,1,5,True,False,0.44765138704078944,False,0.0,False,0.09617617198760492,Voting,AdaBoost,False,0.08602622825107673
0,3,75,1,4,False,False,0.029883842154100743,False,0.0,False,0.002321352022758876,Voting,Voting,False,0.029854259315782627
15,0,385,0,47,False,False,0.05174395783785022,False,0.0,False,0.09242917417222787,Voting,Voting,False,0.05158550083249389
10,8,135,0,1,False,False,0.030954100541184887,False,0.0,False,0.020267511882176584,Voting,Voting,False,0.030950343053711697
11,1,105,4,3,False,False,0.040079610960186855,False,0.0,False,0.0012811534396499327,Voting,Voting,False,0.039963607264626784
78,9,65,0,1,False,False,0.034158024257106734,False,0.1,False,0.2643514700085912,Voting,Voting,False,0.03425848089161159
2,11,247,1,8,True,False,0.3849025510109725,True,0.7,True,0.5999962528952887,Voting,Voting,False,0.3854379761325345
4,17,221,1,4,False,False,0.06724826912271874,False,0.0,False,0.06876648052376587,Voting,Voting,False,0.06725425097426399
118,3,264,1,7,False,False,0.2374063609129715,True,0.5666666666666667,False,0.4994659105076412,Voting,Voting,False,0.23847864603737712
6,6,148,3,3,False,False,0.039221899450306866,False,0.0,False,0.06266538969301756,Voting,Voting,False,0.03926859527153671
1,7,35,0,1,False,False,0.02599189765129076,False,0.0,False,0.05258493217134914,Voting,Voting,False,0.026000458221400742
1,4,49,0,1,True,False,0.3589358706912871,True,0.8,True,0.6993632534630198,Voting,Voting,False,0.3590354106147581
3,7,103,0,6,False,False,0.034721615531005966,False,0.0,False,0.0912535142405305,Voting,Voting,False,0.03479255585249632
253,10,23,0,1,False,False,0.1263647894539862,False,0.0,False,0.030439689981703582,Voting,Voting,False,0.12506042249187113
3,2,3,0,1,False,False,0.02279890456202931,False,0.025,False,0.1523764915257021,Voting,Voting,False,0.022837520100444816
6,1,4,0,1,False,False,0.022776086942125472,False,0.0,False,0.051478893208797116,Voting,Voting,False,0.022784797437860254
1,1,2,0,1,False,False,0.0224555119853638,False,0.0,False,0.0039642908808838265,Voting,Voting,False,0.022449848376621333
167,25,464,7,4,True,True,0.7395632560940997,False,0.5,True,0.5744230791438589,Voting,RandomForest,False,0.5336938781556153
11,1,105,4,3,False,False,0.03724512321856863,False,0.0,False,0.002220280823401392,Voting,Voting,False,0.037133332535245346
28,2,8,0,1,False,False,0.02432713592374186,False,0.0,False,0.15538970941118338,Voting,Voting,False,0.024366106660324387
63,1,152,1,7,False,False,0.20801425884884173,False,0.475,True,0.5005153644701736,Voting,Voting,False,0.2084615134017882
73,16,309,7,7,False,False,0.2954543539602139,False,0.0,False,0.16241461502682453,Voting,Voting,False,0.22389132320718028
2,13,163,1,1,False,False,0.04043421595990841,False,0.0,False,0.1748371765570573,Voting,Voting,False,0.04053767575572378
3,7,52,0,2,False,False,0.02819401928160667,False,0.0,False,0.03833265920971809,Voting,Voting,False,0.02819944711459124
6,0,4,0,1,False,False,0.022602941771120155,False,0.0,False,0.01757433984712431,Voting,Voting,False,0.022601357142869438
11,1,117,5,3,False,False,0.04642105236133439,False,0.0,False,0.012573869214325495,Voting,Voting,False,0.046193722107528666
36,1,122,1,7,False,False,0.03559212995717224,False,0.0,False,0.3593900913890789,Voting,Voting,False,0.0360027554076795
31,7,285,0,7,False,False,0.059441184979646074,False,0.0,False,0.1163237771418935,Voting,Voting,False,0.05956337057072564
126,19,264,8,4,False,True,0.6847203006517045,False,0.2,False,0.2396780150232135,Voting,AdaBoost,False,0.315765684055511
1,8,56,0,1,False,False,0.027693208989175683,False,0.0,False,0.14844885810274833,Voting,Voting,False,0.027734553901132157
117,8,221,0,7,False,False,0.0688122165490337,False,0.0,False,0.3508133354298588,Voting,Voting,False,0.06970660112493623
0,4,115,0,4,False,False,0.03277010521826529,False,0.0,False,0.06277652544770851,Voting,Voting,False,0.032800031237076636
8,8,220,1,4,False,False,0.0472535811824511,False,0.0,False,0.048643484483073374,Voting,Voting,False,0.047255666523913935
3,1,3,0,1,True,False,0.10592476868543914,False,0.10357142857142856,False,0.4910996163681572,Voting,Voting,False,0.10604223313562094
9,1,79,1,1,False,False,0.02654656373128925,False,0.0,False,0.036334230385915975,Voting,Voting,False,0.02654994481773058
6,1,91,6,1,False,False,0.044792783140822,False,0.0,False,0.028644502198196274,Voting,Voting,False,0.04469009908885027
7,1,41,1,1,False,False,0.02433060413293821,False,0.0,False,0.07366584242201979,Voting,Voting,False,0.02434743467798998
1,1,9,0,1,False,False,0.022782044327497333,False,0.0,False,0.08407620971055077,Voting,Voting,False,0.022800698121338454
3,7,72,0,3,False,False,0.030573504148716988,False,0.0,False,0.04937521612223635,Voting,Voting,False,0.030588486307246917
2,10,202,1,7,True,False,0.04869655789138174,False,0.1,True,0.6197493626736033,AdaBoost,Voting,False,0.04989058341849009
0,0,45,0,3,False,False,0.026261692626320488,False,0.0,False,0.11560012769237885,Voting,Voting,False,0.026330313234679596
