rfc,npm,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
3,2,True,True,0.9797022249225398,True,1.0,True,0.9092065285587032,Voting,Voting,True,0.9797022249225398
26,8,True,True,0.9999999940487958,True,1.0,True,0.8673254667902233,Voting,Voting,True,0.9999999940487958
3,3,True,True,0.999480650443874,True,1.0,True,0.9092065285587032,Voting,Voting,True,0.999480650443874
4,2,True,True,0.9789298322379438,True,1.0,True,0.9297016770847536,Voting,Voting,True,0.9789298322379438
3,2,True,True,0.9797022249225398,True,1.0,True,0.9092065285587032,Voting,Voting,True,0.9797022249225398
4,2,True,True,0.9789298322379438,True,1.0,True,0.9297016770847536,Voting,Voting,True,0.9789298322379438
52,13,True,True,0.999999999999938,True,1.0,True,0.9707029109493056,Voting,Voting,True,0.999999999999938
31,12,True,True,0.9999999999974384,True,1.0,True,0.9707029109493056,Voting,Voting,True,0.9999999999974384
54,20,True,True,1.0,True,1.0,True,0.9707029109493056,Voting,Voting,True,1.0
49,0,True,True,0.9983759259001298,True,1.0,True,0.9115959750286098,Voting,Voting,True,0.9983759259001298
19,7,True,True,0.9999999305604846,True,1.0,True,0.979430330014428,Voting,Voting,True,0.9999999305604846
15,10,True,True,0.9999999995822204,True,1.0,True,0.979430330014428,Voting,Voting,True,0.9999999995822204
2,1,True,True,0.8044879957046431,True,0.9859083352687356,True,0.5229891840205926,Voting,Voting,True,0.8044879957046431
17,2,True,True,0.9937525030520096,True,1.0,True,0.9351739961209103,Voting,Voting,True,0.9937525030520096
2,1,True,True,0.8044879957046431,True,0.9859083352687356,True,0.5229891840205926,Voting,Voting,True,0.8044879957046431
15,5,True,True,0.9999961676313256,True,1.0,True,0.979430330014428,Voting,Voting,True,0.9999961676313256
4,3,True,True,0.9995130811785564,True,1.0,True,0.9490467256927324,Voting,Voting,True,0.9995130811785564
3,2,True,True,0.9797022249225398,True,1.0,True,0.9092065285587032,Voting,Voting,True,0.9797022249225398
20,0,True,True,0.9144999874363998,True,1.0,True,0.8884664096754668,Voting,Voting,True,0.9144999874363998
11,8,True,True,0.9999999769424878,True,1.0,True,0.979430330014428,Voting,Voting,True,0.9999999769424878
12,12,True,True,0.9999999999857576,True,1.0,True,0.979430330014428,Voting,Voting,True,0.9999999999857576
21,12,True,True,0.9999999999936808,True,1.0,True,0.979430330014428,Voting,Voting,True,0.9999999999936808
28,4,True,True,0.9999926515021044,True,1.0,True,0.9707029109493056,Voting,Voting,True,0.9999926515021044
6,3,True,True,0.9995740762400116,True,1.0,True,0.9596487901394396,Voting,Voting,True,0.9995740762400116
6,2,True,True,0.9784280713433232,True,1.0,True,0.9589079527287634,Voting,Voting,True,0.9784280713433232
20,0,True,True,0.9144999874363998,True,1.0,True,0.8884664096754668,Voting,Voting,True,0.9144999874363998
4,1,True,True,0.8075526940917429,True,1.0,True,0.9786652029634584,Voting,Voting,True,0.8075526940917429
7,2,True,True,0.9787541972660976,True,1.0,True,0.8980304925572276,Voting,Voting,True,0.9787541972660976
6,2,True,True,0.9784280713433232,True,1.0,True,0.9589079527287634,Voting,Voting,True,0.9784280713433232
42,10,True,True,0.9999999999635101,True,1.0,True,0.9707029109493056,Voting,Voting,True,0.9999999999635101
3,2,True,True,0.9797022249225398,True,1.0,True,0.9092065285587032,Voting,Voting,True,0.9797022249225398
17,7,True,True,0.9999999168170444,True,1.0,True,0.979430330014428,Voting,Voting,True,0.9999999168170444
18,7,True,True,0.9999999239987885,True,1.0,True,0.979430330014428,Voting,Voting,True,0.9999999239987885
49,0,True,True,0.9983759259001298,True,1.0,True,0.9115959750286098,Voting,Voting,True,0.9983759259001298
6,2,True,True,0.9820975663603652,True,1.0,True,0.9440429629852838,Voting,Voting,True,0.9820975663603652
29,6,True,True,0.999999925374464,True,1.0,True,0.9014776781285772,Voting,Voting,True,0.999999925374464
15,11,True,True,0.9999999999850592,True,1.0,True,0.9125136577881968,Voting,Voting,True,0.9999999999850592
25,8,True,True,0.9999999978789208,True,1.0,True,0.8900024645643877,Voting,Voting,True,0.9999999978789208
3,2,True,True,0.9831667384408884,True,1.0,True,0.9110246474234548,Voting,Voting,True,0.9831667384408884
24,3,True,True,0.9999541500747758,True,1.0,True,0.9122271781764812,Voting,Voting,True,0.9999541500747758
57,11,True,True,0.9999999999997384,True,1.0,True,0.9014776781285772,Voting,Voting,True,0.9999999999997384
13,4,True,True,0.9999819746375816,True,1.0,True,0.9125136577881968,Voting,Voting,True,0.9999819746375816
15,3,True,True,0.999875408053111,True,1.0,True,0.9123080739396984,Voting,Voting,True,0.999875408053111
11,6,True,True,0.9999995775321594,True,1.0,True,0.9125136577881968,Voting,Voting,True,0.9999995775321594
11,3,True,True,0.9998080875146348,True,1.0,True,0.9123080739396984,Voting,Voting,True,0.9998080875146348
4,2,True,True,0.9824969793776154,True,1.0,True,0.9337900440841964,Voting,Voting,True,0.9824969793776154
147,43,True,True,1.0,True,1.0,True,0.9014776781285772,Voting,Voting,True,1.0
88,24,True,True,1.0,True,1.0,True,0.9014776781285772,Voting,Voting,True,1.0
16,3,True,True,0.9998888596104148,True,1.0,True,0.9123080739396984,Voting,Voting,True,0.9998888596104148
38,21,True,True,1.0,True,1.0,True,0.9014776781285772,Voting,Voting,True,1.0
23,0,True,True,0.959038795809446,True,1.0,True,0.8476883429033676,Voting,Voting,True,0.959038795809446
41,17,True,True,1.0,True,1.0,True,0.9014776781285772,Voting,Voting,True,1.0
233,66,True,True,1.0,True,1.0,True,0.9014776781285772,Voting,Voting,True,1.0
4,2,True,True,0.9824969793776154,True,1.0,True,0.9337900440841964,Voting,Voting,True,0.9824969793776154
15,3,True,True,0.999875408053111,True,1.0,True,0.9123080739396984,Voting,Voting,True,0.999875408053111
7,2,True,True,0.9824221261563956,True,1.0,True,0.9148077109376416,Voting,Voting,True,0.9824221261563956
2,0,True,True,0.678118207253729,True,1.0,True,0.93530579475751,Voting,Voting,True,0.678118207253729
18,10,True,True,0.9999999999195158,True,1.0,True,0.9125136577881968,Voting,Voting,True,0.9999999999195158
46,8,True,True,0.9999999997193496,True,1.0,True,0.9014776781285772,Voting,Voting,True,0.9999999997193496
31,4,True,True,0.9999968167477252,True,1.0,True,0.9014776781285772,Voting,Voting,True,0.9999968167477252
23,8,True,True,0.9999999974283424,True,1.0,True,0.9125136577881968,Voting,Voting,True,0.9999999974283424
18,9,True,True,0.999999999421195,True,1.0,True,0.9125136577881968,Voting,Voting,True,0.999999999421195
55,13,True,True,0.9999999999999938,True,1.0,True,0.9014776781285772,Voting,Voting,True,0.9999999999999938
45,9,True,True,0.9999999999570294,True,1.0,True,0.9014776781285772,Voting,Voting,True,0.9999999999570294
3,2,True,True,0.9831667384408884,True,1.0,True,0.9110246474234548,Voting,Voting,True,0.9831667384408884
4,3,True,True,0.9996474602447316,True,1.0,True,0.9345400939969658,Voting,Voting,True,0.9996474602447316
5,2,True,True,0.9821277045601602,True,1.0,True,0.923153454809942,Voting,Voting,True,0.9821277045601602
2,1,True,True,0.7970888253477347,True,0.9608545837633712,True,0.5243539763128039,Voting,Voting,True,0.7970888253477347
40,4,True,True,0.9999986621128392,True,1.0,True,0.9014776781285772,Voting,Voting,True,0.9999986621128392
71,20,True,True,1.0,True,1.0,True,0.9014776781285772,Voting,Voting,True,1.0
162,38,True,True,1.0,True,1.0,True,0.9014776781285772,Voting,Voting,True,1.0
10,2,True,True,0.9853215385517896,True,1.0,True,0.8445631037848659,Voting,Voting,True,0.9853215385517896
20,0,True,True,0.9137376937261682,True,1.0,True,0.853032411404524,Voting,Voting,True,0.9137376937261682
2,1,True,True,0.7970888253477347,True,0.9608545837633712,True,0.5243539763128039,Voting,Voting,True,0.7970888253477347
46,19,True,True,1.0,True,1.0,True,0.9014776781285772,Voting,Voting,True,1.0
22,4,True,True,0.9999924257007192,True,1.0,True,0.9125136577881968,Voting,Voting,True,0.9999924257007192
69,6,True,True,0.9999999984159764,True,1.0,True,0.9014776781285772,Voting,Voting,True,0.9999999984159764
12,4,True,True,0.9999801519590606,True,1.0,True,0.9125136577881968,Voting,Voting,True,0.9999801519590606
66,0,True,True,0.9997077227578274,True,1.0,True,0.8577588014916852,Voting,Voting,True,0.9997077227578274
18,5,True,True,0.9999984518365592,True,1.0,True,0.9125136577881968,Voting,Voting,True,0.9999984518365592
15,10,True,True,0.999999999892553,True,1.0,True,0.9125136577881968,Voting,Voting,True,0.999999999892553
58,7,True,True,0.9999999993645964,True,1.0,True,0.9014776781285772,Voting,Voting,True,0.9999999993645964
44,21,True,True,1.0,True,1.0,True,0.9014776781285772,Voting,Voting,True,1.0
8,2,True,True,0.9830925167691914,True,1.0,True,0.905681392100536,Voting,Voting,True,0.9830925167691914
77,35,True,True,1.0,True,1.0,True,0.9014776781285772,Voting,Voting,True,1.0
97,40,True,True,1.0,True,1.0,True,0.9014776781285772,Voting,Voting,True,1.0
2,1,True,True,0.7970888253477347,True,0.9608545837633712,True,0.5243539763128039,Voting,Voting,True,0.7970888253477347
15,3,True,True,0.999875408053111,True,1.0,True,0.9123080739396984,Voting,Voting,True,0.999875408053111
9,1,True,True,0.7424898206188759,True,0.8966666666666667,True,0.9225510273352484,Voting,Voting,True,0.7424898206188759
15,3,True,True,0.999875408053111,True,1.0,True,0.9123080739396984,Voting,Voting,True,0.999875408053111
3,2,True,True,0.9831667384408884,True,1.0,True,0.9110246474234548,Voting,Voting,True,0.9831667384408884
15,3,True,True,0.999875408053111,True,1.0,True,0.9123080739396984,Voting,Voting,True,0.999875408053111
33,4,True,True,0.9999973744816436,True,1.0,True,0.9014776781285772,Voting,Voting,True,0.9999973744816436
10,2,True,True,0.9853215385517896,True,1.0,True,0.8445631037848659,Voting,Voting,True,0.9853215385517896
19,11,True,True,0.999999999989836,True,1.0,True,0.9125136577881968,Voting,Voting,True,0.999999999989836
23,0,True,True,0.959038795809446,True,1.0,True,0.8476883429033676,Voting,Voting,True,0.959038795809446
7,2,True,True,0.9824221261563956,True,1.0,True,0.9148077109376416,Voting,Voting,True,0.9824221261563956
3,2,True,True,0.9831667384408884,True,1.0,True,0.9110246474234548,Voting,Voting,True,0.9831667384408884
12,2,True,True,0.9883172381492004,True,1.0,True,0.8884074238465861,Voting,Voting,True,0.9883172381492004
4,3,True,True,0.9996474602447316,True,1.0,True,0.9345400939969658,Voting,Voting,True,0.9996474602447316
31,4,True,True,0.9999968167477252,True,1.0,True,0.9014776781285772,Voting,Voting,True,0.9999968167477252
16,4,True,True,0.999986498868381,True,1.0,True,0.9125136577881968,Voting,Voting,True,0.999986498868381
12,3,True,True,0.9998268232592838,True,1.0,True,0.9123080739396984,Voting,Voting,True,0.9998268232592838
20,0,True,True,0.9137376937261682,True,1.0,True,0.853032411404524,Voting,Voting,True,0.9137376937261682
3,2,True,True,0.9831667384408884,True,1.0,True,0.9110246474234548,Voting,Voting,True,0.9831667384408884
48,10,True,True,0.999999999995524,True,1.0,True,0.9014776781285772,Voting,Voting,True,0.999999999995524
3,2,True,True,0.9831667384408884,True,1.0,True,0.9110246474234548,Voting,Voting,True,0.9831667384408884
16,3,True,True,0.9998888596104148,True,1.0,True,0.9123080739396984,Voting,Voting,True,0.9998888596104148
16,4,True,True,0.999986498868381,True,1.0,True,0.9125136577881968,Voting,Voting,True,0.999986498868381
5,3,True,True,0.9996739837208004,True,1.0,True,0.9239978839266796,Voting,Voting,True,0.9996739837208004
22,6,True,True,0.9999998535516784,True,1.0,True,0.9125136577881968,Voting,Voting,True,0.9999998535516784
18,6,True,True,0.9999997847233651,True,1.0,True,0.9125136577881968,Voting,Voting,True,0.9999997847233651
43,17,True,True,1.0,True,1.0,True,0.9014776781285772,Voting,Voting,True,1.0
31,12,True,True,0.999999999999555,True,1.0,True,0.9014776781285772,Voting,Voting,True,0.999999999999555
15,2,True,True,0.9929584237414552,True,1.0,True,0.8884074238465861,Voting,Voting,True,0.9929584237414552
10,2,True,True,0.9853215385517896,True,1.0,True,0.8445631037848659,Voting,Voting,True,0.9853215385517896
94,1,True,True,0.9999972573989188,True,1.0,True,0.9654986817108444,Voting,Voting,True,0.9999972573989188
25,8,True,True,0.9999999978789208,True,1.0,True,0.8900024645643877,Voting,Voting,True,0.9999999978789208
119,30,True,True,1.0,True,1.0,True,0.9014776781285772,Voting,Voting,True,1.0
150,97,True,True,1.0,True,1.0,True,0.9014776781285772,Voting,Voting,True,1.0
50,11,True,True,0.9999999999994866,True,1.0,True,0.9014776781285772,Voting,Voting,True,0.9999999999994866
0,0,True,True,0.6831889161193797,True,1.0,True,0.9743443443027158,Voting,Voting,True,0.6831889161193797
43,8,True,True,0.9999999996253288,True,1.0,True,0.9014776781285772,Voting,Voting,True,0.9999999996253288
47,17,True,True,1.0,True,1.0,True,0.9014776781285772,Voting,Voting,True,1.0
4,2,True,True,0.9824969793776154,True,1.0,True,0.9337900440841964,Voting,Voting,True,0.9824969793776154
5,0,False,False,0.32932503590201184,False,0.0,False,0.1328908411419678,Voting,Voting,False,0.32932503590201184
16,5,True,True,0.9999977260488992,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999977260488992
10,10,True,True,0.9999999993222938,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999993222938
94,87,True,True,1.0,True,1.0,True,0.8621874889607792,Voting,Voting,True,1.0
21,12,True,True,0.999999999995426,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.999999999995426
17,4,True,True,0.9999881623131508,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999881623131508
3,2,True,True,0.9306841884795868,True,1.0,True,0.8779069730466021,Voting,Voting,True,0.9306841884795868
15,6,True,True,0.9999995631972854,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999995631972854
23,8,True,True,0.9999999956367835,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999956367835
19,3,True,True,0.9999459293330673,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999459293330673
73,9,True,True,0.9999999999989306,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999999989306
11,6,True,True,0.9999992633214152,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999992633214152
3,2,True,True,0.9306841884795868,True,1.0,True,0.8779069730466021,Voting,Voting,True,0.9306841884795868
12,5,True,True,0.9999961649393968,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999961649393968
136,110,True,True,1.0,True,1.0,True,0.8621874889607792,Voting,Voting,True,1.0
49,22,True,True,1.0,True,1.0,True,0.8621874889607792,Voting,Voting,True,1.0
39,13,True,True,0.9999999999999266,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999999999266
11,2,True,True,0.9985300139191572,True,1.0,True,0.8503637778750816,Voting,Voting,True,0.9985300139191572
14,8,True,True,0.99999998585701,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.99999998585701
3,2,True,True,0.9306841884795868,True,1.0,True,0.8779069730466021,Voting,Voting,True,0.9306841884795868
51,9,True,True,0.9999999999810502,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999999810502
2,1,True,True,0.7738792260950703,True,0.9612125457454248,True,0.5220199992485568,Voting,Voting,True,0.7738792260950703
42,7,True,True,0.9999999978380982,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999978380982
17,2,True,True,0.9995838663418918,True,1.0,True,0.8503637778750816,Voting,Voting,True,0.9995838663418918
28,19,True,True,1.0,True,1.0,True,0.8621874889607792,Voting,Voting,True,1.0
9,2,True,True,0.9058442181911484,True,0.7397619047619047,True,0.5098524587286111,Voting,Voting,True,0.9058442181911484
20,0,True,True,0.9903772017460872,True,1.0,True,0.9601814552561908,Voting,Voting,True,0.9903772017460872
32,4,True,True,0.9999983325379982,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999983325379982
54,8,True,True,0.9999999999240357,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999999240357
2,1,True,True,0.7738792260950703,True,0.9612125457454248,True,0.5220199992485568,Voting,Voting,True,0.7738792260950703
23,10,True,True,0.9999999998760308,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999998760308
10,3,True,True,0.999792179103272,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.999792179103272
25,25,True,True,1.0,True,1.0,True,0.8621874889607792,Voting,Voting,True,1.0
21,15,True,True,0.9999999999999781,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999999999781
7,5,True,True,0.9999926290786192,True,1.0,True,0.9297406051305638,Voting,Voting,True,0.9999926290786192
6,5,True,True,0.9999916000973332,True,1.0,True,0.9360956029444528,Voting,Voting,True,0.9999916000973332
22,13,True,True,0.9999999999993237,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999999993237
20,0,True,True,0.9903772017460872,True,1.0,True,0.9601814552561908,Voting,Voting,True,0.9903772017460872
4,3,True,True,0.9982325111030588,True,1.0,True,0.9305997502155292,Voting,Voting,True,0.9982325111030588
152,15,True,True,1.0,True,1.0,True,0.8621874889607792,Voting,Voting,True,1.0
19,5,True,True,0.999998463483417,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.999998463483417
8,4,True,True,0.9999611146227008,True,1.0,True,0.92353457908951,Voting,Voting,True,0.9999611146227008
44,8,True,True,0.9999999997193966,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999997193966
56,22,True,True,1.0,True,1.0,True,0.8621874889607792,Voting,Voting,True,1.0
24,9,True,True,0.9999999993546252,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999993546252
2,0,True,True,0.6996313378469887,True,0.8,True,0.9601792466609188,Voting,Voting,True,0.6996313378469887
53,23,True,True,1.0,True,1.0,True,0.8621874889607792,Voting,Voting,True,1.0
5,0,False,False,0.32932503590201184,False,0.0,False,0.1328908411419678,Voting,Voting,False,0.32932503590201184
49,0,True,True,0.9997761116648072,True,1.0,True,0.9601814552561908,Voting,Voting,True,0.9997761116648072
7,3,True,True,0.9990230333392048,True,1.0,True,0.9297406051305638,Voting,Voting,True,0.9990230333392048
25,2,True,True,0.9998535807516352,True,1.0,True,0.8503637778750816,Voting,Voting,True,0.9998535807516352
29,6,True,True,0.9999999298851626,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999298851626
18,7,True,True,0.9999999502498332,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999502498332
2,1,True,True,0.7738792260950703,True,0.9612125457454248,True,0.5220199992485568,Voting,Voting,True,0.7738792260950703
102,33,True,True,1.0,True,1.0,True,0.8621874889607792,Voting,Voting,True,1.0
49,7,True,True,0.9999999991338399,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999991338399
14,13,True,True,0.9999999999980757,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999999980757
44,14,True,True,0.9999999999999934,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999999999934
4,3,True,True,0.9982325111030588,True,1.0,True,0.9305997502155292,Voting,Voting,True,0.9982325111030588
93,11,True,True,0.9999999999999978,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999999999978
84,56,True,True,1.0,True,1.0,True,0.8621874889607792,Voting,Voting,True,1.0
31,0,True,True,0.9976625833220903,True,1.0,True,0.9601814552561908,Voting,Voting,True,0.9976625833220903
31,5,True,True,0.9999996796981,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999996796981
31,6,True,True,0.9999999460099912,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999460099912
49,28,True,True,1.0,True,1.0,True,0.8621874889607792,Voting,Voting,True,1.0
17,1,True,True,0.9975463461242644,True,1.0,True,0.9903160213044101,Voting,Voting,True,0.9975463461242644
3,2,True,True,0.9306841884795868,True,1.0,True,0.8779069730466021,Voting,Voting,True,0.9306841884795868
15,3,True,True,0.9999088177135456,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999088177135456
26,0,False,True,0.9955364656716228,True,1.0,True,0.9601814552561908,Voting,Voting,True,0.9955364656716228
34,7,True,True,0.9999999938507496,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999938507496
15,3,True,True,0.9999088177135456,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999088177135456
18,5,True,True,0.9999982490036162,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999982490036162
3,2,True,True,0.9306841884795868,True,1.0,True,0.8779069730466021,Voting,Voting,True,0.9306841884795868
9,9,True,True,0.9999999954181996,True,1.0,True,0.8474500683646604,Voting,Voting,True,0.9999999954181996
59,29,True,True,1.0,True,1.0,True,0.8621874889607792,Voting,Voting,True,1.0
24,0,True,True,0.994226461968403,True,1.0,True,0.9601814552561908,Voting,Voting,True,0.994226461968403
18,9,True,True,0.9999999985864808,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999985864808
11,11,True,True,0.9999999998997589,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999998997589
11,2,True,True,0.9985300139191572,True,1.0,True,0.8503637778750816,Voting,Voting,True,0.9985300139191572
20,0,True,True,0.9903772017460872,True,1.0,True,0.9601814552561908,Voting,Voting,True,0.9903772017460872
28,8,True,True,0.9999999977297934,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999977297934
38,7,True,True,0.9999999963538958,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.9999999963538958
15,8,True,True,0.999999987589395,True,1.0,True,0.8621874889607792,Voting,Voting,True,0.999999987589395
12,2,True,True,0.9991123181962052,True,1.0,True,0.8503637778750816,Voting,Voting,True,0.9991123181962052
